Referência;01/2011;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Capivari - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Caraguatatuba - SP;R$ 10,50;R$ 4,20;R$ 210,00;R$ 0,00;5.00% do Bruto
Cascavel - PR;R$ 3,00;R$ 1,20;R$ 60,00;R$ 0,00;5.00% do Bruto
Chapecó - SC;R$ 105,00;R$ 42,00;R$ 2.100,00;R$ 0,00;5.00% do Bruto
Cuiabá - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Curitiba - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Diadema - SP;R$ 32,65;R$ 13,06;R$ 653,00;R$ 0,00;5.00% do Bruto
Dourados - MS;R$ 40,45;R$ 16,18;R$ 809,00;R$ 0,00;5.00% do Bruto
Florianópolis - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Funchal - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Goiânia - GO;R$ 11,94;R$ 4,77;R$ 451,00;R$ 192,00;5.00% do Líquido
Guarulhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Hortolândia - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ilhéus - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Indaiatuba - SP;R$ 132,29;R$ 52,92;R$ 2.645,80;R$ 0,00;5.00% do Bruto
Itaguaí - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Itaperuna - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itapetininga - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itu - SP;R$ 56,12;R$ 22,45;R$ 1.122,48;R$ 0,00;5.00% do Bruto
Jaraguá do Sul - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
João Pessoa - PB;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jundiaí - SP;R$ 58,83;R$ 23,53;R$ 1.176,50;R$ 0,00;5.00% do Bruto
Lauro de Freitas - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Londrina - PR;R$ -14,67;R$ -2,79;R$ 856,86;R$ 958,00;10.50% do Líquido
Lucas do Rio Verde - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marajoara - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Maringá - PR;R$ 48,47;R$ 19,39;R$ 969,40;R$ 0,00;5.00% do Bruto
Monte Sião - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Montes Claros - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Niterói - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Nova Iguaçu - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Olímpia - SP;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo segundo semestre
Osasco - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Ourinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paraíba - PB;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Patos de Minas - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Perdizes - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piauí - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piracicaba - SP;R$ 126,53;R$ 50,61;R$ 4.597,53;R$ 1.860,00;5.00% do Líquido
Pontes e Lacerda - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Porto Ferreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Presidente Prudente - SP;R$ 98,61;R$ 39,44;R$ 1.972,18;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Resende - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio de Janeiro - RJ;R$ 306,56;R$ 122,63;R$ 9.764,67;R$ 3.194,00;5.00% do Líquido
Rio Grande da Serra – SP;R$ 39,37;R$ 7,50;R$ 601,00;R$ 199,00;10.50% do Líquido
Rondonópolis - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador - BA;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo segundo semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
São Bernardo do Campo - SP;R$ 165,47;R$ 66,19;R$ 3.309,37;R$ 0,00;5.00% do Bruto
São Caetano do Sul - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São José - SC;R$ 313,87;R$ 59,79;R$ 5.747,93;R$ 2.500,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 2.319,75;R$ 441,86;R$ 42.612,70;R$ 15.662,00;10.50% do Líquido
São José dos Campos - SP;R$ 488,86;R$ 195,54;R$ 9.777,10;R$ 0,00;5.00% do Bruto
São José dos Pinhais - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Luis - MA;R$ 1.106,82;R$ 442,73;R$ 22.136,40;R$ 0,00;5.00% do Bruto
Simões Filho - BA;R$ 1.200,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo terceiro semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Sorocaba - SP;R$ 388,36;R$ 73,97;R$ 6.582,85;R$ 2.588,00;10.50% do Líquido
Sumaré - SP;R$ 6,78;R$ 2,71;R$ 135,62;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 363,70;R$ 145,48;R$ 7.274,00;R$ 0,00;5.00% do Bruto
Tatuapé - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Taubaté - SP;R$ 94,20;R$ 37,68;R$ 1.884,00;R$ 0,00;5.00% do Bruto
Teresópolis - RJ;R$ 113,87;R$ 21,69;R$ 6.370,13;R$ 4.999,00;10.50% do Líquido
Timóteo - MG;R$ 37,50;R$ 7,50;R$ 375,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Uberaba - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Uberlândia - MG;R$ 729,82;R$ 291,93;R$ 14.596,47;R$ 0,00;5.00% do Bruto
Varginha - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vinhedo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vitória - ES;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vitória da Conquista - BA;R$ 2.000,00;R$ 43,28;R$ 2.164,00;R$ 0,00;Fixo segundo semestre
Total;R$ 14.578,19;R$ 2.541,61;R$ 167.997,44;R$ 34.349,00
