Referência;06/2013;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Bragança Paulista - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Brasília - DF;R$ 34,94;R$ 13,98;R$ 698,80;R$ 0,00;5.00% do Bruto
Brasília - LJ 02  - DF;R$ 1.000,00;R$ 5,80;R$ 290,00;R$ 0,00;Fixo 1000.00 semestre
Bruxelas - BEL;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cabo Frio - RJ;R$ 33,88;R$ 13,55;R$ 677,54;R$ 0,00;5.00% do Bruto
Camaçari - BA;R$ 500,00;R$ 1,28;R$ 63,80;R$ 0,00;Fixo 500.00 semestre
Campinas - SP;R$ 89,65;R$ 35,86;R$ 1.792,91;R$ 0,00;5.00% do Bruto
Campinas LJ 03 - SP;R$ 600,00;R$ 2,32;R$ 116,00;R$ 0,00;Fixo 600.00 semestre
Campo Grande - Rio de Janeiro - RJ;R$ 1.000,00;R$ 91,68;R$ 4.584,00;R$ 0,00;Fixo 1000.00 semestre
Campo Mourão - PR;R$ 1.000,00;R$ 1,15;R$ 57,46;R$ 0,00;Fixo 1000.00 semestre
Canaã dos Carajás - PA;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Caraguatatuba - SP;R$ 500,00;R$ 35,16;R$ 1.758,00;R$ 0,00;Fixo 500.00 semestre
Cartorio Postal - Teste;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Cascavel - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Ceará - CE;R$ 500,00;R$ 27,10;R$ 1.355,00;R$ 0,00;Fixo 500.00 semestre
Centro - Rio de Janeiro - RJ;R$ 621,54;R$ 248,62;R$ 12.430,84;R$ 0,00;5.00% do Bruto
Chapecó - SC;R$ 151,85;R$ 60,74;R$ 3.037,00;R$ 0,00;5.00% do Bruto
Cidade Líder - São Paulo - SP;R$ 500,00;R$ 74,88;R$ 3.744,00;R$ 0,00;Fixo 500.00 semestre
Conselheiro Lafaiete - MG;R$ 400,00;R$ 5,48;R$ 274,00;R$ 0,00;Fixo 400.00 semestre
Cotia - SP;R$ 1.000,00;R$ 61,03;R$ 3.051,26;R$ 0,00;Fixo 1000.00 semestre
Cristalina - GO;R$ 500,00;R$ 10,20;R$ 510,00;R$ 0,00;Fixo 500.00 semestre
Cuiabá - MT;R$ 750,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 750.00 semestre
Curitiba - PR;R$ 51,42;R$ 20,57;R$ 1.028,48;R$ 0,00;5.00% do Bruto
Diadema - SP;R$ 207,50;R$ 83,00;R$ 4.150,00;R$ 0,00;5.00% do Bruto
Dracena - SP;R$ 500,00;R$ 48,80;R$ 2.439,86;R$ 0,00;Fixo 500.00 semestre
Duque de Caxias - RJ;R$ 16,71;R$ 6,68;R$ 334,11;R$ 0,00;5.00% do Bruto
Embu das Artes - SP;R$ 600,00;R$ 8,78;R$ 439,00;R$ 0,00;Fixo 600.00 semestre
Extrema - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Feira de Santana - BA;R$ 1.000,00;R$ 83,46;R$ 4.173,00;R$ 0,00;Fixo 1000.00 semestre
Formosa - GO;R$ 500,00;R$ 5,84;R$ 291,75;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 1.750,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1750.00 semestre
Franca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Goiânia - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Governador Valadares - MG;R$ 1.000,00;R$ 11,22;R$ 561,10;R$ 0,00;Fixo 1000.00 semestre
Guarapari - ES;R$ 114,20;R$ 45,68;R$ 2.284,00;R$ 0,00;5.00% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 5,78;R$ 289,00;R$ 0,00;Fixo 500.00 semestre
Guarujá  - SP;R$ 1.500,00;R$ 150,00;R$ 5.874,07;R$ 0,00;Fixo 1500.00 semestre
Guarulhos  - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ilhéus - BA;R$ 500,00;R$ 50,00;R$ 5.249,30;R$ 0,00;Fixo 500.00 semestre
Imperatriz - MA;R$ 500,00;R$ 50,00;R$ 7.370,01;R$ 0,00;Fixo 500.00 semestre
Indaial - SC;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Indaiatuba - SP;R$ 459,73;R$ 183,89;R$ 9.194,60;R$ 0,00;5.00% do Bruto
Itaguaí - RJ;R$ 20,53;R$ 8,21;R$ 410,67;R$ 0,00;5.00% do Bruto
Itajubá - MG;R$ 500,00;R$ 4,00;R$ 200,00;R$ 0,00;Fixo 500.00 semestre
Itaperuna - RJ;R$ 11,33;R$ 4,53;R$ 226,65;R$ 0,00;5.00% do Bruto
Itapeva - SP;R$ 500,00;R$ 59,89;R$ 2.994,25;R$ 0,00;Fixo 500.00 semestre
Itapira - SP;R$ 500,00;R$ 1,60;R$ 80,00;R$ 0,00;Fixo 500.00 semestre
Itatiba - SP;R$ 500,00;R$ 1,77;R$ 88,54;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jequié - BA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 45,55;R$ 18,22;R$ 911,00;R$ 0,00;5.00% do Bruto
Juazeiro - BA;R$ 1.000,00;R$ 9,20;R$ 460,00;R$ 0,00;Fixo 1000.00 semestre
Juazeiro do Norte - CE;R$ 500,00;R$ 50,00;R$ 130,00;R$ 0,00;Fixo 500.00 semestre
Juiz de Fora - MG;R$ 78,15;R$ 31,26;R$ 1.563,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 405,00;R$ 162,00;R$ 8.100,06;R$ 0,00;5.00% do Bruto
Lauro de Freitas - BA;R$ 500,00;R$ 1,60;R$ 80,00;R$ 0,00;Fixo 500.00 semestre
Lavras - MG;R$ 25,00;R$ 10,00;R$ 500,00;R$ 0,00;5.00% do Bruto
Liberdade - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Maceió - AL;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marília - SP;R$ 1.000,00;R$ 53,02;R$ 2.651,10;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 7,50;R$ 3,00;R$ 150,02;R$ 0,00;5.00% do Bruto
Matão - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Mauá - SP;R$ 500,00;R$ 2,80;R$ 140,00;R$ 0,00;Fixo 1000.00 semestre
Mesquita - RJ;R$ 300,00;R$ 25,96;R$ 1.298,18;R$ 0,00;Fixo 300.00 semestre
Mogi Guaçu - SP;R$ 500,00;R$ 45,80;R$ 2.290,00;R$ 0,00;Fixo 500.00 semestre
Mogi Mirim - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Monte Sião - MG;R$ 11,00;R$ 4,40;R$ 220,00;R$ 0,00;5.00% do Bruto
Niterói - RJ;R$ 10,76;R$ 4,30;R$ 215,24;R$ 0,00;5.00% do Bruto
Nova Friburgo - RJ;R$ 500,00;R$ 309,60;R$ 15.480,05;R$ 0,00;Fixo 500.00 semestre
Olímpia - SP;R$ 500,00;R$ 50,00;R$ 896,00;R$ 0,00;Fixo 500.00 semestre
Osasco - SP;R$ 0,00;R$ 32,02;R$ 1.601,00;R$ 0,00;0.00% do Bruto
Ourinhos - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 400,00;R$ 5,92;R$ 296,20;R$ 0,00;Fixo 400.00 semestre
Paracatú - MG;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Paranaguá  - PR;R$ 1.000,00;R$ 40,26;R$ 2.013,00;R$ 0,00;Fixo 1000.00 semestre
Paranavaí­ - PR;R$ 300,00;R$ 1,93;R$ 96,53;R$ 0,00;Fixo 300.00 semestre
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 19,65;R$ 7,86;R$ 393,01;R$ 0,00;5.00% do Bruto
Pederneiras - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pedreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Pelotas - RS;R$ 500,00;R$ 14,76;R$ 738,00;R$ 0,00;Fixo 500.00 semestre
Perdizes - São Paulo - SP;R$ 0,00;R$ 102,39;R$ 5.119,67;R$ 0,00;0.00% do Bruto
Petrolina - PE;R$ 1.000,00;R$ 4,10;R$ 205,00;R$ 0,00;Fixo 1000.00 semestre
Piauí - PI;R$ 500,00;R$ 48,61;R$ 2.430,60;R$ 0,00;Fixo 500.00 semestre
Pinhais - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Piracicaba - SP;R$ 426,65;R$ 170,66;R$ 8.533,00;R$ 0,00;5.00% do Bruto
Pitangui - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Poços de Caldas - MG;R$ 200,00;R$ 8,28;R$ 414,00;R$ 0,00;Fixo 400.00 semestre
Pontes e Lacerda - MT;R$ 500,00;R$ 29,10;R$ 1.455,00;R$ 0,00;Fixo 500.00 semestre
Porto Alegre - RS;R$ 2.000,00;R$ 17,20;R$ 860,00;R$ 0,00;Fixo 2000.00 semestre
Porto Ferreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 38,32;R$ 15,33;R$ 766,49;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 1.000,00;R$ 25,00;R$ 1.250,00;R$ 0,00;Fixo 1000.00 semestre
Resende - RJ;R$ 83,83;R$ 33,53;R$ 1.676,60;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 300,00;R$ 11,00;R$ 550,00;R$ 0,00;Fixo 300.00 semestre
Ribeirão Preto - SP;R$ 1.352,53;R$ 257,62;R$ 19.284,00;R$ 5.535,00;10.50% do Líquido
Rio Branco - AC;R$ 500,00;R$ 10,14;R$ 507,00;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 800,00;R$ 7,70;R$ 385,00;R$ 0,00;Fixo 800.00 semestre
Rio das Ostras - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio Grande - RS;R$ 400,00;R$ 6,88;R$ 343,76;R$ 0,00;Fixo 400.00 semestre
Rio Grande da Serra – SP;R$ 35,67;R$ 6,79;R$ 518,00;R$ 155,00;10.50% do Líquido
Rio Verde - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rocinha - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Rondonópolis - MT;R$ 8,52;R$ 3,41;R$ 170,30;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 34,53;R$ 13,81;R$ 690,57;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 1.000,00;R$ 11,00;R$ 550,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 55,00;R$ 22,00;R$ 1.099,97;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Santa Inês - MA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santa Maria - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santana - SP;R$ 0,00;R$ 50,70;R$ 2.535,00;R$ 0,00;0.00% do Bruto
Santana de Parnaíba - SP;R$ 500,00;R$ 32,00;R$ 1.600,00;R$ 0,00;Fixo 500.00 semestre
Santarém - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Santo Amaro - SP;R$ 400,00;R$ 38,94;R$ 1.946,82;R$ 0,00;Fixo 400.00 semestre
Santo André - SP;R$ 1.000,00;R$ 39,30;R$ 1.965,00;R$ 0,00;Fixo 1000.00 semestre
Santo André LJ 02;R$ 2.000,00;R$ 4,96;R$ 248,00;R$ 0,00;Fixo 2000.00 semestre
Santo Antônio de Pádua - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santos - SP;R$ 500,00;R$ 187,76;R$ 9.388,00;R$ 0,00;Fixo 500.00 semestre
São Bento do Sul - SC;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
São Bernardo do Campo - LJ 02 - SP;R$ 1.000,00;R$ 100,00;R$ 7.480,00;R$ 0,00;Fixo 1000.00 semestre
São Carlos - SP;R$ 2,75;R$ 1,10;R$ 55,00;R$ 0,00;5.00% do Bruto
São Gonçalo - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
São João de Meriti - RJ;R$ 100,00;R$ 2,00;R$ 0,00;R$ 0,00;Fixo 100.00 semestre
São José - SC;R$ 450,25;R$ 85,76;R$ 9.847,22;R$ 5.116,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 5.494,35;R$ 1.046,54;R$ 92.494,98;R$ 28.680,00;10.50% do Líquido
São José dos Campos - SP;R$ 900,00;R$ 90,00;R$ 23.945,06;R$ 0,00;Fixo 900.00 semestre
São Lourenço - MG;R$ 500,00;R$ 32,68;R$ 1.634,00;R$ 0,00;Fixo 500.00 semestre
São Luis - MA;R$ 582,25;R$ 232,90;R$ 11.645,00;R$ 0,00;5.00% do Bruto
São Pedro da Aldeia - RJ;R$ 1.000,00;R$ 10,62;R$ 530,77;R$ 0,00;Fixo 1000.00 semestre
São Roque - SP;R$ 400,00;R$ 0,80;R$ 40,00;R$ 0,00;Fixo 400.00 semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 1.800,00;R$ 19,60;R$ 980,00;R$ 0,00;Fixo 1800.00 semestre
Suíça;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 622,65;R$ 249,06;R$ 12.452,90;R$ 0,00;5.00% do Bruto
Taboão da Serra - SP;R$ 500,00;R$ 85,00;R$ 4.250,00;R$ 0,00;Fixo 500.00 semestre
Taquaritinga - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Tatuapé - São Paulo - SP;R$ 900,00;R$ 90,00;R$ 1.667,98;R$ 0,00;Fixo 900.00 semestre
Tatuí - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Taubaté - SP;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Teixeira de Freitas - BA;R$ 500,00;R$ 9,20;R$ 460,00;R$ 0,00;Fixo 500.00 semestre
Teófilo Otoni - MG;R$ 500,00;R$ 108,29;R$ 5.414,44;R$ 0,00;Fixo 500.00 semestre
Timóteo - MG;R$ 12,00;R$ 2,40;R$ 120,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 80,85;R$ 32,34;R$ 1.617,01;R$ 0,00;5.00% do Bruto
Três Corações - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Trianon - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Uberaba - MG;R$ 500,00;R$ 25,83;R$ 1.291,41;R$ 0,00;Fixo 500.00 semestre
Uberlândia - MG;R$ 1.257,19;R$ 502,88;R$ 25.143,79;R$ 0,00;5.00% do Bruto
Umuarama - PR;R$ 500,00;R$ 23,47;R$ 1.173,65;R$ 0,00;Fixo 500.00 semestre
Valinhos - SP;R$ 200,00;R$ 8,66;R$ 433,00;R$ 0,00;Fixo 200.00 semestre
Viçosa - MG;R$ 400,00;R$ 7,40;R$ 370,00;R$ 0,00;Fixo 400.00 semestre
Vila Prudente - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vinhedo - SP;R$ 500,00;R$ 44,00;R$ 440,00;R$ 0,00;Fixo 500.00 semestre
Vitória da Conquista - BA;R$ 29,09;R$ 9,70;R$ 484,90;R$ 0,00;6.00% do Bruto
Total;R$ 88.175,67;R$ 7.358,60;R$ 441.537,14;R$ 46.646,00
