Referência;03/2013;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Barueri - SP;R$ 5,15;R$ 2,06;R$ 103,00;R$ 0,00;5.00% do Bruto
Barueri Lj 02 - SP;R$ 750,00;R$ 111,21;R$ 5.560,50;R$ 0,00;Fixo 750.00 semestre
Bauru - SP;R$ 499,11;R$ 95,07;R$ 10.291,51;R$ 5.075,00;10.50% do Líquido
Bebedouro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Belo Horizonte LJ 01 - MG;R$ 221,44;R$ 88,58;R$ 4.428,77;R$ 0,00;5.00% do Bruto
Belo Horizonte LJ 04 - MG;R$ 3.500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 3500.00 semestre
Betim - MG;R$ 9,20;R$ 3,68;R$ 184,00;R$ 0,00;5.00% do Bruto
Birigui - SP;R$ 15,00;R$ 6,00;R$ 300,00;R$ 0,00;5.00% do Bruto
Blumenau - SC;R$ 6,00;R$ 2,40;R$ 120,00;R$ 0,00;5.00% do Bruto
Boa Vista - RR;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Boituva - SP;R$ 500,00;R$ 7,20;R$ 360,00;R$ 0,00;Fixo 500.00 semestre
Botafogo - Rio de Janeiro - RJ;R$ 500,00;R$ 21,58;R$ 1.079,00;R$ 0,00;Fixo 500.00 semestre
Bragança Paulista - SP;R$ 60,97;R$ 24,39;R$ 1.219,30;R$ 0,00;5.00% do Bruto
Brasília - DF;R$ 7,20;R$ 2,88;R$ 144,00;R$ 0,00;5.00% do Bruto
Brasília - LJ 02  - DF;R$ 1.000,00;R$ 7,10;R$ 355,00;R$ 0,00;Fixo 1000.00 semestre
Cabo Frio - RJ;R$ 8,00;R$ 3,20;R$ 160,00;R$ 0,00;5.00% do Bruto
Camaçari - BA;R$ 500,00;R$ 11,04;R$ 552,00;R$ 0,00;Fixo 500.00 semestre
Campinas - SP;R$ 58,78;R$ 23,51;R$ 1.175,67;R$ 0,00;5.00% do Bruto
Campinas LJ 03 - SP;R$ 400,00;R$ 1,88;R$ 94,00;R$ 0,00;Fixo 400.00 semestre
Campo Grande - Rio de Janeiro - RJ;R$ 1.000,00;R$ 142,14;R$ 7.106,83;R$ 0,00;Fixo 1000.00 semestre
Campo Mourão - PR;R$ 800,00;R$ 0,78;R$ 39,06;R$ 0,00;Fixo 800.00 semestre
Canaã dos Carajás - PA;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Caraguatatuba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cartorio Postal - Teste;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Cascavel - PR;R$ 24,08;R$ 9,63;R$ 481,55;R$ 0,00;5.00% do Bruto
Ceará - CE;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Centro - Rio de Janeiro - RJ;R$ 712,55;R$ 285,02;R$ 14.250,94;R$ 0,00;5.00% do Bruto
Chapecó - SC;R$ 176,83;R$ 70,73;R$ 3.536,50;R$ 0,00;5.00% do Bruto
Cidade Líder - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Conselheiro Lafaiete - MG;R$ 400,00;R$ 5,72;R$ 286,14;R$ 0,00;Fixo 400.00 semestre
Cotia - SP;R$ 1.000,00;R$ 34,34;R$ 1.717,00;R$ 0,00;Fixo 1000.00 semestre
Criciúma - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Cristalina - GO;R$ 500,00;R$ 22,29;R$ 1.114,40;R$ 0,00;Fixo 500.00 semestre
Cuiabá - MT;R$ 750,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 750.00 semestre
Curitiba - PR;R$ 48,85;R$ 19,54;R$ 977,01;R$ 0,00;5.00% do Bruto
Diadema - SP;R$ 165,70;R$ 66,28;R$ 3.314,00;R$ 0,00;5.00% do Bruto
Dracena - SP;R$ 500,00;R$ 21,24;R$ 1.062,08;R$ 0,00;Fixo 500.00 semestre
Duque de Caxias - RJ;R$ 154,32;R$ 61,73;R$ 3.086,30;R$ 0,00;5.00% do Bruto
Embu das Artes - SP;R$ 400,00;R$ 14,54;R$ 727,00;R$ 0,00;Fixo 400.00 semestre
Extrema - MG;R$ 500,00;R$ 1,94;R$ 97,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 20,94;R$ 1.047,00;R$ 0,00;Fixo 500.00 semestre
Feira de Santana - BA;R$ 500,00;R$ 58,81;R$ 2.940,29;R$ 0,00;Fixo 500.00 semestre
Formosa - GO;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 1.750,00;R$ 24,58;R$ 1.229,20;R$ 0,00;Fixo 1750.00 semestre
Franca - SP;R$ 206,71;R$ 82,68;R$ 4.134,12;R$ 0,00;5.00% do Bruto
Goiânia - GO;R$ 9,04;R$ 3,61;R$ 180,71;R$ 0,00;5.00% do Bruto
Governador Valadares - MG;R$ 1.000,00;R$ 8,22;R$ 411,05;R$ 0,00;Fixo 1000.00 semestre
Guarapari - ES;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 32,32;R$ 1.616,02;R$ 0,00;Fixo 500.00 semestre
Guarujá  - SP;R$ 1.500,00;R$ 150,00;R$ 3.985,31;R$ 0,00;Fixo 1500.00 semestre
Ilhéus - BA;R$ 211,30;R$ 84,52;R$ 4.226,00;R$ 0,00;5.00% do Bruto
Imperatriz - MA;R$ 500,00;R$ 76,74;R$ 3.837,00;R$ 0,00;Fixo 500.00 semestre
Indaial - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Indaiatuba - SP;R$ 154,66;R$ 61,86;R$ 3.093,20;R$ 0,00;5.00% do Bruto
Itaboraí - RJ;R$ 500,00;R$ 6,41;R$ 320,74;R$ 0,00;Fixo 500.00 semestre
Itaguaí - RJ;R$ 81,40;R$ 32,56;R$ 1.628,02;R$ 0,00;5.00% do Bruto
Itajubá - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Itaperuna - RJ;R$ 26,46;R$ 10,58;R$ 529,20;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 300,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 300.00 semestre
Itapeva - SP;R$ 500,00;R$ 31,98;R$ 1.599,05;R$ 0,00;Fixo 500.00 semestre
Itapira - SP;R$ 500,00;R$ 37,14;R$ 1.857,20;R$ 0,00;Fixo 500.00 semestre
Itatiba - SP;R$ 500,00;R$ 7,40;R$ 370,00;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jequié - BA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 28,05;R$ 11,22;R$ 561,00;R$ 0,00;5.00% do Bruto
Juazeiro - BA;R$ 1.000,00;R$ 4,70;R$ 235,00;R$ 0,00;Fixo 1000.00 semestre
Juína - MT;R$ 400,00;R$ 62,84;R$ 3.141,89;R$ 0,00;Fixo 400.00 semestre
Juiz de Fora - MG;R$ 153,90;R$ 61,56;R$ 3.078,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 482,70;R$ 193,08;R$ 9.654,00;R$ 0,00;5.00% do Bruto
Lauro de Freitas - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lavras - MG;R$ 500,00;R$ 7,55;R$ 377,50;R$ 0,00;Fixo 500.00 semestre
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Marília - SP;R$ 1.000,00;R$ 23,53;R$ 1.176,44;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 0,01;R$ 0,00;R$ 0,12;R$ 0,00;5.00% do Bruto
Matão - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mauá - SP;R$ 1.000,00;R$ 6,80;R$ 340,00;R$ 0,00;Fixo 1000.00 semestre
Mesquita - RJ;R$ 200,00;R$ 16,68;R$ 834,00;R$ 0,00;Fixo 200.00 semestre
Mogi Guaçu - SP;R$ 500,00;R$ 12,48;R$ 624,00;R$ 0,00;Fixo 500.00 semestre
Mogi Mirim - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Monte Sião - MG;R$ 4,00;R$ 1,60;R$ 80,00;R$ 0,00;5.00% do Bruto
Niterói - RJ;R$ 11,82;R$ 4,73;R$ 236,39;R$ 0,00;5.00% do Bruto
Nova Friburgo - RJ;R$ 1.000,00;R$ 72,31;R$ 3.615,62;R$ 0,00;Fixo 1000.00 semestre
Osasco - SP;R$ 0,00;R$ 29,89;R$ 1.494,42;R$ 0,00;0.00% do Bruto
Ourinhos - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 300,00;R$ 8,53;R$ 426,61;R$ 0,00;Fixo 300.00 semestre
Paracatú - MG;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Paranaguá  - PR;R$ 1.000,00;R$ 10,12;R$ 506,00;R$ 0,00;Fixo 1000.00 semestre
Paranavaí­ - PR;R$ 200,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 200.00 semestre
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 21,45;R$ 8,58;R$ 429,01;R$ 0,00;5.00% do Bruto
Pedreira - SP;R$ 500,00;R$ 0,02;R$ 1,00;R$ 0,00;Fixo 500.00 semestre
Pelotas - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Perdizes - São Paulo - SP;R$ 0,00;R$ 69,36;R$ 3.468,02;R$ 0,00;5.00% do Bruto
Petrolina - PE;R$ 1.000,00;R$ 2,40;R$ 120,00;R$ 0,00;Fixo 1000.00 semestre
Piauí - PI;R$ 500,00;R$ 8,96;R$ 448,00;R$ 0,00;Fixo 500.00 semestre
Pinhais - PR;R$ 500,00;R$ 6,60;R$ 330,00;R$ 0,00;Fixo 500.00 semestre
Piracicaba - SP;R$ 661,15;R$ 264,46;R$ 13.223,00;R$ 0,00;5.00% do Bruto
Pitangui - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Poços de Caldas - MG;R$ 400,00;R$ 12,60;R$ 630,00;R$ 0,00;Fixo 400.00 semestre
Pontes e Lacerda - MT;R$ 400,00;R$ 34,00;R$ 1.700,00;R$ 0,00;Fixo 400.00 semestre
Porto Alegre - RS;R$ 1.500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1500.00 semestre
Porto Ferreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 56,15;R$ 22,46;R$ 1.123,03;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Resende - RJ;R$ 62,32;R$ 24,93;R$ 1.246,30;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 376,38;R$ 71,69;R$ 5.410,00;R$ 1.582,00;10.50% do Líquido
Rio Branco - AC;R$ 500,00;R$ 16,69;R$ 834,61;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 600,00;R$ 5,58;R$ 279,00;R$ 0,00;Fixo 600.00 semestre
Rio Grande - RS;R$ 400,00;R$ 11,60;R$ 579,76;R$ 0,00;Fixo 400.00 semestre
Rio Grande da Serra – SP;R$ 18,97;R$ 3,61;R$ 274,00;R$ 81,00;10.50% do Líquido
Rondonópolis - MT;R$ 5,95;R$ 2,38;R$ 119,00;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 59,00;R$ 23,60;R$ 1.180,03;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 1.000,00;R$ 8,80;R$ 440,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 3,75;R$ 1,50;R$ 75,00;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Santana - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santana de Parnaíba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santarém - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Santo Amaro - SP;R$ 1.750,00;R$ 34,94;R$ 1.747,00;R$ 0,00;Fixo 1750.00 semestre
Santo André - SP;R$ 1.000,00;R$ 16,12;R$ 806,00;R$ 0,00;Fixo 1000.00 semestre
Santo André LJ 02;R$ 1.500,00;R$ 26,56;R$ 1.328,20;R$ 0,00;Fixo 1500.00 semestre
Santos - SP;R$ 500,00;R$ 39,89;R$ 1.994,39;R$ 0,00;Fixo 500.00 semestre
São Bento do Sul - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - LJ 02 - SP;R$ 1.000,00;R$ 100,00;R$ 5.287,60;R$ 0,00;Fixo 1000.00 semestre
São Carlos - SP;R$ 17,50;R$ 7,00;R$ 350,00;R$ 0,00;5.00% do Bruto
São Gonçalo - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
São João de Meriti - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São José - SC;R$ 127,21;R$ 24,23;R$ 2.554,50;R$ 1.228,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 4.965,70;R$ 945,85;R$ 91.310,06;R$ 32.677,00;10.50% do Líquido
São José dos Campos - SP;R$ 900,00;R$ 90,00;R$ 35.328,04;R$ 0,00;Fixo 900.00 semestre
São José dos Pinhais - PR;R$ 3,30;R$ 1,32;R$ 66,00;R$ 0,00;5.00% do Bruto
São Lourenço - MG;R$ 500,00;R$ 53,57;R$ 2.678,42;R$ 0,00;Fixo 500.00 semestre
São Luis - MA;R$ 615,71;R$ 246,28;R$ 12.314,12;R$ 0,00;5.00% do Bruto
São Pedro da Aldeia - RJ;R$ 500,00;R$ 12,81;R$ 640,29;R$ 0,00;Fixo 500.00 semestre
São Roque - SP;R$ 1.000,00;R$ 7,20;R$ 360,00;R$ 0,00;Fixo 1000.00 semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 1.000,00;R$ 50,02;R$ 2.501,00;R$ 0,00;Fixo 1000.00 semestre
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 894,53;R$ 357,81;R$ 17.890,53;R$ 0,00;5.00% do Bruto
Taboão da Serra - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Tatuapé - São Paulo - SP;R$ 900,00;R$ 18,00;R$ 2.083,90;R$ 0,00;Fixo 900.00 semestre
Tatuí - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Taubaté - SP;R$ 350,00;R$ 35,00;R$ 70,00;R$ 0,00;Fixo 350.00 semestre
Teixeira de Freitas - BA;R$ 500,00;R$ 11,20;R$ 560,00;R$ 0,00;Fixo 500.00 semestre
Teófilo Otoni - MG;R$ 500,00;R$ 111,60;R$ 5.580,00;R$ 0,00;Fixo 500.00 semestre
Teresópolis - RJ;R$ 500,00;R$ 6,38;R$ 319,00;R$ 0,00;Fixo 500.00 semestre
Timóteo - MG;R$ 11,50;R$ 2,30;R$ 115,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 7,45;R$ 2,98;R$ 149,00;R$ 0,00;5.00% do Bruto
Três Corações - MG;R$ 500,00;R$ 2,02;R$ 101,00;R$ 0,00;Fixo 500.00 semestre
Uberaba - MG;R$ 500,00;R$ 62,92;R$ 3.146,00;R$ 0,00;Fixo 500.00 semestre
Uberlândia - MG;R$ 1.305,78;R$ 522,31;R$ 26.115,68;R$ 0,00;5.00% do Bruto
Umuarama - PR;R$ 500,00;R$ 4,20;R$ 210,00;R$ 0,00;Fixo 500.00 semestre
Valinhos - SP;R$ 600,00;R$ 10,54;R$ 527,21;R$ 0,00;Fixo 600.00 semestre
Viçosa - MG;R$ 300,00;R$ 2,20;R$ 110,00;R$ 0,00;Fixo 300.00 semestre
Vinhedo - SP;R$ 500,00;R$ 37,82;R$ 1.891,00;R$ 0,00;Fixo 500.00 semestre
Vitória da Conquista - BA;R$ 28,50;R$ 9,50;R$ 475,00;R$ 0,00;6.00% do Bruto
Volta Redonda - RJ;R$ 500,00;R$ 23,34;R$ 1.167,00;R$ 0,00;Fixo 500.00 semestre
Total;R$ 84.643,66;R$ 6.308,73;R$ 395.867,42;R$ 40.643,00
