Referência;10/2012;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Fazenda Rio Grande - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Feira de Santana - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Formosa - GO;R$ 500,00;R$ 3,60;R$ 180,00;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 1.750,00;R$ 69,64;R$ 3.482,19;R$ 0,00;Fixo 1750.00 semestre
Franca - SP;R$ 9,75;R$ 3,90;R$ 195,00;R$ 0,00;5.00% do Bruto
Goiânia - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Líquido
Governador Valadares - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarapari - ES;R$ 32,90;R$ 13,16;R$ 658,00;R$ 0,00;5.00% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Guarujá  - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ilhéus - BA;R$ 217,73;R$ 87,09;R$ 4.354,60;R$ 0,00;5.00% do Bruto
Imperatriz - MA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Indaiatuba - SP;R$ 294,30;R$ 117,72;R$ 5.886,09;R$ 0,00;5.00% do Bruto
Itaboraí - RJ;R$ 500,00;R$ 33,25;R$ 1.662,71;R$ 0,00;Fixo 500.00 semestre
Itaguaí - RJ;R$ 146,92;R$ 58,77;R$ 2.938,35;R$ 0,00;5.00% do Bruto
Itajubá - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaperuna - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 100,00;R$ 32,32;R$ 1.616,03;R$ 0,00;Fixo 100.00 semestre
Itapeva - SP;R$ 500,00;R$ 40,44;R$ 2.022,02;R$ 0,00;Fixo 500.00 semestre
Itapira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itatiba - SP;R$ 500,00;R$ 19,92;R$ 996,10;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 33,00;R$ 13,20;R$ 660,00;R$ 0,00;5.00% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jequié - BA;R$ 500,00;R$ 2,70;R$ 135,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 118,40;R$ 47,36;R$ 2.368,00;R$ 0,00;5.00% do Bruto
Juazeiro - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Juína - MT;R$ 500,00;R$ 36,60;R$ 1.830,11;R$ 0,00;Fixo 500.00 semestre
Juiz de Fora - MG;R$ 128,22;R$ 51,29;R$ 2.564,33;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 148,00;R$ 59,20;R$ 2.960,00;R$ 0,00;5.00% do Bruto
Lauro de Freitas - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lavras - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Londrina - PR;R$ 274,73;R$ 52,33;R$ 7.123,00;R$ 4.186,00;10.50% do Líquido
Marília - SP;R$ 1.000,00;R$ 19,44;R$ 971,80;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 7,50;R$ 3,00;R$ 150,08;R$ 0,00;5.00% do Bruto
Mauá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mesquita - RJ;R$ 500,00;R$ 3,40;R$ 170,00;R$ 0,00;Fixo 500.00 semestre
Mogi Guaçu - SP;R$ 1.000,00;R$ 1,60;R$ 80,00;R$ 0,00;Fixo 1000.00 semestre
Mogi Mirim - SP;R$ 500,00;R$ 1,60;R$ 80,00;R$ 0,00;Fixo 500.00 semestre
Monte Sião - MG;R$ 25,00;R$ 10,00;R$ 500,00;R$ 0,00;Fixo 0.00 semestre
Niterói - RJ;R$ 12,69;R$ 5,08;R$ 253,88;R$ 0,00;5.00% do Bruto
Nova Friburgo - RJ;R$ 1.000,00;R$ 24,33;R$ 1.216,34;R$ 0,00;Fixo 1000.00 semestre
Osasco - SP;R$ 204,00;R$ 81,60;R$ 4.080,00;R$ 0,00;5.00% do Bruto
Ourinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pará - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 200,00;R$ 11,23;R$ 561,50;R$ 0,00;Fixo 200.00 semestre
Paracatú - MG;R$ 1.000,00;R$ 5,54;R$ 277,00;R$ 0,00;Fixo 1000.00 semestre
Paranaguá  - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranavaí­ - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 25,27;R$ 10,11;R$ 505,40;R$ 0,00;5.00% do Bruto
Patrocínio - MG;R$ 500,00;R$ 11,00;R$ 550,00;R$ 0,00;Fixo 500.00 semestre
Pedreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Perdizes - São Paulo - SP;R$ 500,00;R$ 30,58;R$ 1.528,87;R$ 0,00;Fixo 500.00 semestre
Petrolina - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piauí - PI;R$ 500,00;R$ 32,59;R$ 1.629,50;R$ 0,00;Fixo 500.00 semestre
Pinhais - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Piracicaba - SP;R$ 275,82;R$ 110,33;R$ 11.117,65;R$ 5.101,00;5.00% do Líquido
Pitangui - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Poços de Caldas - MG;R$ 200,00;R$ 6,54;R$ 327,00;R$ 0,00;Fixo 200.00 semestre
Ponta Grossa - PR;R$ 500,00;R$ 27,18;R$ 1.358,85;R$ 0,00;Fixo 500.00 semestre
Pontes e Lacerda - MT;R$ 200,00;R$ 35,20;R$ 1.760,00;R$ 0,00;Fixo 200.00 semestre
Porto Alegre - RS;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Porto Ferreira - SP;R$ 34,79;R$ 13,92;R$ 695,75;R$ 0,00;5.00% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 18,40;R$ 7,36;R$ 368,00;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 19,35;R$ 7,74;R$ 387,00;R$ 0,00;5.00% do Bruto
Resende - RJ;R$ 125,96;R$ 50,39;R$ 2.519,27;R$ 0,00;5.00% do Bruto
Ribeirão Preto - SP;R$ 443,54;R$ 84,48;R$ 9.349,96;R$ 4.705,00;10.50% do Líquido
Rio Branco - AC;R$ 500,00;R$ 7,91;R$ 395,62;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 300,00;R$ 27,17;R$ 1.358,26;R$ 0,00;Fixo 300.00 semestre
Rio Grande - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio Grande da Serra – SP;R$ 60,57;R$ 11,54;R$ 780,00;R$ 168,00;10.50% do Líquido
Rondonópolis - MT;R$ 4,33;R$ 1,73;R$ 86,60;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 17,70;R$ 7,08;R$ 354,00;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 1.000,00;R$ 4,00;R$ 200,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Santana de Parnaíba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santarém - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo Amaro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André LJ 02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santos - SP;R$ 300,00;R$ 32,04;R$ 1.601,88;R$ 0,00;Fixo 300.00 semestre
São Bernardo do Campo - LJ 02 - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 38,50;R$ 15,40;R$ 770,00;R$ 0,00;5.00% do Bruto
São Gonçalo - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
São José - SC;R$ 302,10;R$ 57,54;R$ 8.980,28;R$ 5.699,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 4.176,60;R$ 795,54;R$ 78.212,11;R$ 28.721,00;10.50% do Líquido
São José dos Campos - SP;R$ 967,45;R$ 386,98;R$ 19.349,02;R$ 0,00;5.00% do Bruto
São José dos Pinhais - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
São Lourenço - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Luis - MA;R$ 573,08;R$ 229,23;R$ 11.461,65;R$ 0,00;5.00% do Bruto
São Pedro da Aldeia - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Roque - SP;R$ 500,00;R$ 23,24;R$ 1.161,92;R$ 0,00;Fixo 500.00 semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 1.000,00;R$ 62,98;R$ 3.149,00;R$ 0,00;Fixo 1000.00 semestre
Sumaré - SP;R$ 8,00;R$ 3,20;R$ 160,00;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 167,13;R$ 66,85;R$ 3.342,56;R$ 0,00;5.00% do Bruto
Taboão da Serra - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Tatuapé - São Paulo - SP;R$ 300,00;R$ 30,00;R$ 3.965,50;R$ 0,00;Fixo 300.00 semestre
Tatuí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Taubaté - SP;R$ 228,21;R$ 91,28;R$ 4.564,10;R$ 0,00;5.00% do Bruto
Teixeira de Freitas - BA;R$ 500,00;R$ 28,10;R$ 1.405,00;R$ 0,00;Fixo 500.00 semestre
Teófilo Otoni - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Teresópolis - RJ;R$ 300,00;R$ 13,81;R$ 690,50;R$ 0,00;Fixo 300.00 semestre
Timóteo - MG;R$ 28,00;R$ 5,60;R$ 280,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 395,87;R$ 158,35;R$ 7.917,49;R$ 0,00;5.00% do Bruto
Três Corações - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Uberaba - MG;R$ 500,00;R$ 146,67;R$ 7.333,32;R$ 0,00;Fixo 500.00 semestre
Uberlândia - MG;R$ 1.203,44;R$ 481,37;R$ 24.068,71;R$ 0,00;5.00% do Bruto
Umuarama - PR;R$ 500,00;R$ 15,60;R$ 780,00;R$ 0,00;Fixo 500.00 semestre
Valinhos - SP;R$ 300,00;R$ 20,89;R$ 1.044,63;R$ 0,00;Fixo 300.00 semestre
Varginha - MG;R$ 500,00;R$ 5,90;R$ 295,00;R$ 0,00;Fixo 500.00 semestre
Viçosa - MG;R$ 200,00;R$ 11,84;R$ 592,00;R$ 0,00;Fixo 200.00 semestre
Vinhedo - SP;R$ 500,00;R$ 3,20;R$ 160,00;R$ 0,00;Fixo 500.00 semestre
Vitória da Conquista - BA;R$ 67,84;R$ 22,61;R$ 1.130,60;R$ 0,00;6.00% do Bruto
Volta Redonda - RJ;R$ 500,00;R$ 15,20;R$ 760,00;R$ 0,00;Fixo 500.00 semestre
Total;R$ 52.372,46;R$ 5.780,84;R$ 354.398,20;R$ 51.273,00
