Referência;11/2010;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Piracicaba - SP;R$ 299,73;R$ 119,89;R$ 10.961,85;R$ 4.474,00;5.00% do Líquido
Porto Alegre - RS;R$ 82,10;R$ 15,64;R$ 1.514,00;R$ 664,00;10.50% do Líquido
Presidente Prudente - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Recife - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio de Janeiro - RJ;R$ 550,99;R$ 220,40;R$ 16.586,21;R$ 4.820,00;5.00% do Líquido
Rio Grande da Serra – SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador - BA;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo  semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - SP;R$ 90,14;R$ 36,06;R$ 1.802,85;R$ 0,00;5.00% do Bruto
São José - SC;R$ 243,32;R$ 46,35;R$ 3.724,97;R$ 1.240,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 3.478,88;R$ 662,64;R$ 63.192,80;R$ 23.577,00;10.50% do Líquido
São José dos Campos - SP;R$ 422,32;R$ 168,93;R$ 8.446,40;R$ 0,00;5.00% do Bruto
São Luis - MA;R$ 1.870,84;R$ 748,34;R$ 37.416,77;R$ 0,00;5.00% do Bruto
Sertãozinho - SP;R$ 700,00;R$ 748,34;R$ 1.527,03;R$ 0,00;Fixo  semestre
Simões Filho - BA;R$ 1.200,00;R$ 748,34;R$ 290,00;R$ 0,00;Fixo  semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Sorocaba - SP;R$ 982,59;R$ 187,16;R$ 15.874,35;R$ 5.802,00;10.50% do Líquido
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Suzano - SP;R$ 505,90;R$ 202,36;R$ 10.118,00;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 150,11;R$ 60,04;R$ 3.002,18;R$ 0,00;5.00% do Bruto
Teresópolis - RJ;R$ 128,54;R$ 24,48;R$ 3.576,07;R$ 2.191,00;10.50% do Líquido
Timóteo - MG;R$ 87,50;R$ 17,50;R$ 875,00;R$ 0,00;10.00% do Bruto
Uberlândia - MG;R$ 647,29;R$ 258,92;R$ 12.945,88;R$ 0,00;5.00% do Bruto
Valinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vitória da Conquista - BA;R$ 2.000,00;R$ 0,00;R$ 2.528,00;R$ 0,00;Fixo  semestre
Total;R$ 21.089,34;R$ 5.092,88;R$ 236.980,73;R$ 44.481,00
