Referência;07/2013;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Barueri Lj 02 - SP;R$ 1.000,00;R$ 100,00;R$ 3.039,90;R$ 0,00;Fixo 1000.00 semestre
Batatais - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bauru - SP;R$ 317,36;R$ 60,45;R$ 6.737,65;R$ 3.412,00;10.50% do Líquido
Bebedouro - SP;R$ 500,00;R$ 35,02;R$ 1.751,08;R$ 0,00;Fixo 500.00 semestre
Bebedouro - SP (Antigo);R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Belém - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Belo Horizonte LJ 01 - MG;R$ 105,05;R$ 42,02;R$ 2.101,00;R$ 0,00;5.00% do Bruto
Belo Horizonte LJ 02 - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Belo Horizonte LJ 03 - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Belo Horizonte LJ 04 - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Betim - MG;R$ 60,75;R$ 24,30;R$ 1.215,00;R$ 0,00;5.00% do Bruto
Birigui - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Blumenau - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Boa Vista - RR;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Boituva - SP;R$ 500,00;R$ 24,18;R$ 1.209,20;R$ 0,00;Fixo 500.00 semestre
Bom Jesus da Lapa - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Botafogo - RJ;R$ 1.000,00;R$ 18,48;R$ 924,00;R$ 0,00;Fixo 1000.00 semestre
Bragança Paulista - SP;R$ 207,75;R$ 83,10;R$ 4.155,00;R$ 0,00;5.00% do Bruto
Brasília - DF;R$ 25,97;R$ 10,39;R$ 519,36;R$ 0,00;5.00% do Bruto
Brasília - LJ 02  - DF;R$ 1.000,00;R$ 16,97;R$ 848,28;R$ 0,00;Fixo 1000.00 semestre
Brasília - LJ 03  - DF;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Brigadeiro - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Brooklin - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bruxelas - Bélgica;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Cabo de Santo Agostinho - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cabo Frio - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Cachoeirinha - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caeté - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cajamar - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Camaçari - BA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Campinas - SP;R$ 60,63;R$ 24,25;R$ 1.212,53;R$ 0,00;5.00% do Bruto
Campinas LJ 02 - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Campinas LJ 03 - SP;R$ 600,00;R$ 5,69;R$ 284,28;R$ 0,00;Fixo 600.00 semestre
Campo Grande - MS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Campo Grande - MS - Antigo;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Campo Grande - RJ;R$ 1.000,00;R$ 100,00;R$ 6.140,00;R$ 0,00;Fixo 1000.00 semestre
Campo Mourão - PR;R$ 1.000,00;R$ 6,24;R$ 311,94;R$ 0,00;Fixo 1000.00 semestre
Campos do Jordão - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Campos dos Goytacazes - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Canaã dos Carajás - PA;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
CANOAS RS - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Capivari - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caraguatatuba - SP;R$ 500,00;R$ 32,50;R$ 1.625,00;R$ 0,00;Fixo 500.00 semestre
Cartorio Postal - Teste;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Uruçui - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caruaru - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cascavel - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Catanduva - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caxias do Sul - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ceará - CE;R$ 1.000,00;R$ 23,26;R$ 1.163,00;R$ 0,00;Fixo 1000.00 semestre
Chapecó - SC;R$ 271,75;R$ 108,70;R$ 5.435,00;R$ 0,00;5.00% do Bruto
Cidade Líder - SP;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Conselheiro Lafaiete - MG;R$ 500,00;R$ 11,46;R$ 573,02;R$ 0,00;Fixo 500.00 semestre
Cotia - SP;R$ 1.000,00;R$ 60,25;R$ 3.012,40;R$ 0,00;Fixo 1000.00 semestre
Criciúma - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cristalina - GO;R$ 500,00;R$ 5,60;R$ 280,00;R$ 0,00;Fixo 500.00 semestre
Cubatão - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cuiabá - MT;R$ 750,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 750.00 semestre
Cuiabá - MT (Antiga);R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Curitiba - PR;R$ 9,21;R$ 3,68;R$ 184,15;R$ 0,00;5.00% do Bruto
Curitiba - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Diadema - SP;R$ 215,30;R$ 86,12;R$ 4.306,00;R$ 0,00;5.00% do Bruto
Divinópolis - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
DOURADOS - MS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Dourados - MS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Dracena - SP;R$ 500,00;R$ 64,78;R$ 3.239,20;R$ 0,00;Fixo 500.00 semestre
Duque de Caxias - RJ;R$ 20,40;R$ 8,16;R$ 407,90;R$ 0,00;5.00% do Bruto
Embu das Artes - SP;R$ 600,00;R$ 11,25;R$ 562,70;R$ 0,00;Fixo 600.00 semestre
Extrema - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Feira de Santana - BA;R$ 1.000,00;R$ 127,36;R$ 6.368,00;R$ 0,00;Fixo 1000.00 semestre
Feira de Santana - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Florianópolis - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Formosa - GO;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Fortaleza - CE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Foz do Iguaçu - PR;R$ 1.750,00;R$ 43,13;R$ 2.156,56;R$ 0,00;Fixo 1750.00 semestre
Franca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Funchal - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Goianésia - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Goiânia - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Goiás - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Governador Valadares - MG;R$ 1.000,00;R$ 6,33;R$ 316,35;R$ 0,00;Fixo 1000.00 semestre
Guanambi - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarapari - ES;R$ 33,00;R$ 13,20;R$ 660,00;R$ 0,00;5.00% do Bruto
Guarapuava - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 21,68;R$ 1.084,05;R$ 0,00;Fixo 500.00 semestre
Guariba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarujá  - SP;R$ 1.500,00;R$ 150,00;R$ 3.820,26;R$ 0,00;Fixo 1500.00 semestre
Guarulhos  - SP;R$ 1.500,00;R$ 150,00;R$ 2.597,12;R$ 0,00;Fixo 1500.00 semestre
Guarulhos - SP (Antigo 1);R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarulhos - SP (Antigo 2);R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guaxupé - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Hortolândia - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ilhéus - BA;R$ 500,00;R$ 50,00;R$ 6.431,40;R$ 0,00;Fixo 500.00 semestre
Imperatriz - MA;R$ 500,00;R$ 50,00;R$ 8.468,00;R$ 0,00;Fixo 500.00 semestre
Indaial - SC;R$ 250,00;R$ 2,27;R$ 113,30;R$ 0,00;Fixo 250.00 semestre
Indaiatuba - SP;R$ 381,99;R$ 152,80;R$ 7.639,80;R$ 0,00;5.00% do Bruto
Interlagos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ipatinga - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaboraí - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itabuna - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaguaí - RJ;R$ 38,80;R$ 15,52;R$ 775,94;R$ 0,00;5.00% do Bruto
Itaim Bibi - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itajubá - MG;R$ 500,00;R$ 3,20;R$ 160,00;R$ 0,00;Fixo 500.00 semestre
Itanhaem - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaperuna - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itapeva - SP;R$ 500,00;R$ 27,20;R$ 1.360,00;R$ 0,00;Fixo 500.00 semestre
Itapira - SP;R$ 500,00;R$ 7,06;R$ 352,84;R$ 0,00;Fixo 500.00 semestre
Itaquaquecetuba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itatiba - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Ituiutaba - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
JACAREI - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jaguariúna - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jaraguá do Sul - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jardim Paulista - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jequié - BA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 50,40;R$ 20,16;R$ 1.008,00;R$ 0,00;5.00% do Bruto
joinville - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Juazeiro - BA;R$ 1.000,00;R$ 29,52;R$ 1.476,00;R$ 0,00;Fixo 1000.00 semestre
Juazeiro do Norte - CE;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Juína - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Juiz de Fora - MG;R$ 327,50;R$ 131,00;R$ 6.550,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 440,96;R$ 176,38;R$ 8.819,14;R$ 0,00;5.00% do Bruto
Lages - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lajeado - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lauro de Freitas - Antigo - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lauro de Freitas - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lauro de Freitas - BA;R$ 500,00;R$ 1,80;R$ 89,90;R$ 0,00;Fixo 500.00 semestre
Lavras - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Leme - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Liberdade - SP;R$ 1.000,00;R$ 100,00;R$ 3.366,26;R$ 0,00;Fixo 1000.00 semestre
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
lisboa portugal - ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Londres - ING;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Londrina - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lucas do Rio Verde - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Luis Eduardo Magalhães - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Macaé - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Maceió - AL;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Maceió - AL - Antigo;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marajoara - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marília - SP;R$ 1.000,00;R$ 96,37;R$ 4.818,44;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 0,00;R$ 0,00;R$ 0,03;R$ 0,00;5.00% do Bruto
Matão - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Mauá - SP;R$ 500,00;R$ 3,40;R$ 170,00;R$ 0,00;Fixo 500.00 semestre
Mesquita - RJ;R$ 300,00;R$ 16,80;R$ 840,00;R$ 0,00;Fixo 300.00 semestre
Mogi das Cruzes - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi Guaçu - SP;R$ 350,00;R$ 35,00;R$ 1.020,00;R$ 0,00;Fixo 350.00 semestre
Mogi Mirim - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Monte Carmelo - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Monte Sião - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Montes Claros - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Montes Claros - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
natal  - RN;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Natal - RN;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Niterói - RJ;R$ 33,83;R$ 13,53;R$ 676,51;R$ 0,00;5.00% do Bruto
Nova Friburgo - RJ;R$ 500,00;R$ 126,40;R$ 6.320,14;R$ 0,00;Fixo 500.00 semestre
Nova Iguaçu - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Nova Lima - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Olímpia - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Olímpia - SP;R$ 500,00;R$ 50,00;R$ 3.161,38;R$ 0,00;Fixo 500.00 semestre
Osasco - SP;R$ 1.750,00;R$ 175,00;R$ 1.200,00;R$ 0,00;Fixo 1750.00 semestre
Ourinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ourinhos - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pará de Minas - MG;R$ 400,00;R$ 28,47;R$ 1.423,54;R$ 0,00;Fixo 400.00 semestre
Paracatú - MG;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Paraíba - PB;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranaguá  - PR;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Paranavaí­ - PR;R$ 300,00;R$ 7,60;R$ 380,00;R$ 0,00;Fixo 300.00 semestre
Parauapebas - PA;R$ 17,50;R$ 7,00;R$ 350,00;R$ 0,00;5.00% do Bruto
Pato Branco - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Patos de Minas - MG;R$ 3,55;R$ 1,42;R$ 71,00;R$ 0,00;5.00% do Bruto
Patrocínio - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paulínia - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paulo Afonso - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pederneiras - SP;R$ 500,00;R$ 50,00;R$ 832,00;R$ 0,00;Fixo 500.00 semestre
Pedreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Pedro Leopoldo - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pelotas - RS;R$ 500,00;R$ 38,26;R$ 1.912,85;R$ 0,00;Fixo 500.00 semestre
Penha - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Perdizes - SP;R$ 0,00;R$ 23,62;R$ 1.181,00;R$ 0,00;0.00% do Bruto
Petrolina - PE;R$ 1.000,00;R$ 1,75;R$ 87,60;R$ 0,00;Fixo 1000.00 semestre
Piauí - PI;R$ 500,00;R$ 35,66;R$ 1.783,05;R$ 0,00;Fixo 500.00 semestre
Picos - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pinhais - PR;R$ 500,00;R$ 6,60;R$ 330,00;R$ 0,00;Fixo 500.00 semestre
Pinheiros - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piracicaba - SP;R$ 610,30;R$ 244,12;R$ 12.206,00;R$ 0,00;5.00% do Bruto
Pitangui - MG;R$ 500,00;R$ 3,00;R$ 150,00;R$ 0,00;Fixo 500.00 semestre
Poços de Caldas - MG;R$ 200,00;R$ 10,40;R$ 520,00;R$ 0,00;Fixo 200.00 semestre
Ponta Grossa - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pontes e Lacerda - MT;R$ 500,00;R$ 20,90;R$ 1.045,00;R$ 0,00;Fixo 500.00 semestre
Porto Alegre - RS;R$ 2.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 2000.00 semestre
Porto Ferreira - SP;R$ 13,81;R$ 5,52;R$ 276,20;R$ 0,00;5.00% do Bruto
Porto Velho - RO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Praia Grande - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Presidente Prudente - SP;R$ 48,60;R$ 19,44;R$ 972,09;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 1.000,00;R$ 61,96;R$ 3.098,00;R$ 0,00;Fixo 1000.00 semestre
Resende - RJ;R$ 73,81;R$ 29,52;R$ 1.476,19;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 300,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 300.00 semestre
Ribeirão Preto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 184,69;R$ 35,18;R$ 4.623,00;R$ 2.656,00;10.50% do Líquido
Rio Branco - AC;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 400,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 400.00 semestre
Rio das Ostras - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio de janeiro  - Jacarepagua  - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio de Janeiro - RJ;R$ 1.096,09;R$ 438,44;R$ 21.921,82;R$ 0,00;5.00% do Bruto
RIO DE JANEIRO - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio Grande - RS;R$ 400,00;R$ 60,10;R$ 3.005,17;R$ 0,00;Fixo 400.00 semestre
Rio Grande da Serra – SP;R$ 13,20;R$ 2,51;R$ 184,00;R$ 50,00;10.50% do Líquido
Rio Verde - GO;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Rocinha - RJ;R$ 0,00;R$ 4,35;R$ 217,30;R$ 0,00;0.00% do Bruto
Rolim de Moura - RO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rondonópolis - MT;R$ 25,24;R$ 10,10;R$ 504,78;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 25,90;R$ 10,36;R$ 518,09;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 1.000,00;R$ 56,80;R$ 2.840,00;R$ 0,00;Fixo 1000.00 semestre
Salvador - BA Antigo;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador LJ 02 - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador LJ 03 - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador Lj 04 - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santa Bárbara d´Oeste - SP;R$ 5,00;R$ 2,00;R$ 100,00;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Santa Inês - MA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santa Luzia - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santa Maria - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santana - SP;R$ 0,00;R$ 57,10;R$ 2.855,00;R$ 0,00;0.00% do Bruto
