Referência;02/2013;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Barra da Tijuca - Rio de Janeiro - RJ;R$ 875,00;R$ 9,56;R$ 478,00;R$ 0,00;Fixo 875.00 semestre
Barreiras - BA;R$ 500,00;R$ 22,30;R$ 1.115,00;R$ 0,00;Fixo 500.00 semestre
Barretos - SP;R$ 53,11;R$ 21,24;R$ 1.062,23;R$ 0,00;5.00% do Bruto
Barueri - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Barueri Lj 02 - SP;R$ 500,00;R$ 27,84;R$ 1.391,80;R$ 0,00;Fixo 500.00 semestre
Bauru - SP;R$ 453,56;R$ 86,39;R$ 9.401,74;R$ 4.659,00;10.50% do Líquido
Bebedouro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Belo Horizonte LJ 01 - MG;R$ 32,50;R$ 13,00;R$ 650,00;R$ 0,00;5.00% do Bruto
Belo Horizonte LJ 04 - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Betim - MG;R$ 16,05;R$ 6,42;R$ 321,00;R$ 0,00;5.00% do Bruto
Birigui - SP;R$ 7,00;R$ 2,80;R$ 140,00;R$ 0,00;5.00% do Bruto
Blumenau - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Boa Vista - RR;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Boituva - SP;R$ 500,00;R$ 57,94;R$ 2.897,23;R$ 0,00;Fixo 500.00 semestre
Botafogo - Rio de Janeiro - RJ;R$ 500,00;R$ 14,59;R$ 729,70;R$ 0,00;Fixo 500.00 semestre
Bragança Paulista - SP;R$ 148,85;R$ 59,54;R$ 2.977,00;R$ 0,00;5.00% do Bruto
Brasília - DF;R$ 38,50;R$ 15,40;R$ 769,90;R$ 0,00;5.00% do Bruto
Brasília - LJ 02  - DF;R$ 1.000,00;R$ 21,14;R$ 1.057,20;R$ 0,00;Fixo 1000.00 semestre
Cabo Frio - RJ;R$ 50,05;R$ 20,02;R$ 1.001,01;R$ 0,00;5.00% do Bruto
Camaçari - BA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Campinas - SP;R$ 135,58;R$ 54,23;R$ 2.711,68;R$ 0,00;5.00% do Bruto
Campinas LJ 03 - SP;R$ 400,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 400.00 semestre
Campo Grande - Rio de Janeiro - RJ;R$ 500,00;R$ 99,44;R$ 4.972,07;R$ 0,00;Fixo 500.00 semestre
Campo Mourão - PR;R$ 800,00;R$ 0,57;R$ 28,73;R$ 0,00;Fixo 800.00 semestre
Canaã dos Carajás - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Caraguatatuba - SP;R$ 149,07;R$ 59,63;R$ 2.981,30;R$ 0,00;5.00% do Bruto
Cartorio Postal - Teste;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Cascavel - PR;R$ 19,50;R$ 7,80;R$ 389,94;R$ 0,00;5.00% do Bruto
Ceará - CE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Centro - Rio de Janeiro - RJ;R$ 611,26;R$ 244,50;R$ 12.225,13;R$ 0,00;5.00% do Bruto
Chapecó - SC;R$ 148,80;R$ 59,52;R$ 2.976,00;R$ 0,00;5.00% do Bruto
Cidade Líder - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Conselheiro Lafaiete - MG;R$ 300,00;R$ 1,96;R$ 98,00;R$ 0,00;Fixo 300.00 semestre
Cotia - SP;R$ 1.000,00;R$ 34,50;R$ 1.725,00;R$ 0,00;Fixo 1000.00 semestre
Criciúma - SC;R$ 14,52;R$ 5,81;R$ 290,40;R$ 0,00;5.00% do Bruto
Cristalina - GO;R$ 500,00;R$ 6,00;R$ 300,00;R$ 0,00;Fixo 500.00 semestre
Cuiabá - MT;R$ 750,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 750.00 semestre
Curitiba - PR;R$ 15,74;R$ 6,30;R$ 314,81;R$ 0,00;5.00% do Bruto
Diadema - SP;R$ 231,70;R$ 92,68;R$ 4.634,00;R$ 0,00;5.00% do Bruto
Dracena - SP;R$ 500,00;R$ 19,97;R$ 998,54;R$ 0,00;Fixo 500.00 semestre
Duque de Caxias - RJ;R$ 13,00;R$ 5,20;R$ 260,00;R$ 0,00;5.00% do Bruto
Embu das Artes - SP;R$ 400,00;R$ 8,90;R$ 445,00;R$ 0,00;Fixo 400.00 semestre
Extrema - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Feira de Santana - BA;R$ 500,00;R$ 3,29;R$ 164,53;R$ 0,00;Fixo 500.00 semestre
Formosa - GO;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 1.750,00;R$ 36,60;R$ 1.830,10;R$ 0,00;Fixo 1750.00 semestre
Franca - SP;R$ 9,88;R$ 3,95;R$ 197,50;R$ 0,00;5.00% do Bruto
Goiânia - GO;R$ 0,00;R$ 0,00;R$ 0,06;R$ 0,00;5.00% do Líquido
Governador Valadares - MG;R$ 1.000,00;R$ 41,14;R$ 2.057,02;R$ 0,00;Fixo 1000.00 semestre
Guarapari - ES;R$ 15,00;R$ 6,00;R$ 300,00;R$ 0,00;5.00% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 6,46;R$ 323,23;R$ 0,00;Fixo 500.00 semestre
Guarujá  - SP;R$ 1.500,00;R$ 15,77;R$ 788,50;R$ 0,00;Fixo 1500.00 semestre
Ilhéus - BA;R$ 356,52;R$ 142,61;R$ 7.130,45;R$ 0,00;5.00% do Bruto
Imperatriz - MA;R$ 500,00;R$ 60,10;R$ 3.005,00;R$ 0,00;Fixo 500.00 semestre
Indaiatuba - SP;R$ 355,49;R$ 142,19;R$ 7.109,72;R$ 0,00;5.00% do Bruto
Itaboraí - RJ;R$ 500,00;R$ 15,95;R$ 797,57;R$ 0,00;Fixo 500.00 semestre
Itaguaí - RJ;R$ 85,46;R$ 34,18;R$ 1.709,21;R$ 0,00;5.00% do Bruto
Itajubá - MG;R$ 500,00;R$ 1,00;R$ 50,00;R$ 0,00;Fixo 500.00 semestre
Itaperuna - RJ;R$ 15,50;R$ 6,20;R$ 310,00;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 300,00;R$ 14,99;R$ 749,65;R$ 0,00;Fixo 300.00 semestre
Itapeva - SP;R$ 500,00;R$ 30,56;R$ 1.528,19;R$ 0,00;Fixo 500.00 semestre
Itapira - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Itatiba - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 2,75;R$ 1,10;R$ 55,00;R$ 0,00;5.00% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jequié - BA;R$ 500,00;R$ 1,20;R$ 60,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 23,60;R$ 9,44;R$ 472,00;R$ 0,00;5.00% do Bruto
Juazeiro - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Juína - MT;R$ 400,00;R$ 65,56;R$ 3.277,77;R$ 0,00;Fixo 400.00 semestre
Juiz de Fora - MG;R$ 103,30;R$ 41,32;R$ 2.066,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 262,25;R$ 104,90;R$ 5.245,01;R$ 0,00;5.00% do Bruto
Lauro de Freitas - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lavras - MG;R$ 500,00;R$ 2,84;R$ 142,00;R$ 0,00;Fixo 500.00 semestre
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Marília - SP;R$ 1.000,00;R$ 17,03;R$ 851,26;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 31,29;R$ 12,52;R$ 625,78;R$ 0,00;5.00% do Bruto
Matão - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mauá - SP;R$ 1.000,00;R$ 11,20;R$ 560,00;R$ 0,00;Fixo 1000.00 semestre
Mesquita - RJ;R$ 200,00;R$ 41,13;R$ 2.056,61;R$ 0,00;Fixo 200.00 semestre
Mogi Guaçu - SP;R$ 500,00;R$ 11,08;R$ 554,00;R$ 0,00;Fixo 500.00 semestre
Mogi Mirim - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Monte Sião - MG;R$ 16,50;R$ 6,60;R$ 330,00;R$ 0,00;5.00% do Bruto
Niterói - RJ;R$ 12,66;R$ 5,07;R$ 253,25;R$ 0,00;5.00% do Bruto
Nova Friburgo - RJ;R$ 1.000,00;R$ 91,45;R$ 4.572,61;R$ 0,00;Fixo 1000.00 semestre
Osasco - SP;R$ 0,00;R$ 47,40;R$ 2.370,00;R$ 0,00;0.00% do Bruto
Ourinhos - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 300,00;R$ 20,81;R$ 1.040,31;R$ 0,00;Fixo 300.00 semestre
Paracatú - MG;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Paranaguá  - PR;R$ 1.000,00;R$ 17,62;R$ 881,20;R$ 0,00;Fixo 1000.00 semestre
Paranavaí­ - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 1,85;R$ 0,74;R$ 37,00;R$ 0,00;5.00% do Bruto
Pedreira - SP;R$ 500,00;R$ 0,28;R$ 14,00;R$ 0,00;Fixo 500.00 semestre
Pelotas - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Perdizes - São Paulo - SP;R$ 0,00;R$ 88,49;R$ 4.424,60;R$ 0,00;5.00% do Bruto
Petrolina - PE;R$ 1.000,00;R$ 2,60;R$ 130,00;R$ 0,00;Fixo 1000.00 semestre
Piauí - PI;R$ 500,00;R$ 2,60;R$ 130,00;R$ 0,00;Fixo 500.00 semestre
Pinhais - PR;R$ 500,00;R$ 5,40;R$ 270,00;R$ 0,00;Fixo 500.00 semestre
Piracicaba - SP;R$ 206,28;R$ 82,51;R$ 9.230,00;R$ 4.689,00;5.00% do Líquido
Pitangui - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Poços de Caldas - MG;R$ 300,00;R$ 1,96;R$ 98,00;R$ 0,00;Fixo 300.00 semestre
Pontes e Lacerda - MT;R$ 400,00;R$ 35,00;R$ 1.750,00;R$ 0,00;Fixo 400.00 semestre
Porto Alegre - RS;R$ 1.500,00;R$ 30,00;R$ 0,00;R$ 0,00;Fixo 1500.00 semestre
Porto Ferreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 18,18;R$ 7,27;R$ 363,69;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 77,52;R$ 31,01;R$ 1.550,32;R$ 0,00;5.00% do Bruto
Resende - RJ;R$ 120,54;R$ 48,22;R$ 2.410,85;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 313,72;R$ 59,76;R$ 7.049,00;R$ 3.744,00;10.50% do Líquido
Rio Branco - AC;R$ 500,00;R$ 50,71;R$ 2.535,70;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 600,00;R$ 20,40;R$ 1.020,00;R$ 0,00;Fixo 600.00 semestre
Rio Grande - RS;R$ 400,00;R$ 11,65;R$ 582,37;R$ 0,00;Fixo 400.00 semestre
Rio Grande da Serra – SP;R$ 5,51;R$ 1,05;R$ 144,00;R$ 85,00;10.50% do Líquido
Rondonópolis - MT;R$ 8,35;R$ 3,34;R$ 166,94;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 29,53;R$ 11,81;R$ 590,64;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 1.000,00;R$ 25,08;R$ 1.254,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 853,91;R$ 341,57;R$ 17.078,25;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Santana - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santana de Parnaíba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santarém - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Santo Amaro - SP;R$ 1.750,00;R$ 72,32;R$ 3.616,00;R$ 0,00;Fixo 1750.00 semestre
Santo André - SP;R$ 500,00;R$ 9,60;R$ 480,00;R$ 0,00;Fixo 500.00 semestre
Santo André LJ 02;R$ 1.500,00;R$ 17,80;R$ 890,05;R$ 0,00;Fixo 1500.00 semestre
Santos - SP;R$ 500,00;R$ 13,64;R$ 682,00;R$ 0,00;Fixo 500.00 semestre
São Bernardo do Campo - LJ 02 - SP;R$ 1.000,00;R$ 100,00;R$ 1.900,00;R$ 0,00;Fixo 1000.00 semestre
São Carlos - SP;R$ 17,85;R$ 7,14;R$ 357,00;R$ 0,00;5.00% do Bruto
São Gonçalo - RJ;R$ 1.000,00;R$ 1,46;R$ 73,00;R$ 0,00;Fixo 1000.00 semestre
São José - SC;R$ 261,89;R$ 49,88;R$ 4.963,60;R$ 2.246,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 5.318,95;R$ 1.013,13;R$ 88.298,35;R$ 26.675,00;10.50% do Líquido
São José dos Campos - SP;R$ 900,00;R$ 90,00;R$ 11.310,30;R$ 0,00;Fixo 900.00 semestre
São José dos Pinhais - PR;R$ 3,00;R$ 1,20;R$ 60,00;R$ 0,00;5.00% do Bruto
São Lourenço - MG;R$ 500,00;R$ 64,61;R$ 3.230,51;R$ 0,00;Fixo 500.00 semestre
São Luis - MA;R$ 418,47;R$ 167,39;R$ 8.369,49;R$ 0,00;5.00% do Bruto
São Pedro da Aldeia - RJ;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
São Roque - SP;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 1.000,00;R$ 11,04;R$ 551,86;R$ 0,00;Fixo 1000.00 semestre
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 295,45;R$ 118,18;R$ 5.909,05;R$ 0,00;5.00% do Bruto
Taboão da Serra - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Tatuapé - São Paulo - SP;R$ 600,00;R$ 12,00;R$ 360,00;R$ 0,00;Fixo 600.00 semestre
Tatuí - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Taubaté - SP;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Teixeira de Freitas - BA;R$ 500,00;R$ 5,20;R$ 260,00;R$ 0,00;Fixo 500.00 semestre
Teófilo Otoni - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Teresópolis - RJ;R$ 500,00;R$ 10,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Timóteo - MG;R$ 10,50;R$ 2,10;R$ 105,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 114,51;R$ 45,80;R$ 2.290,12;R$ 0,00;5.00% do Bruto
Três Corações - MG;R$ 500,00;R$ 2,10;R$ 105,00;R$ 0,00;Fixo 500.00 semestre
Uberaba - MG;R$ 500,00;R$ 5,88;R$ 293,83;R$ 0,00;Fixo 500.00 semestre
Uberlândia - MG;R$ 1.165,60;R$ 466,24;R$ 23.311,92;R$ 0,00;5.00% do Bruto
Umuarama - PR;R$ 500,00;R$ 4,23;R$ 211,53;R$ 0,00;Fixo 500.00 semestre
Valinhos - SP;R$ 400,00;R$ 14,98;R$ 749,23;R$ 0,00;Fixo 400.00 semestre
Viçosa - MG;R$ 300,00;R$ 11,20;R$ 560,00;R$ 0,00;Fixo 300.00 semestre
Vinhedo - SP;R$ 500,00;R$ 38,68;R$ 1.934,15;R$ 0,00;Fixo 500.00 semestre
Vitória da Conquista - BA;R$ 26,22;R$ 8,74;R$ 437,00;R$ 0,00;6.00% do Bruto
Volta Redonda - RJ;R$ 500,00;R$ 21,60;R$ 1.080,00;R$ 0,00;Fixo 500.00 semestre
Total;R$ 74.341,80;R$ 5.838,07;R$ 342.975,39;R$ 42.098,00
