Referência;10/2011;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
São José dos Campos - SP;R$ 876,39;R$ 350,55;R$ 17.527,71;R$ 0,00;5.00% do Bruto
São José dos Pinhais - PR;R$ 2,40;R$ 0,96;R$ 47,90;R$ 0,00;5.00% do Bruto
São Luis - MA;R$ 720,00;R$ 288,00;R$ 14.400,09;R$ 0,00;5.00% do Bruto
Simões Filho - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 348,91;R$ 66,46;R$ 5.897,30;R$ 2.309,00;10.50% do Líquido
Sumaré - SP;R$ 20,25;R$ 8,10;R$ 405,00;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 522,03;R$ 208,81;R$ 10.440,52;R$ 0,00;5.00% do Bruto
Tatuapé - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 318,91;R$ 127,56;R$ 6.378,18;R$ 0,00;5.00% do Bruto
Teresópolis - RJ;R$ 43,22;R$ 8,23;R$ 1.704,30;R$ 1.216,00;10.50% do Líquido
Timóteo - MG;R$ 39,50;R$ 7,90;R$ 395,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 29,33;R$ 11,73;R$ 586,58;R$ 0,00;5.00% do Bruto
Uberaba - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Uberlândia - MG;R$ 546,44;R$ 218,58;R$ 10.928,88;R$ 0,00;5.00% do Bruto
Vinhedo - SP;R$ 0,00;R$ 1,00;R$ 50,00;R$ 0,00;5.00% do Bruto
Vitória - ES;R$ 186,33;R$ 74,53;R$ 3.726,60;R$ 0,00;5.00% do Bruto
Vitória da Conquista - BA;R$ 46,80;R$ 15,60;R$ 780,00;R$ 0,00;6.00% do Bruto
Total;R$ 14.325,70;R$ 3.875,89;R$ 243.380,19;R$ 42.052,00
