Referência;09/2010;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Piracicaba - SP;R$ 156,72;R$ 62,69;R$ 5.863,15;R$ 2.465,00;5.00% do Líquido
Porto Alegre - RS;R$ 1.839,84;R$ 350,45;R$ 27.033,80;R$ 8.295,00;10.50% do Líquido
Presidente Prudente - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Recife - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio de Janeiro - RJ;R$ 462,57;R$ 185,03;R$ 12.640,18;R$ 2.820,00;5.00% do Líquido
Rio Grande da Serra – SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador - BA;R$ 1.000,00;R$ 0,00;R$ 990,00;R$ 840,00;Fixo  semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São José - SC;R$ 16,69;R$ 3,18;R$ 335,00;R$ 161,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 2.555,46;R$ 486,75;R$ 46.718,00;R$ 17.587,00;10.50% do Líquido
São José dos Campos - SP;R$ 323,96;R$ 129,58;R$ 6.479,20;R$ 0,00;5.00% do Bruto
São Luis - MA;R$ 617,80;R$ 247,12;R$ 12.356,04;R$ 0,00;5.00% do Bruto
Sertãozinho - SP;R$ 700,00;R$ 247,12;R$ 2.416,21;R$ 0,00;Fixo  semestre
Simões Filho - BA;R$ 1.000,00;R$ 247,12;R$ 700,00;R$ 0,00;Fixo  semestre
Sinop - MT;R$ 34,80;R$ 11,60;R$ 580,00;R$ 0,00;6.00% do Bruto
Sorocaba - SP;R$ 197,81;R$ 37,68;R$ 3.417,74;R$ 1.380,00;10.50% do Líquido
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Suzano - SP;R$ 404,65;R$ 161,86;R$ 8.093,00;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 83,76;R$ 33,50;R$ 1.675,12;R$ 0,00;5.00% do Bruto
Teresópolis - RJ;R$ 207,67;R$ 39,56;R$ 5.236,41;R$ 3.023,00;10.50% do Líquido
Timóteo - MG;R$ 119,00;R$ 23,80;R$ 1.190,00;R$ 0,00;10.00% do Bruto
Uberlândia - MG;R$ 454,85;R$ 181,94;R$ 9.096,94;R$ 0,00;5.00% do Bruto
Valinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vitória da Conquista - BA;R$ 2.000,00;R$ 0,00;R$ 3.396,20;R$ 0,00;Fixo  semestre
Total;R$ 18.080,16;R$ 3.102,20;R$ 182.715,14;R$ 38.096,00
