Referência;03/2011;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Curitiba - PR;R$ 12,43;R$ 4,97;R$ 248,52;R$ 0,00;5.00% do Bruto
Diadema - SP;R$ 145,72;R$ 58,29;R$ 2.914,40;R$ 0,00;5.00% do Bruto
Dourados - MS;R$ 5,00;R$ 2,00;R$ 100,00;R$ 0,00;5.00% do Bruto
Espirito Santo - ES;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Feira de Santana - BA;R$ 94,45;R$ 37,78;R$ 1.889,00;R$ 0,00;5.00% do Bruto
Goiânia - GO;R$ 0,74;R$ 0,30;R$ 278,34;R$ 251,00;5.00% do Líquido
Guarulhos - SP;R$ 831,15;R$ 166,23;R$ 8.311,50;R$ 0,00;10.00% do Bruto
Guaxupé - MG;R$ 21,06;R$ 4,01;R$ 210,00;R$ 0,00;10.50% do Líquido
Hortolândia - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ilhéus - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Indaiatuba - SP;R$ 116,90;R$ 46,76;R$ 2.338,00;R$ 0,00;5.00% do Bruto
Itabuna - BA;R$ 700,00;R$ 2,36;R$ 118,00;R$ 0,00;Fixo primeiro semestre
Itaguaí - RJ;R$ 18,75;R$ 7,50;R$ 375,00;R$ 0,00;5.00% do Bruto
Itaperuna - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itu - SP;R$ 121,43;R$ 48,57;R$ 2.428,65;R$ 0,00;5.00% do Bruto
Jaraguá do Sul - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
João Pessoa - PB;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jundiaí - SP;R$ 119,18;R$ 47,67;R$ 2.383,50;R$ 0,00;5.00% do Bruto
Lajeado - RS;R$ 1.000,00;R$ 4,00;R$ 200,00;R$ 0,00;Fixo segundo semestre
Londrina - PR;R$ 25,44;R$ 4,85;R$ 1.105,00;R$ 813,00;10.50% do Líquido
Maceió - AL;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Maringá - PR;R$ 111,66;R$ 44,67;R$ 2.233,29;R$ 0,00;5.00% do Bruto
Niterói - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Olímpia - SP;R$ 1.500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo terceiro semestre
Osasco - SP;R$ 96,65;R$ 38,66;R$ 1.933,00;R$ 0,00;5.00% do Bruto
Paulínia - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Piracicaba - SP;R$ 281,48;R$ 112,59;R$ 10.207,91;R$ 4.119,00;5.00% do Líquido
Porto Alegre - RS;R$ 255,10;R$ 48,59;R$ 4.885,36;R$ 2.236,00;10.50% do Líquido
Presidente Prudente - SP;R$ 47,75;R$ 19,10;R$ 955,00;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 2,22;R$ 0,89;R$ 44,40;R$ 0,00;5.00% do Bruto
Ribeirão Preto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Rio de Janeiro - RJ;R$ 271,70;R$ 108,68;R$ 10.286,89;R$ 4.390,00;5.00% do Líquido
Rio Grande da Serra – SP;R$ 65,31;R$ 12,44;R$ 955,00;R$ 290,00;10.50% do Líquido
Salvador - BA;R$ 1.500,00;R$ 12,44;R$ 3.848,00;R$ 219,00;Fixo terceiro semestre
Santa Bárbara d´Oeste - SP;R$ 4,00;R$ 1,60;R$ 80,00;R$ 0,00;5.00% do Bruto
São Bernardo do Campo - SP;R$ 215,04;R$ 86,01;R$ 4.300,74;R$ 0,00;5.00% do Bruto
São José - SC;R$ 217,06;R$ 41,35;R$ 5.237,96;R$ 2.935,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 2.518,94;R$ 479,80;R$ 47.362,20;R$ 17.973,00;10.50% do Líquido
São José dos Campos - SP;R$ 934,55;R$ 373,82;R$ 18.691,04;R$ 0,00;5.00% do Bruto
São Luis - MA;R$ 880,87;R$ 352,35;R$ 17.617,47;R$ 0,00;5.00% do Bruto
Sertãozinho - SP;R$ 46,33;R$ 18,53;R$ 926,60;R$ 0,00;5.00% do Bruto
Simões Filho - BA;R$ 1.200,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo terceiro semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Sorocaba - SP;R$ 6.121,77;R$ 1.166,05;R$ 150.579,64;R$ 85.501,00;10.50% do Líquido
Sumaré - SP;R$ 20,47;R$ 8,19;R$ 409,30;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 517,20;R$ 206,88;R$ 10.344,00;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 259,26;R$ 103,70;R$ 5.185,10;R$ 0,00;5.00% do Bruto
Teresópolis - RJ;R$ 55,78;R$ 10,62;R$ 1.173,00;R$ 589,00;10.50% do Líquido
Timóteo - MG;R$ 42,50;R$ 8,50;R$ 425,00;R$ 0,00;10.00% do Bruto
Uberlândia - MG;R$ 882,74;R$ 353,10;R$ 17.654,77;R$ 0,00;5.00% do Bruto
Valinhos - SP;R$ 3,00;R$ 1,20;R$ 60,00;R$ 0,00;5.00% do Bruto
Vitória da Conquista - BA;R$ 2.500,00;R$ 47,66;R$ 2.383,00;R$ 0,00;Fixo terceiro semestre
Total;R$ 28.663,84;R$ 4.652,09;R$ 370.622,41;R$ 121.146,00
