Referência;12/2014;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Canaã dos Carajás - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Caraguatatuba - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Carapicuíba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caratinga - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Cartório Postal - Uruçui - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caruaru - PE;R$ 500,00;R$ 50,00;R$ 1.410,00;R$ 0,00;Fixo 500.00 semestre
Cascavel - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Catalão - GO;R$ 350,00;R$ 35,00;R$ 260,00;R$ 0,00;Fixo 350.00 semestre
Caxias do Sul - RS;R$ 500,00;R$ 50,00;R$ 5.001,32;R$ 0,00;Fixo 500.00 semestre
Ceará - CE;R$ 2.000,00;R$ 200,00;R$ 920,00;R$ 0,00;Fixo 2000.00 semestre
Chapadinha - MA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Chapecó - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Cianorte - PR;R$ 350,00;R$ 35,00;R$ 150,00;R$ 0,00;Fixo 350.00 semestre
Conselheiro Lafaiete - MG;R$ 500,00;R$ 10,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Consolação - SP;R$ 1.000,00;R$ 100,00;R$ 14.520,92;R$ 0,00;Fixo 1000.00 semestre
Copacabana - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Copacabana - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cotia - SP;R$ 1.000,00;R$ 100,00;R$ 3.300,00;R$ 0,00;Fixo 1000.00 semestre
Cubatão - SP;R$ 500,00;R$ 50,00;R$ 3.953,95;R$ 0,00;Fixo 500.00 semestre
Cuiabá - MT;R$ 1.500,00;R$ 150,00;R$ 0,00;R$ 0,00;Fixo 1500.00 semestre
Curitiba - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Curitiba Lj 02 - PR;R$ 1.000,00;R$ 100,00;R$ 9.891,49;R$ 0,00;Fixo 1000.00 semestre
Diadema - SP;R$ 500,00;R$ 10,00;R$ 9.932,00;R$ 0,00;Fixo 500.00 semestre
Duque de Caxias - RJ;R$ 500,00;R$ 10,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Extrema - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Feira de Santana - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Flamengo - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Florianópolis  - SC;R$ 500,00;R$ 50,00;R$ 937,60;R$ 0,00;Fixo 500.00 semestre
Florianópolis LJ 02 - SC;R$ 500,00;R$ 50,00;R$ 200,00;R$ 0,00;Fixo 500.00 semestre
Formiga - MG;R$ 500,00;R$ 50,00;R$ 1.037,84;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 500,00;R$ 50,00;R$ 11.159,80;R$ 0,00;Fixo 500.00 semestre
Franca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Francisco Beltrão - PR;R$ 500,00;R$ 50,00;R$ 5.302,34;R$ 0,00;Fixo 500.00 semestre
Goianésia - GO;R$ 500,00;R$ 50,00;R$ 290,00;R$ 0,00;Fixo 500.00 semestre
Goiânia - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Governador Valadares - MG;R$ 1.000,00;R$ 100,00;R$ 323,35;R$ 0,00;Fixo 1000.00 semestre
Guanambi - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Guapimirim - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarapari - ES;R$ 500,00;R$ 50,00;R$ 300,00;R$ 0,00;Fixo 500.00 semestre
Guarapuava - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 50,00;R$ 108,50;R$ 0,00;Fixo 500.00 semestre
Guariba - SP;R$ 400,00;R$ 40,00;R$ 0,00;R$ 0,00;Fixo 400.00 semestre
Guarujá  - SP;R$ 1.000,00;R$ 100,00;R$ 820,00;R$ 0,00;Fixo 1000.00 semestre
Guarulhos - SP;R$ 1.000,00;R$ 100,00;R$ 1.339,68;R$ 0,00;Fixo 1000.00 semestre
Guaxupé - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Imperatriz - MA;R$ 500,00;R$ 50,00;R$ 16.509,30;R$ 0,00;Fixo 500.00 semestre
Indaiatuba - SP;R$ 500,00;R$ 50,00;R$ 5.113,29;R$ 0,00;Fixo 500.00 semestre
Interlagos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ipatinga - MG;R$ 500,00;R$ 50,00;R$ 1.187,06;R$ 0,00;Fixo 500.00 semestre
Irajá - RJ;R$ 1.000,00;R$ 100,00;R$ 195,00;R$ 0,00;Fixo 1000.00 semestre
Irecê - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itabira - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaboraí - RJ;R$ 500,00;R$ 50,00;R$ 440,00;R$ 0,00;Fixo 500.00 semestre
Itabuna - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaguaí - RJ;R$ 500,00;R$ 32,12;R$ 1.606,00;R$ 0,00;Fixo 500.00 semestre
Itaim Paulista - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itajubá - MG;R$ 350,00;R$ 49,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Itália - ITA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itanhaem - SP;R$ 500,00;R$ 50,00;R$ 2.786,20;R$ 0,00;Fixo 500.00 semestre
Itaperuna - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaquera - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Itatiba - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 500,00;R$ 50,00;R$ 83,14;R$ 0,00;Fixo 500.00 semestre
Ituiutaba - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Jabaquara - SP;R$ 500,00;R$ 100,00;R$ 1.160,00;R$ 0,00;Fixo 500.00 semestre
Jaboatão dos Guararapes - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jacarepaguá - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jaguariúna - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jales - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Jaraguá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jardim Miriam - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jaú - SP;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Jequié - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 41,25;R$ 16,50;R$ 825,00;R$ 0,00;5.00% do Bruto
Joinville - SC;R$ 500,00;R$ 50,00;R$ 5.233,30;R$ 0,00;Fixo 500.00 semestre
Juazeiro - BA;R$ 500,00;R$ 92,80;R$ 4.640,20;R$ 0,00;Fixo 500.00 semestre
Juiz de Fora - MG;R$ 18,50;R$ 7,40;R$ 370,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 500,00;R$ 49,80;R$ 2.490,00;R$ 0,00;Fixo 500.00 semestre
Lages - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lajeado - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lauro de Freitas - BA;R$ 500,00;R$ 3,60;R$ 180,00;R$ 0,00;Fixo 500.00 semestre
Leblon - RJ;R$ 1.000,00;R$ 100,00;R$ 510,00;R$ 0,00;Fixo 1000.00 semestre
Liberdade - SP;R$ 1.000,00;R$ 100,00;R$ 5.807,00;R$ 0,00;Fixo 1000.00 semestre
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Limoeiro - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lisboa - Portugal;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Londres - Inglaterra;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Luis Eduardo Magalhães - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Macaé - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Maceió - AL;R$ 700,00;R$ 98,00;R$ 210,00;R$ 0,00;Fixo 700.00 semestre
Magé - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Manaus - AM;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Manaus LJ 02 - AM;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marabá - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Maracanaú - CE;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Maracás - BA - Home Office;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marica - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marília - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 500,00;R$ 41,40;R$ 2.069,92;R$ 0,00;Fixo 500.00 semestre
Matão - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Méier - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi das Cruzes - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi Mirim - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Monte Carmelo - MG;R$ 500,00;R$ 50,00;R$ 52,20;R$ 0,00;Fixo 500.00 semestre
Monte Sião - MG;R$ 500,00;R$ 50,00;R$ 1.030,00;R$ 0,00;Fixo 500.00 semestre
Montes Claros - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Móoca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Natal - RN;R$ 400,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 400.00 semestre
Niterói - RJ;R$ 500,00;R$ 17,38;R$ 868,81;R$ 0,00;Fixo 500.00 semestre
Niterói LJ 02 - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Nova Alvorada do Sul - MS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Nova Friburgo - RJ;R$ 1.000,00;R$ 13,96;R$ 698,10;R$ 0,00;Fixo 1000.00 semestre
Nova Iguaçu - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Novo Hamburgo - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Novo Repartimento - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Orlândia - SP;R$ 350,00;R$ 35,00;R$ 3.908,88;R$ 0,00;Fixo 350.00 semestre
Orlando - Usa;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Osasco - SP;R$ 900,00;R$ 90,00;R$ 200,00;R$ 0,00;Fixo 900.00 semestre
Ourinhos - SP;R$ 500,00;R$ 10,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 400,00;R$ 8,00;R$ 268,18;R$ 0,00;Fixo 400.00 semestre
Paracatú - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paraguaçu Paulista - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranaguá - PR;R$ 500,00;R$ 50,00;R$ 87,50;R$ 0,00;Fixo 500.00 semestre
Paranavaí­ - PR;R$ 500,00;R$ 50,00;R$ 1.994,92;R$ 0,00;Fixo 500.00 semestre
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Parnamirim - RN;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pato Branco - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Patos de Minas - MG;R$ 500,00;R$ 22,89;R$ 1.144,30;R$ 0,00;Fixo 500.00 semestre
Patrocínio - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paulo Afonso - BA;R$ 500,00;R$ 50,00;R$ 6.425,00;R$ 0,00;Fixo 500.00 semestre
Pedra de Guaratiba - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Penha - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Penha - SP;R$ 1.000,00;R$ 100,00;R$ 3.128,21;R$ 0,00;Fixo 1000.00 semestre
Petrolina - PE;R$ 500,00;R$ 50,00;R$ 331,00;R$ 0,00;Fixo 500.00 semestre
Piauí - PI;R$ 500,00;R$ 52,78;R$ 2.639,15;R$ 0,00;Fixo 500.00 semestre
Picos - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pindamonhangaba - SP;R$ 500,00;R$ 50,00;R$ 880,00;R$ 0,00;Fixo 500.00 semestre
Piracicaba - SP;R$ 500,00;R$ 50,00;R$ 1.740,00;R$ 0,00;Fixo 500.00 semestre
Pontes e Lacerda - MT;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Porangatu - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Porto Alegre - RS;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Porto Alegre LJ02 - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Porto Alegre LJ03 - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Porto Feliz - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Porto Ferreira - SP;R$ 4,90;R$ 1,96;R$ 98,00;R$ 0,00;5.00% do Bruto
Praia Grande - SP;R$ 500,00;R$ 50,00;R$ 77,00;R$ 0,00;Fixo 500.00 semestre
Quatros Bocas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Recife - PE;R$ 500,00;R$ 5,60;R$ 280,00;R$ 0,00;Fixo 500.00 semestre
Recife LJ 02 - PE;R$ 1.000,00;R$ 100,00;R$ 973,00;R$ 0,00;Fixo 1000.00 semestre
Resende - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 350,00;R$ 10,00;R$ 500,00;R$ 0,00;Fixo 350.00 semestre
Ribeirão Preto - SP;R$ 500,00;R$ 50,00;R$ 1.225,78;R$ 599,00;Fixo 500.00 semestre
Ribeirão Preto LJ 02 - SP;R$ 500,00;R$ 50,00;R$ 1.712,60;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 350,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Rio das Ostras - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Rio do Sul - SC;R$ 500,00;R$ 50,00;R$ 9.055,06;R$ 0,00;Fixo 500.00 semestre
Rio Grande - RS;R$ 500,00;R$ 6,90;R$ 345,00;R$ 0,00;Fixo 500.00 semestre
Rio Grande da Serra – SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;10.50% do Líquido
Rio Verde - GO;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
RJ - Centro;R$ 500,00;R$ 50,00;R$ 18.019,23;R$ 0,00;Fixo 500.00 semestre
RJ - Conde de Bonfim;R$ 1.000,00;R$ 100,00;R$ 2.360,75;R$ 0,00;Fixo 1000.00 semestre
RJ - Ilha do Governador;R$ 1.000,00;R$ 100,00;R$ 156,86;R$ 0,00;Fixo 1000.00 semestre
RJ - Tijuca;R$ 0,00;R$ 0,00;R$ 20.752,55;R$ 0,00;0.00% do Bruto
Rolim de Moura - RO;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Rondonópolis - MT;R$ 18,00;R$ 7,20;R$ 360,00;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 23,57;R$ 9,43;R$ 471,43;R$ 0,00;5.00% do Bruto
Salvador Lj 04 - BA;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Santa Cruz do Sul - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santa Inês - MA;R$ 500,00;R$ 50,00;R$ 1.475,00;R$ 0,00;Fixo 500.00 semestre
Santana de Parnaíba - SP;R$ 500,00;R$ 50,00;R$ 2.954,40;R$ 0,00;Fixo 500.00 semestre
Santana do Livramento - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santiago - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo Amaro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André - SP;R$ 500,00;R$ 17,26;R$ 863,00;R$ 0,00;Fixo 500.00 semestre
Santo André LJ 02;R$ 500,00;R$ 50,00;R$ 1.705,59;R$ 0,00;Fixo 500.00 semestre
Santo Antônio de Pádua - RJ;R$ 500,00;R$ 50,00;R$ 1.320,70;R$ 0,00;Fixo 500.00 semestre
Santos LJ 02 - SP;R$ 0,00;R$ 0,00;R$ 6.218,70;R$ 0,00;0.00% do Bruto
São Bento do Sul - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - LJ 01;R$ 1.000,00;R$ 100,00;R$ 2.354,84;R$ 0,00;Fixo 1000.00 semestre
São Bernardo do Campo - LJ 02;R$ 500,00;R$ 50,00;R$ 865,00;R$ 0,00;Fixo 500.00 semestre
São Caetano do Sul - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 300,00;R$ 30,00;R$ 0,00;R$ 0,00;Fixo 300.00 semestre
São Conrado - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gabriel - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gonçalo - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gonçalo do Amarante - RN;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
