Referência;01/2015;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Bauru - SP;R$ 500,00;R$ 50,00;R$ 645,00;R$ 0,00;Fixo 500.00 semestre
Bebedouro - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Belém - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Belo Horizonte LJ 01 - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Belo Horizonte LJ 02 - MG;R$ 1.000,00;R$ 100,00;R$ 464,00;R$ 0,00;Fixo 1000.00 semestre
Belo Horizonte LJ 03 - MG;R$ 0,00;R$ 50,00;R$ 1.663,58;R$ 0,00;Fixo 0.00 semestre
Bento Gonçalves - RS;R$ 0,00;R$ 0,00;R$ 345,00;R$ 0,00;0.00% do Bruto
Betim - MG;R$ 8,50;R$ 3,40;R$ 170,00;R$ 0,00;5.00% do Bruto
Birigui - SP;R$ 500,00;R$ 50,00;R$ 130,00;R$ 0,00;Fixo 500.00 semestre
Blumenau - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Boa Esperança - MG;R$ 500,00;R$ 50,00;R$ 1.390,00;R$ 0,00;Fixo 500.00 semestre
Boa Vista - RR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Boituva - SP;R$ 500,00;R$ 50,00;R$ 451,65;R$ 0,00;Fixo 500.00 semestre
Bom Jesus da Lapa - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bonsucesso - RJ;R$ 1.000,00;R$ 100,00;R$ 840,00;R$ 0,00;Fixo 1000.00 semestre
Bragança Paulista - SP;R$ 0,00;R$ 50,00;R$ 11.543,90;R$ 0,00;Fixo 500.00 semestre
Brasília - LJ 03  - DF;R$ 1.500,00;R$ 150,00;R$ 506,65;R$ 0,00;Fixo 1500.00 semestre
Brasília LJ 04 - DF;R$ 449,60;R$ 44,96;R$ 375,00;R$ 0,00;Fixo 449.60 semestre
Brasília LJ 05 - DF;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bruxelas - Bélgica;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Cabo de Santo Agostinho - PE;R$ 300,00;R$ 30,00;R$ 0,00;R$ 0,00;Fixo 300.00 semestre
Cabo Frio - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caçapava - SP;R$ 500,00;R$ 50,00;R$ 1.332,00;R$ 0,00;Fixo 500.00 semestre
Cáceres - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caetité - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Camaçari - BA;R$ 500,00;R$ 10,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Campina Grande - PB;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Campinas - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Campinas LJ 03 - SP;R$ 1.000,00;R$ 50,00;R$ 1.364,14;R$ 0,00;Fixo 1000.00 semestre
Campo Grande - MS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Campo Grande - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Campo Mourão - PR;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Campos do Jordão - SP;R$ 500,00;R$ 50,00;R$ 221,68;R$ 0,00;Fixo 500.00 semestre
Campos dos Goytacazes - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Canaã dos Carajás - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Caraguatatuba - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Carapicuíba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caratinga - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Cartório Postal - Uruçui - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caruaru - PE;R$ 500,00;R$ 50,00;R$ 740,00;R$ 0,00;Fixo 500.00 semestre
Cascavel - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Catalão - GO;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Caxias do Sul - RS;R$ 500,00;R$ 50,00;R$ 3.194,24;R$ 0,00;Fixo 500.00 semestre
Ceará - CE;R$ 2.000,00;R$ 200,00;R$ 1.861,00;R$ 0,00;Fixo 2000.00 semestre
Chapadinha - MA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Chapecó - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Cianorte - PR;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Conselheiro Lafaiete - MG;R$ 500,00;R$ 10,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Consolação - SP;R$ 1.000,00;R$ 100,00;R$ 3.794,76;R$ 0,00;Fixo 1000.00 semestre
Copacabana - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cotia - SP;R$ 1.000,00;R$ 100,00;R$ 2.310,00;R$ 0,00;Fixo 1000.00 semestre
Cubatão - SP;R$ 500,00;R$ 50,00;R$ 1.710,00;R$ 0,00;Fixo 500.00 semestre
Cuiabá - MT;R$ 1.500,00;R$ 150,00;R$ 0,00;R$ 0,00;Fixo 1500.00 semestre
Curitiba - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Curitiba Lj 02 - PR;R$ 1.000,00;R$ 100,00;R$ 3.377,08;R$ 0,00;Fixo 1000.00 semestre
Diadema - SP;R$ 501,65;R$ 10,03;R$ 10.033,00;R$ 0,00;5.00% do Bruto
Duque de Caxias - RJ;R$ 500,00;R$ 10,00;R$ 280,00;R$ 0,00;Fixo 500.00 semestre
Extrema - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Flamengo - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Florianópolis  - SC;R$ 500,00;R$ 50,00;R$ 1.178,20;R$ 0,00;Fixo 500.00 semestre
Florianópolis LJ 02 - SC;R$ 500,00;R$ 50,00;R$ 200,00;R$ 0,00;Fixo 500.00 semestre
Formiga - MG;R$ 500,00;R$ 50,00;R$ 1.375,00;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 500,00;R$ 50,00;R$ 7.687,00;R$ 0,00;Fixo 500.00 semestre
Franca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Francisco Beltrão - PR;R$ 500,00;R$ 50,00;R$ 3.025,00;R$ 0,00;Fixo 500.00 semestre
Goianésia - GO;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Goiânia - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Governador Valadares - MG;R$ 1.000,00;R$ 100,00;R$ 474,80;R$ 0,00;Fixo 1000.00 semestre
Guanambi - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Guapimirim - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarapari - ES;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Guarapuava - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 50,00;R$ 81,00;R$ 0,00;Fixo 500.00 semestre
Guariba - SP;R$ 400,00;R$ 40,00;R$ 0,00;R$ 0,00;Fixo 400.00 semestre
Guarujá  - SP;R$ 1.000,00;R$ 100,00;R$ 340,00;R$ 0,00;Fixo 1000.00 semestre
Guarulhos - SP;R$ 1.000,00;R$ 100,00;R$ 2.968,00;R$ 0,00;Fixo 1000.00 semestre
Guaxupé - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Imperatriz - MA;R$ 500,00;R$ 50,00;R$ 13.222,80;R$ 0,00;Fixo 500.00 semestre
Indaiatuba - SP;R$ 500,00;R$ 50,00;R$ 22.530,08;R$ 0,00;Fixo 500.00 semestre
Interlagos - SP;R$ 750,00;R$ 75,00;R$ 1.575,00;R$ 0,00;Fixo 750.00 semestre
Ipatinga - MG;R$ 500,00;R$ 50,00;R$ 657,90;R$ 0,00;Fixo 500.00 semestre
Irajá - RJ;R$ 1.000,00;R$ 100,00;R$ 110,00;R$ 0,00;Fixo 1000.00 semestre
Irecê - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itabira - MG;R$ 500,00;R$ 50,00;R$ 816,00;R$ 0,00;Fixo 500.00 semestre
Itaboraí - RJ;R$ 500,00;R$ 50,00;R$ 250,00;R$ 0,00;Fixo 500.00 semestre
Itabuna - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaguaí - RJ;R$ 500,00;R$ 48,60;R$ 2.430,00;R$ 0,00;Fixo 500.00 semestre
Itajubá - MG;R$ 350,00;R$ 49,00;R$ 150,00;R$ 0,00;Fixo 350.00 semestre
Itália - ITA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itanhaem - SP;R$ 500,00;R$ 50,00;R$ 1.959,00;R$ 0,00;Fixo 500.00 semestre
Itaperuna - RJ;R$ 46,08;R$ 18,43;R$ 921,66;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaquera - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Itatiba - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 500,00;R$ 50,00;R$ 75,48;R$ 0,00;Fixo 500.00 semestre
Ituiutaba - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Jabaquara - SP;R$ 500,00;R$ 100,00;R$ 1.880,00;R$ 0,00;Fixo 500.00 semestre
Jaboatão dos Guararapes - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jacarepaguá - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Jaguariúna - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jales - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Jaraguá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jardim Miriam - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Jaú - SP;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Jequié - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 366,60;R$ 146,64;R$ 7.332,00;R$ 0,00;5.00% do Bruto
Joinville - SC;R$ 500,00;R$ 50,00;R$ 1.029,00;R$ 0,00;Fixo 500.00 semestre
Juazeiro - BA;R$ 500,00;R$ 89,70;R$ 4.485,00;R$ 0,00;Fixo 500.00 semestre
Juiz de Fora - MG;R$ 4,50;R$ 1,80;R$ 90,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 500,00;R$ 72,58;R$ 3.629,00;R$ 0,00;Fixo 500.00 semestre
Lages - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lajeado - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lauro de Freitas - BA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Leblon - RJ;R$ 1.000,00;R$ 100,00;R$ 270,00;R$ 0,00;Fixo 1000.00 semestre
Liberdade - SP;R$ 1.000,00;R$ 100,00;R$ 540,00;R$ 0,00;Fixo 1000.00 semestre
Limeira - SP;R$ 32,00;R$ 12,80;R$ 640,00;R$ 0,00;5.00% do Bruto
Limoeiro - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lisboa - Portugal;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Londres - Inglaterra;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Luis Eduardo Magalhães - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Macaé - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Maceió - AL;R$ 700,00;R$ 98,00;R$ 0,00;R$ 0,00;Fixo 700.00 semestre
Magé - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Manaus - AM;R$ 1.000,00;R$ 100,00;R$ 953,13;R$ 0,00;Fixo 1000.00 semestre
Manaus LJ 02 - AM;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Maracanaú - CE;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Maracás - BA - Home Office;R$ 300,00;R$ 30,00;R$ 0,00;R$ 0,00;Fixo 300.00 semestre
Marica - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marília - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 500,00;R$ 3,60;R$ 180,00;R$ 0,00;Fixo 500.00 semestre
Matão - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Méier - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi das Cruzes - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi Mirim - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Monte Carmelo - MG;R$ 400,00;R$ 50,00;R$ 43,50;R$ 0,00;Fixo 400.00 semestre
Monte Sião - MG;R$ 500,00;R$ 50,00;R$ 810,00;R$ 0,00;Fixo 500.00 semestre
Montes Claros - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Móoca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Natal - RN;R$ 400,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 400.00 semestre
Niterói - RJ;R$ 500,00;R$ 25,97;R$ 1.298,39;R$ 0,00;Fixo 500.00 semestre
Niterói LJ 02 - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Nova Alvorada do Sul - MS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Nova Friburgo - RJ;R$ 1.000,00;R$ 36,20;R$ 1.810,00;R$ 0,00;Fixo 1000.00 semestre
Nova Iguaçu - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Novo Hamburgo - RS;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Novo Repartimento - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Orlândia - SP;R$ 350,00;R$ 50,00;R$ 2.110,76;R$ 0,00;Fixo 350.00 semestre
Orlando - Usa;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Osasco - SP;R$ 900,00;R$ 90,00;R$ 100,00;R$ 0,00;Fixo 900.00 semestre
Ourinhos - SP;R$ 500,00;R$ 10,00;R$ 323,44;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 400,00;R$ 8,00;R$ 155,31;R$ 0,00;Fixo 400.00 semestre
Paracatú - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paraguaçu Paulista - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranaguá - PR;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Paranavaí­ - PR;R$ 500,00;R$ 50,00;R$ 245,00;R$ 0,00;Fixo 500.00 semestre
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Parnamirim - RN;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pato Branco - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Patos de Minas - MG;R$ 350,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Patrocínio - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Paulo Afonso - BA;R$ 500,00;R$ 50,00;R$ 3.459,00;R$ 0,00;Fixo 500.00 semestre
Pedra de Guaratiba - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Penha - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Penha - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Peruibe - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Petrolina - PE;R$ 500,00;R$ 50,00;R$ 7.275,66;R$ 0,00;Fixo 500.00 semestre
Piauí - PI;R$ 500,00;R$ 54,88;R$ 2.743,83;R$ 0,00;Fixo 500.00 semestre
Picos - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pindamonhangaba - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Piracicaba - SP;R$ 500,00;R$ 50,00;R$ 2.260,00;R$ 0,00;Fixo 500.00 semestre
Pontes e Lacerda - MT;R$ 500,00;R$ 50,00;R$ 460,00;R$ 0,00;Fixo 500.00 semestre
Porangatu - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Porto Alegre - RS;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Porto Alegre LJ02 - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Porto Alegre LJ03 - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Porto Feliz - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Porto Ferreira - SP;R$ 4,15;R$ 1,66;R$ 83,00;R$ 0,00;5.00% do Bruto
Praia Grande - SP;R$ 500,00;R$ 50,00;R$ 577,35;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Quatros Bocas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Recife - PE;R$ 500,00;R$ 23,40;R$ 1.170,00;R$ 0,00;Fixo 500.00 semestre
Recife LJ 02 - PE;R$ 1.000,00;R$ 100,00;R$ 2.341,00;R$ 0,00;Fixo 1000.00 semestre
Resende - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 350,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Ribeirão Preto - SP;R$ 500,00;R$ 50,00;R$ 420,32;R$ 420,00;Fixo 500.00 semestre
Ribeirão Preto LJ 02 - SP;R$ 500,00;R$ 50,00;R$ 3.195,50;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Rio das Ostras - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Rio do Sul - SC;R$ 500,00;R$ 50,00;R$ 6.543,02;R$ 0,00;Fixo 500.00 semestre
Rio Grande - RS;R$ 500,00;R$ 8,60;R$ 430,00;R$ 0,00;Fixo 500.00 semestre
Rio Grande da Serra – SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;10.50% do Líquido
Rio Verde - GO;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
RJ - Centro;R$ 1.000,00;R$ 100,00;R$ 16.935,40;R$ 0,00;Fixo 1000.00 semestre
RJ - Conde de Bonfim;R$ 1.000,00;R$ 100,00;R$ 394,00;R$ 0,00;Fixo 1000.00 semestre
RJ - Ilha do Governador;R$ 1.000,00;R$ 100,00;R$ 62,00;R$ 0,00;Fixo 1000.00 semestre
RJ - Tijuca;R$ 0,00;R$ 0,00;R$ 25.558,42;R$ 0,00;0.00% do Bruto
Rolim de Moura - RO;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Rondonópolis - MT;R$ 20,70;R$ 8,28;R$ 414,00;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 3,68;R$ 1,47;R$ 73,50;R$ 0,00;5.00% do Bruto
Salvador LJ 03 - BA;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Salvador Lj 04 - BA;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Santa Cruz do Sul - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santa Inês - MA;R$ 500,00;R$ 50,00;R$ 515,00;R$ 0,00;Fixo 500.00 semestre
Santana de Parnaíba - SP;R$ 500,00;R$ 50,00;R$ 66.800,75;R$ 0,00;Fixo 500.00 semestre
Santana do Livramento - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santiago - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo Amaro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André - SP;R$ 500,00;R$ 29,50;R$ 1.475,00;R$ 0,00;Fixo 500.00 semestre
Santo André LJ 02;R$ 500,00;R$ 50,00;R$ 1.345,15;R$ 0,00;Fixo 500.00 semestre
Santo Antônio de Pádua - RJ;R$ 500,00;R$ 50,00;R$ 2.951,66;R$ 0,00;Fixo 500.00 semestre
Santos LJ 02 - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
São Bento do Sul - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - LJ 01;R$ 1.000,00;R$ 100,00;R$ 2.649,96;R$ 0,00;Fixo 1000.00 semestre
São Bernardo do Campo - LJ 02;R$ 500,00;R$ 50,00;R$ 900,00;R$ 0,00;Fixo 500.00 semestre
São Caetano do Sul - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 300,00;R$ 30,00;R$ 90,00;R$ 0,00;Fixo 300.00 semestre
São Conrado - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gabriel - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gonçalo - RJ;R$ 500,00;R$ 50,00;R$ 390,00;R$ 0,00;Fixo 500.00 semestre
São Gonçalo do Amarante - RN;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
