Referência;10/2014;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Balsas - MA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Barra da Tijuca - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Barretos - SP;R$ 500,00;R$ 50,00;R$ 3.147,40;R$ 0,00;Fixo 500.00 semestre
Barueri - SP;R$ 46,50;R$ 18,60;R$ 930,00;R$ 0,00;5.00% do Bruto
Barueri Lj 02 - SP;R$ 1.500,00;R$ 150,00;R$ 11.687,29;R$ 0,00;Fixo 1500.00 semestre
Batatais - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bauru - SP;R$ 500,00;R$ 50,00;R$ 4.765,00;R$ 0,00;Fixo 500.00 semestre
Bebedouro - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Belém - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Belo Horizonte LJ 01 - MG;R$ 211,50;R$ 84,60;R$ 4.230,00;R$ 0,00;5.00% do Bruto
Belo Horizonte LJ 02 - MG;R$ 1.000,00;R$ 100,00;R$ 747,15;R$ 0,00;Fixo 1000.00 semestre
Belo Horizonte LJ 03 - MG;R$ 0,00;R$ 0,00;R$ 798,00;R$ 0,00;0.00% do Bruto
Bento Gonçalves - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Betim - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Birigui - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Blumenau - SC;R$ 23,50;R$ 9,40;R$ 470,00;R$ 0,00;5.00% do Bruto
Boa Esperança - MG;R$ 500,00;R$ 50,00;R$ 1.164,00;R$ 0,00;Fixo 500.00 semestre
Boa Vista - RR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Boituva - SP;R$ 500,00;R$ 50,00;R$ 1.420,00;R$ 0,00;Fixo 500.00 semestre
Bom Jesus da Lapa - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bonsucesso - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bragança Paulista - SP;R$ 500,00;R$ 50,00;R$ 8.383,43;R$ 0,00;Fixo 500.00 semestre
Brasília - LJ 02  - DF;R$ 1.000,00;R$ 100,00;R$ 1.540,30;R$ 0,00;Fixo 1000.00 semestre
Brasília - LJ 03  - DF;R$ 1.500,00;R$ 150,00;R$ 1.415,52;R$ 0,00;Fixo 1500.00 semestre
Brasília LJ 04 - DF;R$ 1.000,00;R$ 100,00;R$ 625,00;R$ 0,00;Fixo 1000.00 semestre
Brasília LJ 05 - DF;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bruxelas - Bélgica;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Cabo de Santo Agostinho - PE;R$ 300,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 300.00 semestre
Cabo Frio - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caçapava - SP;R$ 300,00;R$ 30,00;R$ 1.495,00;R$ 0,00;Fixo 300.00 semestre
Caetité - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Camaçari - BA;R$ 500,00;R$ 10,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Campinas - SP;R$ 1.000,00;R$ 100,00;R$ 7.233,00;R$ 0,00;Fixo 1000.00 semestre
Campinas LJ 03 - SP;R$ 1.000,00;R$ 50,00;R$ 984,04;R$ 0,00;Fixo 1000.00 semestre
Campo Grande - MS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Campo Grande - RJ;R$ 500,00;R$ 50,00;R$ 7.239,00;R$ 0,00;Fixo 500.00 semestre
Campo Mourão - PR;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Campos do Jordão - SP;R$ 500,00;R$ 50,00;R$ 80,91;R$ 0,00;Fixo 500.00 semestre
Campos dos Goytacazes - RJ;R$ 1.000,00;R$ 100,00;R$ 205,00;R$ 0,00;Fixo 1000.00 semestre
Canaã dos Carajás - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Canoas - RS;R$ 500,00;R$ 50,00;R$ 1.052,00;R$ 0,00;Fixo 500.00 semestre
Caraguatatuba - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Caratinga - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Carioca - RJ;R$ 1.000,00;R$ 100,00;R$ 732,89;R$ 0,00;Fixo 1000.00 semestre
Uruçui - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caruaru - PE;R$ 500,00;R$ 50,00;R$ 1.157,00;R$ 0,00;Fixo 500.00 semestre
Catalão - GO;R$ 350,00;R$ 35,00;R$ 970,00;R$ 0,00;Fixo 350.00 semestre
Caxias do Sul - RS;R$ 500,00;R$ 50,00;R$ 6.680,30;R$ 0,00;Fixo 500.00 semestre
Ceará - CE;R$ 2.000,00;R$ 200,00;R$ 5.483,22;R$ 0,00;Fixo 2000.00 semestre
Chapadinha - MA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Chapecó - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Cianorte - PR;R$ 350,00;R$ 50,00;R$ 350,00;R$ 0,00;Fixo 350.00 semestre
Conselheiro Lafaiete - MG;R$ 500,00;R$ 10,00;R$ 0,01;R$ 0,00;Fixo 500.00 semestre
Consolação - SP;R$ 1.000,00;R$ 100,00;R$ 12.036,81;R$ 0,00;Fixo 1000.00 semestre
Copacabana - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cotia - SP;R$ 1.000,00;R$ 100,00;R$ 4.200,00;R$ 0,00;Fixo 1000.00 semestre
Cubatão - SP;R$ 500,00;R$ 50,00;R$ 3.703,76;R$ 0,00;Fixo 500.00 semestre
Cuiabá - MT;R$ 1.500,00;R$ 150,00;R$ 0,00;R$ 0,00;Fixo 1500.00 semestre
Curitiba - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Curitiba Lj 02 - PR;R$ 1.000,00;R$ 100,00;R$ 3.886,00;R$ 0,00;Fixo 1000.00 semestre
Diadema - SP;R$ 500,00;R$ 10,00;R$ 7.111,90;R$ 0,00;Fixo 500.00 semestre
Dracena - SP;R$ 500,00;R$ 50,00;R$ 10,00;R$ 0,00;Fixo 500.00 semestre
Duque de Caxias - RJ;R$ 500,00;R$ 10,00;R$ 470,00;R$ 0,00;Fixo 500.00 semestre
Extrema - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Flamengo - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Florianópolis  - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Florianópolis LJ 02 - SC;R$ 500,00;R$ 50,00;R$ 600,00;R$ 0,00;Fixo 500.00 semestre
Formiga - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Foz do Iguaçu - PR;R$ 500,00;R$ 50,00;R$ 13.371,00;R$ 0,00;Fixo 500.00 semestre
Franca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Francisco Beltrão - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Goianésia - GO;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Goiânia - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Governador Valadares - MG;R$ 1.000,00;R$ 100,00;R$ 1.494,84;R$ 0,00;Fixo 1000.00 semestre
Guanambi - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Guarapari - ES;R$ 500,00;R$ 50,00;R$ 3.580,00;R$ 0,00;Fixo 500.00 semestre
Guarapuava - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 50,00;R$ 260,54;R$ 0,00;Fixo 500.00 semestre
Guariba - SP;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Guarujá  - SP;R$ 1.000,00;R$ 100,00;R$ 539,00;R$ 0,00;Fixo 1000.00 semestre
Guarulhos - SP;R$ 1.000,00;R$ 100,00;R$ 3.414,03;R$ 0,00;Fixo 1000.00 semestre
Guaxupé - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Imperatriz - MA;R$ 500,00;R$ 50,00;R$ 9.597,00;R$ 0,00;Fixo 500.00 semestre
Indaiatuba - SP;R$ 500,00;R$ 50,00;R$ 17.254,21;R$ 0,00;Fixo 500.00 semestre
Interlagos - SP;R$ 1.750,00;R$ 175,00;R$ 7.785,00;R$ 0,00;Fixo 1750.00 semestre
Ipatinga - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Irajá - RJ;R$ 500,00;R$ 50,00;R$ 654,40;R$ 0,00;Fixo 500.00 semestre
Itabira - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaboraí - RJ;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
ITABUNA - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itabuna - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaguaí - RJ;R$ 500,00;R$ 66,74;R$ 3.337,00;R$ 0,00;Fixo 500.00 semestre
Itajubá - MG;R$ 350,00;R$ 49,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Itanhaem - SP;R$ 500,00;R$ 50,00;R$ 2.714,84;R$ 0,00;Fixo 500.00 semestre
Itaperuna - RJ;R$ 4,70;R$ 1,88;R$ 93,94;R$ 0,00;5.00% do Bruto
Itaquera - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Itatiba - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Ituiutaba - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Jabaquara - SP;R$ 1.000,00;R$ 100,00;R$ 2.442,68;R$ 0,00;Fixo 1000.00 semestre
Jacareí - SP;R$ 500,00;R$ 50,00;R$ 212,30;R$ 0,00;Fixo 500.00 semestre
Jacarepaguá - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Jaguariúna - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jales - SP;R$ 500,00;R$ 50,00;R$ 570,00;R$ 0,00;Fixo 500.00 semestre
Jardim Miriam - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jaú - SP;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Jequié - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 300,00;R$ 120,00;R$ 6.000,00;R$ 0,00;5.00% do Bruto
Joinville - SC;R$ 500,00;R$ 50,00;R$ 18.107,57;R$ 0,00;Fixo 500.00 semestre
Juazeiro - BA;R$ 500,00;R$ 95,42;R$ 4.771,00;R$ 0,00;Fixo 500.00 semestre
Juiz de Fora - MG;R$ 48,50;R$ 19,40;R$ 970,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 500,00;R$ 144,32;R$ 7.216,00;R$ 0,00;Fixo 500.00 semestre
Lages - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lajeado - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lauro de Freitas - BA;R$ 500,00;R$ 1,80;R$ 90,00;R$ 0,00;Fixo 500.00 semestre
Leblon - RJ;R$ 1.000,00;R$ 100,00;R$ 1.780,00;R$ 0,00;Fixo 1000.00 semestre
Leme - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Liberdade - SP;R$ 1.000,00;R$ 100,00;R$ 1.445,00;R$ 0,00;Fixo 1000.00 semestre
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Limoeiro - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lisboa - Portugal;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Londres - Inglaterra;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Luis Eduardo Magalhães - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Macaé - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Maceió - AL;R$ 700,00;R$ 98,00;R$ 570,00;R$ 0,00;Fixo 700.00 semestre
Magé - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Manaus - AM;R$ 1.000,00;R$ 100,00;R$ 300,00;R$ 0,00;Fixo 1000.00 semestre
Manaus LJ 02 - AM;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Maracanaú - CE;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Maracás - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marica - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marília - SP;R$ 1.000,00;R$ 100,00;R$ 468,97;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Matão - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mauá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mesquita - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi das Cruzes - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi Mirim - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Monte Carmelo - MG;R$ 350,00;R$ 35,00;R$ 740,00;R$ 0,00;Fixo 350.00 semestre
Monte Sião - MG;R$ 500,00;R$ 50,00;R$ 390,00;R$ 0,00;Fixo 500.00 semestre
Montes Claros - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Natal - RN;R$ 400,00;R$ 100,00;R$ 238,00;R$ 0,00;Fixo 400.00 semestre
Niterói - RJ;R$ 500,00;R$ 85,59;R$ 4.279,54;R$ 0,00;Fixo 500.00 semestre
Nova Friburgo - RJ;R$ 500,00;R$ 109,54;R$ 5.477,20;R$ 0,00;Fixo 1000.00 semestre
Nova Iguaçu - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Novo Hamburgo - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Novo Repartimento - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Orlândia - SP;R$ 350,00;R$ 35,00;R$ 3.253,29;R$ 0,00;Fixo 350.00 semestre
Orlando - Usa;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Osasco - SP;R$ 900,00;R$ 90,00;R$ 700,00;R$ 0,00;Fixo 900.00 semestre
Ourinhos - SP;R$ 500,00;R$ 10,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 400,00;R$ 8,00;R$ 313,08;R$ 0,00;Fixo 400.00 semestre
Paracatú - MG;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Paraguaçu Paulista - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranaguá - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranavaí­ - PR;R$ 500,00;R$ 50,00;R$ 1.530,01;R$ 0,00;Fixo 500.00 semestre
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Parnamirim - RN;R$ 500,00;R$ 50,00;R$ 228,00;R$ 0,00;Fixo 500.00 semestre
Pato Branco - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Patos de Minas - MG;R$ 500,00;R$ 27,98;R$ 1.398,76;R$ 0,00;Fixo 500.00 semestre
Patrocínio - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paulo Afonso - BA;R$ 500,00;R$ 50,00;R$ 6.636,00;R$ 0,00;Fixo 500.00 semestre
Pederneiras - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pedra de Guaratiba - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Penha - RJ;R$ 1.000,00;R$ 100,00;R$ 257,84;R$ 0,00;Fixo 1000.00 semestre
Penha - SP;R$ 1.000,00;R$ 100,00;R$ 1.244,00;R$ 0,00;Fixo 1000.00 semestre
Peruibe - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Petrolina - PE;R$ 500,00;R$ 50,00;R$ 6.307,13;R$ 0,00;Fixo 500.00 semestre
Piauí - PI;R$ 500,00;R$ 55,19;R$ 2.759,50;R$ 0,00;Fixo 500.00 semestre
Picos - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pindamonhangaba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piracicaba - SP;R$ 500,00;R$ 50,00;R$ 14.730,00;R$ 0,00;Fixo 500.00 semestre
Pontes e Lacerda - MT;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Porangatu - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Porto Alegre - RS;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Porto Alegre LJ02 - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Porto Feliz - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Porto Ferreira - SP;R$ 9,64;R$ 3,85;R$ 192,70;R$ 0,00;5.00% do Bruto
Praia Grande - SP;R$ 500,00;R$ 50,00;R$ 125,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 4,00;R$ 1,60;R$ 80,00;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 500,00;R$ 28,46;R$ 1.423,00;R$ 0,00;Fixo 500.00 semestre
Recife LJ 02 - PE;R$ 1.000,00;R$ 100,00;R$ 677,00;R$ 0,00;Fixo 1000.00 semestre
Resende - RJ;R$ 16,60;R$ 6,64;R$ 332,00;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 350,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Ribeirão Preto - SP;R$ 0,00;R$ 296,88;R$ 30.463,02;R$ 14.248,00;0.00% do Líquido
Ribeirão Preto LJ 02 - SP;R$ 500,00;R$ 50,00;R$ 3.207,86;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 500,00;R$ 50,00;R$ 400,00;R$ 0,00;Fixo 500.00 semestre
Rio das Ostras - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Rio do Sul - SC;R$ 500,00;R$ 50,00;R$ 7.284,40;R$ 0,00;Fixo 500.00 semestre
Rio Grande - RS;R$ 500,00;R$ 17,70;R$ 885,00;R$ 0,00;Fixo 500.00 semestre
Rio Grande da Serra – SP;R$ 19,21;R$ 3,66;R$ 334,00;R$ 136,00;10.50% do Líquido
Rio Verde - GO;R$ 1.000,00;R$ 100,00;R$ 262,41;R$ 0,00;Fixo 1000.00 semestre
RJ - Centro;R$ 500,00;R$ 50,00;R$ 33.702,57;R$ 0,00;Fixo 500.00 semestre
RJ - Conde de Bonfim;R$ 1.000,00;R$ 100,00;R$ 3.129,70;R$ 0,00;Fixo 1000.00 semestre
RJ - Ilha do Governador;R$ 1.000,00;R$ 100,00;R$ 154,36;R$ 0,00;Fixo 1000.00 semestre
RJ - Tijuca;R$ 0,00;R$ 0,00;R$ 32.321,98;R$ 0,00;0.00% do Bruto
Rolim de Moura - RO;R$ 500,00;R$ 50,00;R$ 40,00;R$ 0,00;Fixo 500.00 semestre
Rondonópolis - MT;R$ 13,75;R$ 5,50;R$ 275,00;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 33,82;R$ 13,53;R$ 676,35;R$ 0,00;5.00% do Bruto
Salvador LJ 03 - BA;R$ 1.000,00;R$ 100,00;R$ 1.194,00;R$ 0,00;Fixo 1000.00 semestre
Salvador Lj 04 - BA;R$ 1.000,00;R$ 100,00;R$ 791,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 17,50;R$ 7,00;R$ 350,00;R$ 0,00;5.00% do Bruto
Santa Cruz do Sul - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santa Inês - MA;R$ 500,00;R$ 50,00;R$ 1.120,00;R$ 0,00;Fixo 500.00 semestre
Santana de Parnaíba - SP;R$ 500,00;R$ 50,00;R$ 13.616,68;R$ 0,00;Fixo 500.00 semestre
Santana do Livramento - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santiago - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo Amaro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André - SP;R$ 500,00;R$ 20,60;R$ 1.030,00;R$ 0,00;Fixo 500.00 semestre
Santo André LJ 02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo Antônio de Pádua - RJ;R$ 500,00;R$ 50,00;R$ 2.883,00;R$ 0,00;Fixo 500.00 semestre
Santos LJ 02 - SP;R$ 0,00;R$ 0,00;R$ 90,00;R$ 0,00;0.00% do Bruto
São Bento do Sul - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - LJ 01;R$ 1.000,00;R$ 100,00;R$ 2.809,77;R$ 0,00;Fixo 1000.00 semestre
São Bernardo do Campo - LJ 02;R$ 500,00;R$ 50,00;R$ 1.490,00;R$ 0,00;Fixo 500.00 semestre
São Caetano do Sul - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Conrado - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gabriel - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gonçalo - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gonçalo - RJ - Antigo;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
São Gonçalo do Amarante - RN;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São João de Meriti - RJ;R$ 500,00;R$ 10,00;R$ 1.440,95;R$ 0,00;Fixo 500.00 semestre
São João Del Rei - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
São José dos Campos - SP;R$ 1.300,00;R$ 130,00;R$ 1.471,00;R$ 0,00;Fixo 1300.00 semestre
São Lourenço - MG;R$ 300,00;R$ 12,20;R$ 610,00;R$ 0,00;Fixo 300.00 semestre
São Luis - MA;R$ 1.060,80;R$ 424,32;R$ 21.216,00;R$ 0,00;5.00% do Bruto
São Mateus - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Miguel Paulista - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
