Referência;04/2011;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Presidente Prudente - SP;R$ 58,59;R$ 23,44;R$ 1.171,80;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 3,00;R$ 1,20;R$ 60,00;R$ 0,00;5.00% do Bruto
Ribeirão Preto - SP;R$ 0,00;R$ 6,80;R$ 340,00;R$ 0,00;0.00% do Bruto
Rio de Janeiro - RJ;R$ 369,47;R$ 147,79;R$ 15.173,19;R$ 7.101,00;5.00% do Líquido
Rio Grande da Serra – SP;R$ 11,55;R$ 2,20;R$ 155,00;R$ 38,00;10.50% do Líquido
Rondonópolis - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador - BA;R$ 1.500,00;R$ 5,06;R$ 265,00;R$ 405,00;Fixo terceiro semestre
Santa Bárbara d´Oeste - SP;R$ 48,50;R$ 19,40;R$ 970,00;R$ 0,00;5.00% do Bruto
São Bernardo do Campo - SP;R$ 110,56;R$ 44,22;R$ 2.211,20;R$ 0,00;5.00% do Bruto
São Caetano do Sul - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São José - SC;R$ 136,55;R$ 26,01;R$ 2.109,44;R$ 714,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 1.886,94;R$ 359,42;R$ 35.906,48;R$ 13.476,00;10.50% do Líquido
São José dos Campos - SP;R$ 881,25;R$ 352,50;R$ 17.625,01;R$ 0,00;5.00% do Bruto
São José dos Pinhais - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Luis - MA;R$ 1.003,59;R$ 401,44;R$ 20.071,84;R$ 0,00;5.00% do Bruto
Simões Filho - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sinop - MT;R$ 6,00;R$ 2,40;R$ 120,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 320,22;R$ 60,99;R$ 5.840,53;R$ 2.528,00;10.50% do Líquido
Sumaré - SP;R$ 42,36;R$ 16,94;R$ 847,16;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 400,10;R$ 160,04;R$ 8.002,00;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 268,39;R$ 107,36;R$ 5.367,88;R$ 0,00;5.00% do Bruto
Teresópolis - RJ;R$ 86,74;R$ 16,52;R$ 3.267,08;R$ 2.294,00;10.50% do Líquido
Timóteo - MG;R$ 22,50;R$ 4,50;R$ 225,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Uberlândia - MG;R$ 442,16;R$ 176,87;R$ 8.843,27;R$ 0,00;5.00% do Bruto
Valinhos - SP;R$ 3,00;R$ 1,20;R$ 60,00;R$ 0,00;5.00% do Bruto
Vitória - ES;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Vitória da Conquista - BA;R$ 2.500,00;R$ 89,21;R$ 4.460,50;R$ 0,00;Fixo terceiro semestre
Total;R$ 16.563,90;R$ 3.051,99;R$ 195.458,96;R$ 36.645,00
