Referï¿½ncia;11/2015;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Guariba - SP;0,00;0,00;0,00;0,00;% do Bruto
Guarujá  - SP;0,00;0,00;0,00;0,00;% do Bruto
Guaxupé - MG;0,00;0,00;0,00;0,00;% do Bruto
Imperatriz - MA;0,00;0,00;0,00;0,00;% do Bruto
Indaiatuba - SP;0,00;0,00;0,00;0,00;% do Bruto
Ipanema - RJ;0,00;0,00;0,00;0,00;% do Bruto
Ipatinga - MG;0,00;0,00;0,00;0,00;% do Bruto
Irecê - BA;0,00;0,00;0,00;0,00;% do Bruto
Itabira - MG;0,00;0,00;0,00;0,00;% do Bruto
Itaboraí - RJ;0,00;0,00;0,00;0,00;% do Bruto
Itabuna - BA;0,00;0,00;0,00;0,00;% do Bruto
Itaguaí - RJ;0,00;0,00;0,00;0,00;% do Bruto
Itaim Paulista - SP;0,00;0,00;0,00;0,00;% do Bruto
Itajaí - SC;0,00;0,00;0,00;0,00;% do Bruto
Itajubá - MG;0,00;0,00;0,00;0,00;% do Bruto
Itaperuna - RJ;0,00;0,00;0,00;0,00;% do Bruto
Itapetininga - SP;0,00;0,00;0,00;0,00;% do Bruto
Itapevi - SP;0,00;0,00;0,00;0,00;% do Bruto
Itu - SP;0,00;0,00;0,00;0,00;% do Bruto
Ituiutaba - MG;0,00;0,00;0,00;0,00;% do Bruto
JaÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬;0,00;0,00;0,00;0,00;% do Bruto
Jaboatão dos Guararapes - PE;0,00;0,00;0,00;0,00;% do Bruto
Jequié - BA;0,00;0,00;0,00;0,00;% do Bruto
João Pessoa - PB;0,00;0,00;0,00;0,00;% do Bruto
Joinville - SC;0,00;0,00;0,00;0,00;% do Bruto
Juazeiro - BA;0,00;0,00;0,00;0,00;% do Bruto
Juiz de Fora - MG;0,00;0,00;0,00;0,00;% do Bruto
Jundiaí - SP;0,00;0,00;0,00;0,00;% do Bruto
Jundiaí LJ 02 - SP;0,00;0,00;0,00;0,00;% do Bruto
Lages - SC;0,00;0,00;0,00;0,00;% do Bruto
Lauro de Freitas - BA;0,00;0,00;0,00;0,00;% do Bruto
Limeira - SP;0,00;0,00;0,00;0,00;% do Bruto
Limoeiro - PE;0,00;0,00;0,00;0,00;% do Bruto
Lisboa - Portugal;0,00;0,00;0,00;0,00;% do Bruto
Luis Eduardo Magalhães - BA;0,00;0,00;0,00;0,00;% do Bruto
Maceio  - AL;0,00;0,00;0,00;0,00;% do Bruto
Manaus - AM;0,00;0,00;0,00;0,00;% do Bruto
Marabá - PA;0,00;0,00;0,00;0,00;% do Bruto
Maracás - BA - Home Office;0,00;0,00;0,00;0,00;% do Bruto
Marica - RJ;0,00;0,00;0,00;0,00;% do Bruto
Marília - SP;0,00;0,00;0,00;0,00;% do Bruto
Mauá - SP;0,00;0,00;0,00;0,00;% do Bruto
Mococa - SP;0,00;0,00;0,00;0,00;% do Bruto
Mogi Mirim - SP;0,00;0,00;0,00;0,00;% do Bruto
Monte Carmelo - MG;0,00;0,00;0,00;0,00;% do Bruto
Montes Claros - MG;0,00;0,00;0,00;0,00;% do Bruto
Natal - RN;0,00;0,00;0,00;0,00;% do Bruto
Niterói - RJ;0,00;0,00;0,00;0,00;% do Bruto
Niterói LJ 02 - RJ;0,00;0,00;0,00;0,00;% do Bruto
Nova Alvorada do Sul - MS;0,00;0,00;0,00;0,00;% do Bruto
Nova Friburgo - RJ;0,00;0,00;0,00;0,00;% do Bruto
Novo Repartimento - PA;0,00;0,00;0,00;0,00;% do Bruto
Osasco - SP;0,00;0,00;0,00;0,00;% do Bruto
Ourinhos - SP;0,00;0,00;0,00;0,00;% do Bruto
Paracatú - MG;0,00;0,00;0,00;0,00;% do Bruto
Paraguaçu Paulista - SP;0,00;0,00;0,00;0,00;% do Bruto
Paranaguá - PR;0,00;0,00;0,00;0,00;% do Bruto
Parauapebas - PA;0,00;0,00;0,00;0,00;% do Bruto
Patrocínio - MG;0,00;0,00;0,00;0,00;% do Bruto
Paulo Afonso - BA;0,00;0,00;0,00;0,00;% do Bruto
Pedra de Guaratiba - RJ;0,00;0,00;0,00;0,00;% do Bruto
Perus - SP;0,00;0,00;0,00;0,00;% do Bruto
Petrolina - PE;0,00;0,00;0,00;0,00;% do Bruto
Petrópolis - RJ;0,00;0,00;0,00;0,00;% do Bruto
Piauí - PI;0,00;0,00;0,00;0,00;% do Bruto
Pindamonhangaba - SP;0,00;0,00;0,00;0,00;% do Bruto
Pinhalzinho - SP;0,00;0,00;0,00;0,00;% do Bruto
Piracicaba - SP;0,00;0,00;0,00;0,00;% do Bruto
Planaltina - GO;0,00;0,00;0,00;0,00;% do Bruto
Pontes e Lacerda - MT;0,00;0,00;0,00;0,00;% do Bruto
Porangatu - GO;0,00;0,00;0,00;0,00;% do Bruto
Porto Alegre - RS;0,00;0,00;0,00;0,00;% do Bruto
Porto Alegre LJ02 - RS;0,00;0,00;0,00;0,00;% do Bruto
Porto Feliz - SP;0,00;0,00;0,00;0,00;% do Bruto
Porto Ferreira - SP;0,00;0,00;0,00;0,00;% do Bruto
Praia Grande - SP;0,00;0,00;0,00;0,00;% do Bruto
Recife - PE;0,00;0,00;0,00;0,00;% do Bruto
Recife LJ 02 - PE;0,00;0,00;0,00;0,00;% do Bruto
Recreio - RJ;0,00;0,00;0,00;0,00;% do Bruto
Registro - SP;0,00;0,00;0,00;0,00;% do Bruto
Ribeirão Pires - SP;0,00;0,00;0,00;0,00;% do Bruto
Ribeirão Preto - SP;0,00;0,00;0,00;0,00;% do Bruto
Rio Claro - SP;0,00;0,00;0,00;0,00;% do Bruto
Rio das Ostras - RJ;0,00;0,00;0,00;0,00;% do Bruto
Rio do Sul - SC;0,00;0,00;0,00;0,00;% do Bruto
Rio Grande - RS;0,00;0,00;0,00;0,00;% do Bruto
Rio Verde - GO;0,00;0,00;0,00;0,00;% do Bruto
RJ - Bonsucesso;0,00;0,00;0,00;0,00;% do Bruto
RJ - Botafogo;0,00;0,00;0,00;0,00;% do Bruto
RJ - Campo Grande;0,00;0,00;0,00;0,00;% do Bruto
RJ - Centro;0,00;0,00;0,00;0,00;% do Bruto
RJ - Conde de Bonfim;0,00;0,00;0,00;0,00;% do Bruto
RJ - Copacabana;0,00;0,00;0,00;0,00;% do Bruto
RJ - Flamengo;0,00;0,00;0,00;0,00;% do Bruto
RJ - Ilha do Governador;0,00;0,00;0,00;0,00;% do Bruto
RJ - Irajá;0,00;0,00;0,00;0,00;% do Bruto
RJ - Jacarepaguá;0,00;0,00;0,00;0,00;% do Bruto
RJ - Leblon;0,00;0,00;0,00;0,00;% do Bruto
RJ - Penha;0,00;0,00;0,00;0,00;% do Bruto
RJ - Tijuca;0,00;0,00;0,00;0,00;% do Bruto
Rolim de Moura - RO;0,00;0,00;0,00;0,00;% do Bruto
Rondonópolis - MT;0,00;0,00;0,00;0,00;% do Bruto
Salto - SP;0,00;0,00;0,00;0,00;% do Bruto
Salvador LJ 01 - BA;0,00;0,00;0,00;0,00;% do Bruto
Salvador Lj 04 - BA;0,00;0,00;0,00;0,00;% do Bruto
Samambaia - DF;0,00;0,00;0,00;0,00;% do Bruto
Santa Bárbara d´Oeste - SP;0,00;0,00;0,00;0,00;% do Bruto
Santa Inês - MA;0,00;0,00;0,00;0,00;% do Bruto
Santana - SP;0,00;0,00;0,00;0,00;% do Bruto
Santana de Parnaíba - SP;0,00;0,00;0,00;0,00;% do Bruto
Santana do Livramento - RS;0,00;0,00;0,00;0,00;% do Bruto
Santo André - SP;0,00;0,00;0,00;0,00;% do Bruto
Santo André LJ 02;0,00;0,00;0,00;0,00;% do Bruto
Santo Antônio de Pádua - RJ;0,00;0,00;0,00;0,00;% do Bruto
Santos LJ 02 - SP;0,00;0,00;0,00;0,00;% do Bruto
São Bento do Sul - SC;0,00;0,00;0,00;0,00;% do Bruto
São Bernardo do Campo - LJ 01 - SP;0,00;0,00;0,00;0,00;% do Bruto
São Bernardo do Campo - LJ 02 - SP;0,00;0,00;0,00;0,00;% do Bruto
São Caetano do Sul - SP;0,00;0,00;0,00;0,00;% do Bruto
São Carlos - SP;0,00;0,00;0,00;0,00;% do Bruto
São Conrado - RJ;0,00;0,00;0,00;0,00;% do Bruto
São Gonçalo - RJ;0,00;0,00;0,00;0,00;% do Bruto
São Gonçalo do Amarante - RN;0,00;0,00;0,00;0,00;% do Bruto
São Gonçalo LJ 02 - RJ;0,00;0,00;0,00;0,00;% do Bruto
São João da Barra - RJ;0,00;0,00;0,00;0,00;% do Bruto
São João de Meriti - RJ;0,00;0,00;0,00;0,00;% do Bruto
São José do Rio Preto - SP;0,00;0,00;0,00;0,00;% do Bruto
São José dos Campos - SP;0,00;0,00;0,00;0,00;% do Bruto
São Lourenço - MG;0,00;0,00;0,00;0,00;% do Bruto
São Luis - MA;0,00;0,00;0,00;0,00;% do Bruto
São Miguel Paulista - SP;0,00;0,00;0,00;0,00;% do Bruto
São Pedro da Aldeia - RJ;0,00;0,00;0,00;0,00;% do Bruto
São Roque - SP;0,00;0,00;0,00;0,00;% do Bruto
Senhor do Bonfim - BA;0,00;0,00;0,00;0,00;% do Bruto
SeropÃ©dica - RJ;0,00;0,00;0,00;0,00;% do Bruto
Serra - ES;0,00;0,00;0,00;0,00;% do Bruto
Serra Talhada - PE;0,00;0,00;0,00;0,00;% do Bruto
Sertãozinho - SP;0,00;0,00;0,00;0,00;% do Bruto
Sobral - CE;0,00;0,00;0,00;0,00;% do Bruto
Sorocaba - SP;0,00;0,00;0,00;0,00;% do Bruto
SP - Artur Alvim;0,00;0,00;0,00;0,00;% do Bruto
SP - Jaraguá;0,00;0,00;0,00;0,00;% do Bruto
SP - Liberdade;0,00;0,00;0,00;0,00;% do Bruto
SP - Mooca;0,00;0,00;0,00;0,00;% do Bruto
SP - Penha;0,00;0,00;0,00;0,00;% do Bruto
SP - Santo Amaro;0,00;0,00;0,00;0,00;% do Bruto
Suíça -  Horgen;0,00;0,00;0,00;0,00;% do Bruto
Sumaré - SP;0,00;0,00;0,00;0,00;% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi das Cruzes - SP;0,00;0,00;0,00;0,00;% do Bruto
Taboão da Serra - SP;0,00;0,00;0,00;0,00;% do Bruto
Taguatinga - DF;0,00;0,00;0,00;0,00;% do Bruto
Taguatinga Norte - DF;0,00;0,00;0,00;0,00;% do Bruto
Taquaralto - TO;0,00;0,00;0,00;0,00;% do Bruto
Tatuí - SP;0,00;0,00;0,00;0,00;% do Bruto
Teófilo Otoni - MG;0,00;0,00;0,00;0,00;% do Bruto
Teresina LJ02 - PI;0,00;0,00;0,00;0,00;% do Bruto
Teresópolis - RJ;0,00;0,00;0,00;0,00;% do Bruto
Timon - MA;0,00;0,00;0,00;0,00;% do Bruto
Tocantins - TO;0,00;0,00;0,00;0,00;% do Bruto
Toledo - PR;0,00;0,00;0,00;0,00;% do Bruto
Tomé Açu - PA;0,00;0,00;0,00;0,00;% do Bruto
Tomé Açu - PA;0,00;0,00;0,00;0,00;% do Bruto
Toritama - PE;0,00;0,00;0,00;0,00;% do Bruto
Três Corações - MG;0,00;0,00;0,00;0,00;% do Bruto
Três Marias - MG;0,00;0,00;0,00;0,00;% do Bruto
Trianon - SP;0,00;0,00;0,00;0,00;% do Bruto
Uberaba - MG;0,00;0,00;0,00;0,00;% do Bruto
Uberlândia - MG;0,00;0,00;0,00;0,00;% do Bruto
Valença - BA;0,00;0,00;0,00;0,00;% do Bruto
Varginha - MG;0,00;0,00;0,00;0,00;% do Bruto
Várzea Paulista - SP;0,00;0,00;0,00;0,00;% do Bruto
Vila Formosa - SP;0,00;0,00;0,00;0,00;% do Bruto
Vila Mariana - SP;0,00;0,00;0,00;0,00;% do Bruto
Vitória da Conquista - BA;0,00;0,00;0,00;0,00;% do Bruto
Votuporanga - SP;0,00;0,00;0,00;0,00;% do Bruto
Total;0,00;0,00;0,00;0,00
