Referência;08/2011;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Olímpia - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Osasco - SP;R$ 401,99;R$ 160,80;R$ 8.039,86;R$ 0,00;5.00% do Bruto
Ourinhos - SP;R$ 26,10;R$ 10,44;R$ 522,00;R$ 0,00;5.00% do Bruto
Paraíba - PB;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 37,05;R$ 14,82;R$ 741,00;R$ 0,00;5.00% do Bruto
Piauí - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piracicaba - SP;R$ 307,95;R$ 123,18;R$ 14.731,88;R$ 7.910,00;5.00% do Líquido
Porto Alegre - RS;R$ 645,67;R$ 122,98;R$ 9.494,50;R$ 2.918,00;10.50% do Líquido
Presidente Prudente - SP;R$ 65,49;R$ 26,20;R$ 1.309,86;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 22,60;R$ 9,04;R$ 452,01;R$ 0,00;5.00% do Bruto
Resende - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Ribeirão Preto - SP;R$ 144,59;R$ 27,54;R$ 1.377,00;R$ 0,00;10.50% do Bruto
Rio de Janeiro - RJ;R$ 45,97;R$ 18,39;R$ 2.059,02;R$ 1.047,00;5.00% do Líquido
Rio Grande da Serra – SP;R$ 5,66;R$ 1,08;R$ 90,00;R$ 32,00;10.50% do Líquido
Rondonópolis - MT;R$ 24,79;R$ 9,92;R$ 495,76;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 106,04;R$ 42,42;R$ 2.120,87;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 14,00;R$ 2,67;R$ 1.238,00;R$ 1.049,00;10.50% do Líquido
Santa Bárbara d´Oeste - SP;R$ 389,61;R$ 155,84;R$ 7.792,16;R$ 0,00;5.00% do Bruto
São Bernardo do Campo - SP;R$ 205,36;R$ 82,14;R$ 4.107,16;R$ 0,00;5.00% do Bruto
São Caetano do Sul - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
São Carlos - SP;R$ 201,60;R$ 80,64;R$ 4.032,06;R$ 0,00;5.00% do Bruto
São José - SC;R$ 579,20;R$ 110,32;R$ 11.335,23;R$ 5.309,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 2.175,16;R$ 414,32;R$ 41.934,00;R$ 16.010,00;10.50% do Líquido
São José dos Campos - SP;R$ 1.589,03;R$ 635,61;R$ 31.780,63;R$ 0,00;5.00% do Bruto
São José dos Pinhais - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
São Luis - MA;R$ 978,10;R$ 391,24;R$ 19.562,08;R$ 0,00;5.00% do Bruto
Simões Filho - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 551,46;R$ 105,04;R$ 9.294,22;R$ 3.624,00;10.50% do Líquido
Sumaré - SP;R$ 29,61;R$ 11,84;R$ 592,10;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 455,57;R$ 182,23;R$ 9.111,36;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 340,92;R$ 136,37;R$ 6.818,30;R$ 0,00;5.00% do Bruto
Teresópolis - RJ;R$ 5,60;R$ 1,07;R$ 469,50;R$ 395,00;10.50% do Líquido
Timóteo - MG;R$ 26,00;R$ 5,20;R$ 260,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 14,62;R$ 5,85;R$ 292,46;R$ 0,00;5.00% do Bruto
Uberlândia - MG;R$ 773,88;R$ 309,55;R$ 15.477,68;R$ 0,00;5.00% do Bruto
Valinhos - SP;R$ 20,36;R$ 8,15;R$ 407,25;R$ 0,00;5.00% do Bruto
Vitória - ES;R$ 129,50;R$ 51,80;R$ 2.590,00;R$ 0,00;5.00% do Bruto
Vitória da Conquista - BA;R$ 2.500,00;R$ 39,20;R$ 1.960,00;R$ 0,00;Fixo terceiro semestre
Total;R$ 17.492,25;R$ 4.926,51;R$ 298.510,35;R$ 44.254,00
