Referência;03/2010;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Paulínia - SP;R$ 10,00;R$ 2,00;R$ 100,00;R$ 0,00;10.00% do Bruto
Piracicaba - SP;R$ 241,37;R$ 96,55;R$ 7.539,60;R$ 2.373,00;5.00% do Líquido
Porto Alegre - RS;R$ 218,33;R$ 41,59;R$ 3.326,02;R$ 1.097,00;10.50% do Líquido
Presidente Prudente - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Recife - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio de Janeiro - RJ;R$ 364,94;R$ 145,98;R$ 13.784,06;R$ 5.865,00;5.00% do Líquido
Rio Grande da Serra – SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador - BA;R$ 700,00;R$ 0,00;R$ 290,00;R$ 47,00;Fixo  semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São José - SC;R$ 23,04;R$ 4,39;R$ 361,74;R$ 126,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 1.595,09;R$ 303,83;R$ 32.967,86;R$ 14.394,00;10.50% do Líquido
São José dos Campos - SP;R$ 377,70;R$ 151,08;R$ 7.554,00;R$ 0,00;5.00% do Bruto
São Luis - MA;R$ 404,26;R$ 161,70;R$ 8.085,20;R$ 0,00;5.00% do Bruto
Sertãozinho - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Simões Filho - BA;R$ 700,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo  semestre
Sinop - MT;R$ 12,06;R$ 4,02;R$ 201,00;R$ 0,00;6.00% do Bruto
Sorocaba - SP;R$ 812,40;R$ 154,74;R$ 8.148,88;R$ 45,00;10.50% do Líquido
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Suzano - SP;R$ 205,12;R$ 82,05;R$ 4.102,43;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Teresópolis - RJ;R$ 351,18;R$ 66,89;R$ 6.464,48;R$ 2.829,00;10.50% do Líquido
Timóteo - MG;R$ 36,00;R$ 7,20;R$ 360,00;R$ 0,00;10.00% do Bruto
Uberlândia - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Valinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vitória da Conquista - BA;R$ 1.500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo  semestre
Total;R$ 11.543,06;R$ 1.905,99;R$ 128.591,51;R$ 27.150,00
