Referência;08/2012;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Feira de Santana - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Formosa - GO;R$ 500,00;R$ 12,53;R$ 626,40;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Franca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Goiânia - GO;R$ 500,00;R$ 3,16;R$ 3.054,28;R$ 2.759,00;Fixo 500.00 semestre
Governador Valadares - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarapari - ES;R$ 7,45;R$ 2,98;R$ 149,00;R$ 0,00;5.00% do Bruto
Guaratinguetá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarujá  - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ilhéus - BA;R$ 40,72;R$ 16,29;R$ 814,30;R$ 0,00;5.00% do Bruto
Imperatriz - MA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Indaiatuba - SP;R$ 53,50;R$ 21,40;R$ 1.070,00;R$ 0,00;5.00% do Bruto
Itaboraí - RJ;R$ 500,00;R$ 2,88;R$ 144,00;R$ 0,00;Fixo 500.00 semestre
Itaguaí - RJ;R$ 128,21;R$ 51,28;R$ 2.564,22;R$ 0,00;5.00% do Bruto
Itajubá - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaperuna - RJ;R$ 45,40;R$ 18,16;R$ 908,00;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 500,00;R$ 20,20;R$ 1.010,00;R$ 0,00;Fixo 500.00 semestre
Itapeva - SP;R$ 500,00;R$ 22,61;R$ 1.130,28;R$ 0,00;Fixo 500.00 semestre
Itapira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itatiba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itu - SP;R$ 31,50;R$ 12,60;R$ 630,01;R$ 0,00;5.00% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jequié - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
João Pessoa - PB;R$ 82,23;R$ 32,89;R$ 1.644,59;R$ 0,00;5.00% do Bruto
Juazeiro - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Juína - MT;R$ 500,00;R$ 16,71;R$ 835,70;R$ 0,00;Fixo 500.00 semestre
Juiz de Fora - MG;R$ 75,50;R$ 30,20;R$ 1.510,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 306,55;R$ 122,62;R$ 6.131,01;R$ 0,00;5.00% do Bruto
Lauro de Freitas - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lavras - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Londrina - PR;R$ 217,98;R$ 41,52;R$ 4.244,00;R$ 1.977,00;10.50% do Líquido
Marília - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Maringá - PR;R$ 41,65;R$ 16,66;R$ 833,04;R$ 0,00;5.00% do Bruto
Mauá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mesquita - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi Guaçu - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Mogi Mirim - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Monte Sião - MG;R$ 15,50;R$ 6,20;R$ 310,00;R$ 0,00;Fixo 0.00 semestre
Niterói - RJ;R$ 73,65;R$ 29,46;R$ 1.473,03;R$ 0,00;5.00% do Bruto
Nova Friburgo - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Osasco - SP;R$ 514,60;R$ 205,84;R$ 10.292,00;R$ 0,00;5.00% do Bruto
Ourinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pará - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 500,00;R$ 14,92;R$ 745,76;R$ 0,00;Fixo 500.00 semestre
Paracatú - MG;R$ 500,00;R$ 16,60;R$ 830,00;R$ 0,00;Fixo 500.00 semestre
Paranaguá  - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranavaí­ - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 35,92;R$ 14,37;R$ 718,31;R$ 0,00;5.00% do Bruto
Patrocínio - MG;R$ 500,00;R$ 3,58;R$ 179,00;R$ 0,00;Fixo 500.00 semestre
Pedreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Perdizes - São Paulo - SP;R$ 500,00;R$ 53,37;R$ 2.668,68;R$ 0,00;Fixo 500.00 semestre
Petrolina - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piauí - PI;R$ 500,00;R$ 22,81;R$ 1.140,40;R$ 0,00;Fixo 500.00 semestre
Pinhais - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piracicaba - SP;R$ 227,30;R$ 90,92;R$ 9.157,00;R$ 4.199,00;5.00% do Líquido
Pitangui - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Poços de Caldas - MG;R$ 500,00;R$ 15,36;R$ 768,00;R$ 0,00;Fixo 500.00 semestre
Ponta Grossa - PR;R$ 500,00;R$ 19,88;R$ 993,76;R$ 0,00;Fixo 500.00 semestre
Pontes e Lacerda - MT;R$ 500,00;R$ 40,60;R$ 2.030,00;R$ 0,00;Fixo 500.00 semestre
Porto Alegre - RS;R$ 1.000,00;R$ 3,66;R$ 182,83;R$ 0,00;Fixo 1000.00 semestre
Porto Ferreira - SP;R$ 60,09;R$ 24,04;R$ 1.201,89;R$ 0,00;5.00% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 1,77;R$ 88,30;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 61,66;R$ 24,66;R$ 1.233,18;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 43,50;R$ 17,40;R$ 870,00;R$ 0,00;5.00% do Bruto
Resende - RJ;R$ 113,01;R$ 45,20;R$ 2.260,21;R$ 0,00;5.00% do Bruto
Ribeirão Preto - SP;R$ 114,98;R$ 21,90;R$ 3.198,00;R$ 1.959,00;10.50% do Líquido
Rio Branco - AC;R$ 500,00;R$ 19,77;R$ 988,47;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio Grande - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio Grande da Serra – SP;R$ 44,30;R$ 8,44;R$ 669,00;R$ 217,00;10.50% do Líquido
Rondonópolis - MT;R$ 23,32;R$ 9,33;R$ 466,48;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 7,50;R$ 3,00;R$ 150,00;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 500,00;R$ 16,08;R$ 803,90;R$ 0,00;Fixo 500.00 semestre
Santa Bárbara d´Oeste - SP;R$ 24,50;R$ 9,80;R$ 490,00;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Santana de Parnaíba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santarém - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo Amaro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André LJ 02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - LJ 02 - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 66,90;R$ 26,76;R$ 1.338,00;R$ 0,00;5.00% do Bruto
São Gonçalo - RJ;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
São José - SC;R$ 391,01;R$ 74,48;R$ 10.743,31;R$ 6.536,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 3.987,71;R$ 806,23;R$ 73.954,66;R$ 24.458,00;10.50% do Líquido
São José dos Campos - SP;R$ 862,63;R$ 345,05;R$ 17.252,56;R$ 0,00;5.00% do Bruto
São José dos Pinhais - PR;R$ 15,15;R$ 6,06;R$ 303,00;R$ 0,00;5.00% do Bruto
São Lourenço - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Luis - MA;R$ 1.620,60;R$ 648,24;R$ 32.412,07;R$ 0,00;5.00% do Bruto
São Pedro da Aldeia - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Roque - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 1.000,00;R$ 34,75;R$ 4.475,00;R$ 2.536,00;Fixo 1000 semestre
Sumaré - SP;R$ 23,90;R$ 9,56;R$ 478,00;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 532,05;R$ 212,82;R$ 10.640,91;R$ 0,00;5.00% do Bruto
Taboão da Serra - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Tatuapé - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Tatuí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Taubaté - SP;R$ 208,35;R$ 83,34;R$ 4.167,00;R$ 0,00;5.00% do Bruto
Teixeira de Freitas - BA;R$ 0,00;R$ 2,00;R$ 100,00;R$ 0,00;0.00% do Bruto
Teófilo Otoni - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Teresópolis - RJ;R$ 34,68;R$ 6,61;R$ 1.461,00;R$ 1.065,00;10.50% do Líquido
Timóteo - MG;R$ 32,00;R$ 6,40;R$ 320,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 497,12;R$ 198,85;R$ 9.942,34;R$ 0,00;5.00% do Bruto
Três Corações - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Uberaba - MG;R$ 500,00;R$ 159,35;R$ 7.967,38;R$ 0,00;Fixo 500.00 semestre
Uberlândia - MG;R$ 862,34;R$ 344,94;R$ 17.246,88;R$ 0,00;5.00% do Bruto
Umuarama - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Valinhos - SP;R$ 500,00;R$ 21,28;R$ 1.064,05;R$ 0,00;Fixo 500.00 semestre
Varginha - MG;R$ 500,00;R$ 34,47;R$ 1.723,47;R$ 0,00;Fixo 500.00 semestre
Viçosa - MG;R$ 500,00;R$ 19,18;R$ 959,23;R$ 0,00;Fixo 500.00 semestre
Vinhedo - SP;R$ 500,00;R$ 55,36;R$ 2.768,00;R$ 0,00;Fixo 500.00 semestre
Vitória da Conquista - BA;R$ 20,40;R$ 6,80;R$ 340,00;R$ 0,00;6.00% do Bruto
Volta Redonda - RJ;R$ 500,00;R$ 16,70;R$ 835,00;R$ 0,00;Fixo 500.00 semestre
Total;R$ 35.914,42;R$ 5.823,73;R$ 353.054,83;R$ 50.654,00
