Referência;05/2013;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Caraguatatuba - SP;R$ 500,00;R$ 25,00;R$ 1.250,00;R$ 0,00;Fixo 500.00 semestre
Cartorio Postal - Teste;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Cascavel - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Ceará - CE;R$ 500,00;R$ 36,38;R$ 1.818,80;R$ 0,00;Fixo 500.00 semestre
Centro - Rio de Janeiro - RJ;R$ 1.031,50;R$ 412,60;R$ 20.630,08;R$ 0,00;5.00% do Bruto
Chapecó - SC;R$ 151,10;R$ 60,44;R$ 3.022,00;R$ 0,00;5.00% do Bruto
Cidade Líder - São Paulo - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Conselheiro Lafaiete - MG;R$ 400,00;R$ 3,58;R$ 178,80;R$ 0,00;Fixo 400.00 semestre
Cotia - SP;R$ 1.000,00;R$ 21,40;R$ 1.070,00;R$ 0,00;Fixo 1000.00 semestre
Criciúma - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Cristalina - GO;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Cuiabá - MT;R$ 750,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 750.00 semestre
Curitiba - PR;R$ 376,67;R$ 150,67;R$ 7.533,42;R$ 0,00;5.00% do Bruto
Diadema - SP;R$ 197,20;R$ 78,88;R$ 3.944,00;R$ 0,00;5.00% do Bruto
Dracena - SP;R$ 500,00;R$ 44,23;R$ 2.211,55;R$ 0,00;Fixo 500.00 semestre
Duque de Caxias - RJ;R$ 10,71;R$ 4,28;R$ 214,20;R$ 0,00;5.00% do Bruto
Embu das Artes - SP;R$ 600,00;R$ 2,60;R$ 130,00;R$ 0,00;Fixo 600.00 semestre
Extrema - MG;R$ 500,00;R$ 1,80;R$ 90,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Feira de Santana - BA;R$ 500,00;R$ 67,10;R$ 3.355,00;R$ 0,00;Fixo 500.00 semestre
Formosa - GO;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 1.750,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1750.00 semestre
Franca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Goiânia - GO;R$ 10,00;R$ 4,00;R$ 200,00;R$ 0,00;5.00% do Bruto
Governador Valadares - MG;R$ 1.000,00;R$ 18,98;R$ 949,10;R$ 0,00;Fixo 1000.00 semestre
Guarapari - ES;R$ 65,00;R$ 26,00;R$ 1.300,00;R$ 0,00;5.00% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 12,27;R$ 613,35;R$ 0,00;Fixo 500.00 semestre
Guarujá  - SP;R$ 1.500,00;R$ 150,00;R$ 3.546,06;R$ 0,00;Fixo 1500.00 semestre
Ilhéus - BA;R$ 500,00;R$ 50,00;R$ 5.580,50;R$ 0,00;Fixo 500 semestre
Imperatriz - MA;R$ 500,00;R$ 50,00;R$ 6.940,00;R$ 0,00;Fixo 500.00 semestre
Indaial - SC;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Indaiatuba - SP;R$ 339,03;R$ 135,61;R$ 6.780,62;R$ 0,00;5.00% do Bruto
Itaguaí - RJ;R$ 104,99;R$ 42,00;R$ 2.099,79;R$ 0,00;5.00% do Bruto
Itajubá - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Itaperuna - RJ;R$ 27,08;R$ 10,83;R$ 541,55;R$ 0,00;5.00% do Bruto
Itapeva - SP;R$ 500,00;R$ 66,08;R$ 3.304,15;R$ 0,00;Fixo 500.00 semestre
Itapira - SP;R$ 500,00;R$ 14,76;R$ 737,80;R$ 0,00;Fixo 500.00 semestre
Itatiba - SP;R$ 500,00;R$ 12,94;R$ 647,03;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jequié - BA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 111,85;R$ 44,74;R$ 2.237,00;R$ 0,00;5.00% do Bruto
Juazeiro - BA;R$ 1.000,00;R$ 7,00;R$ 350,00;R$ 0,00;Fixo 1000.00 semestre
Juazeiro do Norte - CE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Juiz de Fora - MG;R$ 167,85;R$ 67,14;R$ 3.357,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 409,91;R$ 163,96;R$ 8.198,14;R$ 0,00;5.00% do Bruto
Lauro de Freitas - BA;R$ 500,00;R$ 12,76;R$ 638,10;R$ 0,00;Fixo 500.00 semestre
Lavras - MG;R$ 7,13;R$ 2,85;R$ 142,50;R$ 0,00;5.00% do Bruto
Liberdade - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Maceió - AL;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marília - SP;R$ 1.000,00;R$ 17,65;R$ 882,74;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 0,01;R$ 0,00;R$ 0,16;R$ 0,00;5.00% do Bruto
Matão - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Mauá - SP;R$ 1.000,00;R$ 2,00;R$ 100,00;R$ 0,00;Fixo 1000.00 semestre
Mesquita - RJ;R$ 300,00;R$ 3,37;R$ 168,47;R$ 0,00;Fixo 300.00 semestre
Mogi Guaçu - SP;R$ 1.000,00;R$ 39,54;R$ 1.977,16;R$ 0,00;Fixo 1000.00 semestre
Mogi Mirim - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Monte Sião - MG;R$ 31,00;R$ 12,40;R$ 620,00;R$ 0,00;5.00% do Bruto
Niterói - RJ;R$ 34,46;R$ 13,78;R$ 689,23;R$ 0,00;5.00% do Bruto
Nova Friburgo - RJ;R$ 500,00;R$ 98,65;R$ 4.932,62;R$ 0,00;Fixo 500.00 semestre
Olímpia - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Osasco - SP;R$ 0,00;R$ 57,80;R$ 2.890,00;R$ 0,00;0.00% do Bruto
Ourinhos - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 400,00;R$ 14,33;R$ 716,49;R$ 0,00;Fixo 400.00 semestre
Paracatú - MG;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Paranaguá  - PR;R$ 1.000,00;R$ 32,62;R$ 1.631,00;R$ 0,00;Fixo 1000.00 semestre
Paranavaí­ - PR;R$ 300,00;R$ 5,35;R$ 267,65;R$ 0,00;Fixo 300.00 semestre
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 12,25;R$ 4,90;R$ 245,00;R$ 0,00;5.00% do Bruto
Pederneiras - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pedreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Pelotas - RS;R$ 500,00;R$ 33,61;R$ 1.680,51;R$ 0,00;Fixo 500.00 semestre
Perdizes - São Paulo - SP;R$ 0,00;R$ 164,79;R$ 8.239,53;R$ 0,00;0.00% do Bruto
Petrolina - PE;R$ 1.000,00;R$ 3,20;R$ 160,00;R$ 0,00;Fixo 1000.00 semestre
Piauí - PI;R$ 500,00;R$ 48,76;R$ 2.437,80;R$ 0,00;Fixo 500.00 semestre
Pinhais - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Piracicaba - SP;R$ 440,30;R$ 176,12;R$ 8.806,00;R$ 0,00;5.00% do Bruto
Pitangui - MG;R$ 500,00;R$ 4,83;R$ 241,33;R$ 0,00;Fixo 500.00 semestre
Poços de Caldas - MG;R$ 400,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 400.00 semestre
Pontes e Lacerda - MT;R$ 500,00;R$ 17,60;R$ 880,00;R$ 0,00;Fixo 500.00 semestre
Porto Alegre - RS;R$ 2.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 2000.00 semestre
Porto Ferreira - SP;R$ 26,05;R$ 10,42;R$ 521,00;R$ 0,00;5.00% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 7,30;R$ 2,92;R$ 146,00;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 1.000,00;R$ 3,60;R$ 180,00;R$ 0,00;Fixo 1000.00 semestre
Resende - RJ;R$ 105,09;R$ 42,04;R$ 2.101,75;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Ribeirão Preto - SP;R$ 1.105,37;R$ 210,55;R$ 20.503,00;R$ 9.053,00;10.50% do Líquido
Rio Branco - AC;R$ 500,00;R$ 28,85;R$ 1.442,51;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 800,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 800.00 semestre
Rio Grande - RS;R$ 600,00;R$ 3,08;R$ 154,10;R$ 0,00;Fixo 600.00 semestre
Rio Grande da Serra – SP;R$ 9,71;R$ 1,85;R$ 144,00;R$ 45,00;10.50% do Líquido
Rio Verde - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rocinha - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Rondonópolis - MT;R$ 25,52;R$ 10,21;R$ 510,45;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 26,59;R$ 10,63;R$ 531,70;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 1.000,00;R$ 36,00;R$ 1.800,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Santana - SP;R$ 0,00;R$ 18,72;R$ 936,00;R$ 0,00;0.00% do Bruto
Santana de Parnaíba - SP;R$ 500,00;R$ 6,50;R$ 325,00;R$ 0,00;Fixo 500.00 semestre
Santarém - PA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Santo Amaro - SP;R$ 400,00;R$ 40,90;R$ 2.044,94;R$ 0,00;Fixo 400 semestre
Santo André - SP;R$ 1.000,00;R$ 10,34;R$ 517,00;R$ 0,00;Fixo 1000.00 semestre
Santo André LJ 02;R$ 2.000,00;R$ 8,98;R$ 449,00;R$ 0,00;Fixo 2000.00 semestre
Santo Antônio de Pádua - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santos - SP;R$ 500,00;R$ 17,74;R$ 887,00;R$ 0,00;Fixo 500.00 semestre
São Bento do Sul - SC;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
São Bernardo do Campo - LJ 02 - SP;R$ 1.000,00;R$ 100,00;R$ 8.645,00;R$ 0,00;Fixo 1000.00 semestre
São Carlos - SP;R$ 274,25;R$ 109,70;R$ 5.485,00;R$ 0,00;5.00% do Bruto
São Gonçalo - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
São João de Meriti - RJ;R$ 100,00;R$ 2,00;R$ 175,16;R$ 0,00;Fixo 100.00 semestre
São José - SC;R$ 332,36;R$ 63,31;R$ 7.085,15;R$ 3.601,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 5.658,17;R$ 1.077,75;R$ 102.641,39;R$ 36.006,00;10.50% do Líquido
São José dos Campos - SP;R$ 900,00;R$ 90,00;R$ 22.428,05;R$ 0,00;Fixo 900.00 semestre
São Lourenço - MG;R$ 500,00;R$ 60,53;R$ 3.026,50;R$ 0,00;Fixo 500.00 semestre
São Luis - MA;R$ 454,75;R$ 181,90;R$ 9.095,00;R$ 0,00;5.00% do Bruto
São Pedro da Aldeia - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
São Roque - SP;R$ 400,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 400.00 semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 1.000,00;R$ 33,43;R$ 1.671,60;R$ 0,00;Fixo 1000.00 semestre
Suíça;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 612,85;R$ 245,14;R$ 12.257,09;R$ 0,00;5.00% do Bruto
Taboão da Serra - SP;R$ 500,00;R$ 41,80;R$ 2.090,00;R$ 0,00;Fixo 500.00 semestre
Taquaritinga - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Tatuapé - São Paulo - SP;R$ 900,00;R$ 90,00;R$ 170,00;R$ 0,00;Fixo 900.00 semestre
Tatuí - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Taubaté - SP;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Teixeira de Freitas - BA;R$ 500,00;R$ 4,40;R$ 220,00;R$ 0,00;Fixo 500.00 semestre
Teófilo Otoni - MG;R$ 500,00;R$ 503,88;R$ 25.193,98;R$ 0,00;Fixo 500.00 semestre
Timóteo - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 21,91;R$ 8,76;R$ 438,18;R$ 0,00;5.00% do Bruto
Três Corações - MG;R$ 500,00;R$ 4,12;R$ 206,00;R$ 0,00;Fixo 500.00 semestre
Trianon - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Uberaba - MG;R$ 500,00;R$ 40,71;R$ 2.035,40;R$ 0,00;Fixo 500.00 semestre
Uberlândia - MG;R$ 1.299,57;R$ 519,83;R$ 25.991,34;R$ 0,00;5.00% do Bruto
Umuarama - PR;R$ 500,00;R$ 7,54;R$ 377,00;R$ 0,00;Fixo 500.00 semestre
Valinhos - SP;R$ 600,00;R$ 21,38;R$ 1.068,75;R$ 0,00;Fixo 600.00 semestre
Viçosa - MG;R$ 400,00;R$ 4,00;R$ 200,00;R$ 0,00;Fixo 400.00 semestre
Vinhedo - SP;R$ 500,00;R$ 19,80;R$ 990,00;R$ 0,00;Fixo 500.00 semestre
Vitória da Conquista - BA;R$ 90,34;R$ 30,11;R$ 1.505,70;R$ 0,00;6.00% do Bruto
Total;R$ 90.977,60;R$ 7.489,09;R$ 461.139,07;R$ 54.450,00
