Referência;04/2010;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Paulínia - SP;R$ 80,50;R$ 16,10;R$ 805,00;R$ 0,00;10.00% do Bruto
Piracicaba - SP;R$ 193,84;R$ 77,54;R$ 6.870,00;R$ 2.684,00;5.00% do Líquido
Porto Alegre - RS;R$ 141,32;R$ 26,92;R$ 2.668,00;R$ 1.202,00;10.50% do Líquido
Presidente Prudente - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Recife - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio de Janeiro - RJ;R$ 673,31;R$ 269,32;R$ 24.481,85;R$ 9.914,00;5.00% do Líquido
Rio Grande da Serra – SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador - BA;R$ 700,00;R$ 0,00;R$ 736,00;R$ 183,00;Fixo  semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São José - SC;R$ 56,26;R$ 10,72;R$ 813,40;R$ 241,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 1.018,81;R$ 194,06;R$ 22.520,54;R$ 10.507,00;10.50% do Líquido
São José dos Campos - SP;R$ 332,70;R$ 133,08;R$ 6.654,00;R$ 0,00;5.00% do Bruto
São Luis - MA;R$ 279,09;R$ 111,63;R$ 5.581,70;R$ 0,00;5.00% do Bruto
Sertãozinho - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Simões Filho - BA;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo  semestre
Sinop - MT;R$ 17,47;R$ 5,82;R$ 291,20;R$ 0,00;6.00% do Bruto
Sorocaba - SP;R$ 2.790,33;R$ 531,49;R$ 30.578,59;R$ 2.628,00;10.50% do Líquido
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Suzano - SP;R$ 206,85;R$ 82,74;R$ 4.137,00;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Teresópolis - RJ;R$ 190,37;R$ 36,26;R$ 3.606,33;R$ 1.631,00;10.50% do Líquido
Timóteo - MG;R$ 27,70;R$ 5,54;R$ 277,00;R$ 0,00;10.00% do Bruto
Uberlândia - MG;R$ 1,20;R$ 0,48;R$ 24,00;R$ 0,00;5.00% do Bruto
Valinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vitória da Conquista - BA;R$ 1.500,00;R$ 0,00;R$ 417,00;R$ 0,00;Fixo  semestre
Total;R$ 13.616,38;R$ 2.231,28;R$ 149.108,14;R$ 29.143,00
