Referência;08/2014;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Duque de Caxias - RJ;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Extrema - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Feira de Santana - BA;R$ 1.000,00;R$ 87,00;R$ 4.350,00;R$ 0,00;Fixo 1000.00 semestre
Flamengo - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Florianópolis  - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Florianópolis LJ 02 - SC;R$ 500,00;R$ 50,00;R$ 215,00;R$ 0,00;Fixo 500.00 semestre
Formiga - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Foz do Iguaçu - PR;R$ 500,00;R$ 50,00;R$ 10.136,00;R$ 0,00;Fixo 500.00 semestre
Franca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Francisco Beltrão - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Goianésia - GO;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Goiânia - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Governador Valadares - MG;R$ 1.000,00;R$ 35,24;R$ 1.762,02;R$ 0,00;Fixo 1000.00 semestre
Guanambi - BA;R$ 350,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Guarapari - ES;R$ 25,00;R$ 10,00;R$ 500,00;R$ 0,00;5.00% do Bruto
Guarapuava - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 7,34;R$ 366,90;R$ 0,00;Fixo 500.00 semestre
Guariba - SP;R$ 350,00;R$ 35,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Guarujá  - SP;R$ 1.000,00;R$ 100,00;R$ 180,00;R$ 0,00;Fixo 1000.00 semestre
Guarulhos - SP;R$ 1.000,00;R$ 100,00;R$ 1.541,36;R$ 0,00;Fixo 1000.00 semestre
Guaxupé - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Imperatriz - MA;R$ 500,00;R$ 50,00;R$ 11.260,70;R$ 0,00;Fixo 500.00 semestre
Indaiatuba - SP;R$ 500,00;R$ 50,00;R$ 9.705,18;R$ 0,00;Fixo 500.00 semestre
Interlagos - SP;R$ 1.750,00;R$ 175,00;R$ 6.980,00;R$ 0,00;Fixo 1750.00 semestre
Ipatinga - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Irajá - RJ;R$ 500,00;R$ 50,00;R$ 1.009,50;R$ 0,00;Fixo 500.00 semestre
Itabira - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaboraí - RJ;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
ITABUNA - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaguaí - RJ;R$ 500,00;R$ 71,21;R$ 3.560,57;R$ 0,00;Fixo 500.00 semestre
Itaim Bibi - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Itajubá - MG;R$ 350,00;R$ 0,00;R$ 620,00;R$ 0,00;Fixo 500.00 semestre
Itanhaem - SP;R$ 500,00;R$ 50,00;R$ 3.230,05;R$ 0,00;Fixo 500.00 semestre
Itaperuna - RJ;R$ 6,00;R$ 2,40;R$ 120,00;R$ 0,00;5.00% do Bruto
Itaquera - SP;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Itatiba - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 500,00;R$ 50,00;R$ 172,00;R$ 0,00;Fixo 500.00 semestre
Ituiutaba - MG;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Jabaquara - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jacareí - SP;R$ 500,00;R$ 50,00;R$ 110,00;R$ 0,00;Fixo 500.00 semestre
Jacarepaguá - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Jaguariúna - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jales - SP;R$ 500,00;R$ 50,00;R$ 735,50;R$ 0,00;Fixo 500.00 semestre
Jardim Paulista - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Jaú - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Jequié - BA;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 90,94;R$ 36,38;R$ 1.818,75;R$ 0,00;5.00% do Bruto
Joinville - SC;R$ 500,00;R$ 50,00;R$ 1.252,90;R$ 0,00;Fixo 500.00 semestre
Juazeiro - BA;R$ 500,00;R$ 79,70;R$ 3.985,00;R$ 0,00;Fixo 500.00 semestre
Juazeiro do Norte - CE;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Juiz de Fora - MG;R$ 5,50;R$ 2,20;R$ 110,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 500,00;R$ 87,64;R$ 4.382,00;R$ 0,00;Fixo 500.00 semestre
Lajeado - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lauro de Freitas - BA;R$ 500,00;R$ 5,86;R$ 293,00;R$ 0,00;Fixo 500.00 semestre
Leblon - RJ;R$ 1.000,00;R$ 100,00;R$ 1.200,00;R$ 0,00;Fixo 1000.00 semestre
Leme - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Liberdade - SP;R$ 1.750,00;R$ 175,00;R$ 43.285,49;R$ 0,00;Fixo 1750.00 semestre
Limeira - SP;R$ 24,50;R$ 9,80;R$ 490,00;R$ 0,00;5.00% do Bruto
Lisboa - Portugal;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Londres - Inglaterra;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0.00% do Bruto
Luis Eduardo Magalhães - BA;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Macaé - RJ;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Maceió - AL;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Magé - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Manaus - AM;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Manaus LJ 02 - AM;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Maracanaú - CE;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
MARACÁS - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
MARACÁS-BA. C/EXPLÇORAÇÃP EM PLANALTINO - LAJEADO DO TABOCAL - LAFAIETE COUTINHO-BA. - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Marília - SP;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 500,00;R$ 54,89;R$ 2.744,52;R$ 0,00;Fixo 500.00 semestre
Matão - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mauá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mesquita - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi das Cruzes - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi Mirim - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Monte Carmelo - MG;R$ 350,00;R$ 35,00;R$ 650,40;R$ 0,00;Fixo 350.00 semestre
Monte Sião - MG;R$ 350,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 350.00 semestre
Montes Claros - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Natal - RN;R$ 1.000,00;R$ 100,00;R$ 410,00;R$ 0,00;Fixo 1000.00 semestre
Niterói - RJ;R$ 500,00;R$ 7,44;R$ 372,05;R$ 0,00;Fixo 500.00 semestre
Nova Friburgo - RJ;R$ 500,00;R$ 58,84;R$ 2.941,94;R$ 0,00;Fixo 1000.00 semestre
Nova Iguaçu - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Novo Hamburgo - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Novo Repartimento - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Orlândia - SP;R$ 350,00;R$ 35,00;R$ 2.670,51;R$ 0,00;Fixo 350.00 semestre
Orlando - Usa;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Osasco - SP;R$ 900,00;R$ 90,00;R$ 700,00;R$ 0,00;Fixo 1750.00 semestre
Ourinhos - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 500,00;R$ 14,77;R$ 738,49;R$ 0,00;Fixo 500.00 semestre
Paracatú - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paraguaçu Paulista - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranaguá - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranavaí­ - PR;R$ 500,00;R$ 18,02;R$ 901,00;R$ 0,00;Fixo 500.00 semestre
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Parnamirim - RN;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pato Branco - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Patos de Minas - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Patrocínio - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paulo Afonso - BA;R$ 500,00;R$ 50,00;R$ 8.627,00;R$ 0,00;Fixo 500.00 semestre
Pederneiras - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Pedra de Guaratiba - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Penha - RJ;R$ 1.000,00;R$ 100,00;R$ 269,00;R$ 0,00;Fixo 1000.00 semestre
Penha - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Perdizes - SP;R$ 500,00;R$ 55,02;R$ 2.751,00;R$ 0,00;Fixo 500.00 semestre
Peruibe - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Petrolina - PE;R$ 500,00;R$ 26,84;R$ 1.342,00;R$ 0,00;Fixo 500.00 semestre
Piauí - PI;R$ 500,00;R$ 65,87;R$ 3.293,38;R$ 0,00;Fixo 500.00 semestre
Picos - PI;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pindamonhangaba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piracicaba - SP;R$ 500,00;R$ 50,00;R$ 3.787,00;R$ 0,00;Fixo 500.00 semestre
Pontes e Lacerda - MT;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Porto Alegre - RS;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Porto Alegre LJ02 - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Porto Ferreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Praia Grande - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 19,91;R$ 7,96;R$ 398,20;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 500,00;R$ 5,44;R$ 272,00;R$ 0,00;Fixo 500.00 semestre
Recife LJ 02 - PE;R$ 1.000,00;R$ 100,00;R$ 893,00;R$ 0,00;Fixo 1000.00 semestre
Resende - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 300,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 300.00 semestre
Ribeirão Preto - SP;R$ 0,00;R$ 167,71;R$ 13.972,00;R$ 4.958,00;0.00% do Líquido
Ribeirão Preto LJ 02 - SP;R$ 500,00;R$ 50,00;R$ 610,70;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Rio das Ostras - RJ;R$ 1.000,00;R$ 100,00;R$ 996,00;R$ 0,00;Fixo 1000.00 semestre
Rio do Sul - SC;R$ 500,00;R$ 50,00;R$ 4.487,50;R$ 0,00;Fixo 500.00 semestre
Rio Grande - RS;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Rio Grande da Serra – SP;R$ 32,75;R$ 6,24;R$ 468,00;R$ 135,00;10.50% do Líquido
Rio Verde - GO;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
RJ - Centro;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
RJ - Conde de Bonfim;R$ 1.000,00;R$ 100,00;R$ 2.930,00;R$ 0,00;Fixo 1000.00 semestre
RJ - Ilha do Governador;R$ 1.000,00;R$ 100,00;R$ 506,20;R$ 0,00;Fixo 1000.00 semestre
RJ - Tijuca;R$ 0,00;R$ 0,00;R$ 26.583,85;R$ 0,00;0.00% do Bruto
Rolim de Moura - RO;R$ 500,00;R$ 50,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Rondonópolis - MT;R$ 26,50;R$ 10,60;R$ 530,00;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 13,50;R$ 5,40;R$ 270,01;R$ 0,00;5.00% do Bruto
Salvador LJ 03 - BA;R$ 1.000,00;R$ 100,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Salvador Lj 04 - BA;R$ 1.000,00;R$ 100,00;R$ 4.381,76;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 29,09;R$ 11,64;R$ 581,84;R$ 0,00;5.00% do Bruto
Santa Cruz do Sul - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santa Inês - MA;R$ 500,00;R$ 50,00;R$ 375,00;R$ 0,00;Fixo 500.00 semestre
Santana - SP;R$ 700,00;R$ 11,80;R$ 590,00;R$ 0,00;Fixo 700.00 semestre
Santana de Parnaíba - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Santiago - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André - SP;R$ 1.000,00;R$ 18,00;R$ 900,00;R$ 0,00;Fixo 1000.00 semestre
Santo André LJ 02;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Santo Antônio de Pádua - RJ;R$ 500,00;R$ 50,00;R$ 4.557,60;R$ 0,00;Fixo 500.00 semestre
Santos - SP;R$ 500,00;R$ 21,80;R$ 1.090,00;R$ 0,00;Fixo 500.00 semestre
Santos LJ 02 - SP;R$ 500,00;R$ 50,00;R$ 2.834,00;R$ 0,00;Fixo 500.00 semestre
São Bento do Sul - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - LJ 01;R$ 1.000,00;R$ 100,00;R$ 1.749,96;R$ 0,00;Fixo 1000.00 semestre
São Bernardo do Campo - LJ 02;R$ 500,00;R$ 50,00;R$ 1.750,00;R$ 0,00;Fixo 500.00 semestre
São Caetano do Sul - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 4,00;R$ 1,60;R$ 80,00;R$ 0,00;5.00% do Bruto
São Conrado - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gabriel - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Gonçalo - RJ;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
São Gonçalo do Amarante - RN;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São João de Meriti - RJ;R$ 500,00;R$ 10,00;R$ 5.850,16;R$ 0,00;Fixo 500.00 semestre
São João Del Rei - MG;R$ 500,00;R$ 50,00;R$ 280,00;R$ 0,00;Fixo 500.00 semestre
São José dos Campos - SP;R$ 1.300,00;R$ 130,00;R$ 11.307,90;R$ 0,00;Fixo 1300.00 semestre
São Lourenço - MG;R$ 300,00;R$ 3,20;R$ 160,00;R$ 0,00;Fixo 300.00 semestre
São Luis - MA;R$ 1.034,50;R$ 413,80;R$ 20.690,00;R$ 0,00;5.00% do Bruto
São Mateus - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Miguel Paulista - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
sao paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
