Referência;11/2012;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Barreiras - BA;R$ 500,00;R$ 40,76;R$ 2.038,00;R$ 0,00;Fixo 500.00 semestre
Barretos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Barueri - SP;R$ 29,75;R$ 11,90;R$ 594,95;R$ 0,00;5.00% do Bruto
Barueri Lj 02 - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bauru - SP;R$ 354,96;R$ 67,61;R$ 7.714,71;R$ 3.987,00;10.50% do Líquido
Bebedouro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Belo Horizonte LJ 01 - MG;R$ 400,85;R$ 160,34;R$ 8.017,00;R$ 0,00;5.00% do Bruto
Belo Horizonte LJ 04 - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Betim - MG;R$ 22,95;R$ 9,18;R$ 459,00;R$ 0,00;5.00% do Bruto
Birigui - SP;R$ 127,00;R$ 50,80;R$ 2.540,00;R$ 0,00;5.00% do Bruto
Blumenau - SC;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Boa Vista - RR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Boituva - SP;R$ 500,00;R$ 30,32;R$ 1.515,80;R$ 0,00;Fixo 500.00 semestre
Botafogo - Rio de Janeiro - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Bragança Paulista - SP;R$ 113,10;R$ 45,24;R$ 2.262,03;R$ 0,00;5.00% do Bruto
Brasília - DF;R$ 96,55;R$ 38,62;R$ 1.931,00;R$ 0,00;5.00% do Bruto
Brasília - LJ 02  - DF;R$ 1.000,00;R$ 12,26;R$ 613,00;R$ 0,00;Fixo 1000.00 semestre
Cabo Frio - RJ;R$ 20,50;R$ 8,20;R$ 410,00;R$ 0,00;5.00% do Bruto
Camaçari - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Campinas - SP;R$ 938,85;R$ 375,54;R$ 18.776,99;R$ 0,00;5.00% do Bruto
Campinas LJ 03 - SP;R$ 352,75;R$ 141,10;R$ 7.055,00;R$ 0,00;5.00% do Bruto
Campo Grande - Rio de Janeiro - RJ;R$ 500,00;R$ 75,34;R$ 3.767,08;R$ 0,00;Fixo 500.00 semestre
Campo Mourão - PR;R$ 400,00;R$ 4,24;R$ 212,05;R$ 0,00;Fixo 400.00 semestre
Canaã dos Carajás - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Caraguatatuba - SP;R$ 116,05;R$ 46,42;R$ 2.321,00;R$ 0,00;5.00% do Bruto
Cartorio Postal - Teste;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Cascavel - PR;R$ 63,33;R$ 25,33;R$ 1.266,57;R$ 0,00;5.00% do Bruto
Ceará - CE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Centro - Rio de Janeiro - RJ;R$ 664,58;R$ 265,83;R$ 13.291,58;R$ 0,00;5.00% do Bruto
Chapecó - SC;R$ 171,67;R$ 68,67;R$ 3.433,30;R$ 0,00;5.00% do Bruto
Cidade Líder - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Conselheiro Lafaiete - MG;R$ 200,00;R$ 15,13;R$ 756,44;R$ 0,00;Fixo 200.00 semestre
Cotia - SP;R$ 1.000,00;R$ 34,60;R$ 1.730,00;R$ 0,00;Fixo 1000.00 semestre
Criciúma - SC;R$ 19,08;R$ 7,63;R$ 381,60;R$ 0,00;5.00% do Bruto
Cristalina - GO;R$ 500,00;R$ 6,50;R$ 325,00;R$ 0,00;Fixo 500.00 semestre
Cuiabá - MT;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500 semestre
Curitiba - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Diadema - SP;R$ 154,55;R$ 61,82;R$ 3.091,00;R$ 0,00;5.00% do Bruto
Dracena - SP;R$ 500,00;R$ 11,70;R$ 585,00;R$ 0,00;Fixo 500.00 semestre
Duque de Caxias - RJ;R$ 44,29;R$ 17,71;R$ 885,70;R$ 0,00;5.00% do Bruto
Embu das Artes - SP;R$ 300,00;R$ 15,26;R$ 762,84;R$ 0,00;Fixo 300.00 semestre
Extrema - MG;R$ 500,00;R$ 4,96;R$ 248,00;R$ 0,00;Fixo 500.00 semestre
Fazenda Rio Grande - PR;R$ 500,00;R$ 1,30;R$ 65,00;R$ 0,00;Fixo 500.00 semestre
Feira de Santana - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Formosa - GO;R$ 500,00;R$ 1,30;R$ 65,00;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 1.750,00;R$ 71,56;R$ 3.577,75;R$ 0,00;Fixo 1750.00 semestre
Franca - SP;R$ 4,50;R$ 1,80;R$ 90,00;R$ 0,00;5.00% do Bruto
Goiânia - GO;R$ 8,60;R$ 3,44;R$ 180,00;R$ 0,00;5.00% do Líquido
Governador Valadares - MG;R$ 1.000,00;R$ 9,39;R$ 469,73;R$ 0,00;Fixo 1000.00 semestre
Guarapari - ES;R$ 18,45;R$ 7,38;R$ 369,00;R$ 0,00;5.00% do Bruto
Guaratinguetá - SP;R$ 500,00;R$ 18,41;R$ 920,49;R$ 0,00;Fixo 500.00 semestre
Guarujá  - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ilhéus - BA;R$ 225,08;R$ 90,03;R$ 4.501,60;R$ 0,00;5.00% do Bruto
Imperatriz - MA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Indaiatuba - SP;R$ 279,18;R$ 111,67;R$ 5.583,50;R$ 0,00;5.00% do Bruto
Itaboraí - RJ;R$ 500,00;R$ 21,92;R$ 1.095,93;R$ 0,00;Fixo 500.00 semestre
Itaguaí - RJ;R$ 70,24;R$ 28,10;R$ 1.404,83;R$ 0,00;5.00% do Bruto
Itajubá - MG;R$ 500,00;R$ 12,00;R$ 600,00;R$ 0,00;Fixo 500.00 semestre
Itaperuna - RJ;R$ 19,05;R$ 7,62;R$ 381,00;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 100,00;R$ 49,16;R$ 2.457,82;R$ 0,00;Fixo 100.00 semestre
Itapeva - SP;R$ 500,00;R$ 23,35;R$ 1.167,69;R$ 0,00;Fixo 500.00 semestre
Itapira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itatiba - SP;R$ 500,00;R$ 26,41;R$ 1.320,60;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jequié - BA;R$ 500,00;R$ 6,10;R$ 305,00;R$ 0,00;Fixo 500.00 semestre
João Pessoa - PB;R$ 54,35;R$ 21,74;R$ 1.087,00;R$ 0,00;5.00% do Bruto
Juazeiro - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Juína - MT;R$ 500,00;R$ 47,41;R$ 2.370,38;R$ 0,00;Fixo 500.00 semestre
Juiz de Fora - MG;R$ 33,35;R$ 13,34;R$ 667,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 218,25;R$ 87,30;R$ 4.365,00;R$ 0,00;5.00% do Bruto
Lauro de Freitas - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lavras - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Limeira - SP;R$ 3,05;R$ 1,22;R$ 61,00;R$ 0,00;5.00% do Bruto
Marília - SP;R$ 1.000,00;R$ 63,94;R$ 3.196,98;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 56,60;R$ 22,64;R$ 1.132,07;R$ 0,00;5.00% do Bruto
Matão - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mauá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mesquita - RJ;R$ 100,00;R$ 21,92;R$ 1.096,15;R$ 0,00;Fixo 100 semestre
Mogi Guaçu - SP;R$ 1.000,00;R$ 3,08;R$ 154,00;R$ 0,00;Fixo 1000.00 semestre
Mogi Mirim - SP;R$ 500,00;R$ 0,96;R$ 48,15;R$ 0,00;Fixo 500.00 semestre
Monte Sião - MG;R$ 51,50;R$ 20,60;R$ 1.030,00;R$ 0,00;Fixo 0.00 semestre
Niterói - RJ;R$ 36,87;R$ 14,75;R$ 737,46;R$ 0,00;5.00% do Bruto
Nova Friburgo - RJ;R$ 1.000,00;R$ 48,39;R$ 2.419,39;R$ 0,00;Fixo 1000.00 semestre
Osasco - SP;R$ 425,75;R$ 170,30;R$ 8.515,00;R$ 0,00;5.00% do Bruto
Ourinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pará de Minas - MG;R$ 200,00;R$ 16,26;R$ 813,08;R$ 0,00;Fixo 200.00 semestre
Paracatú - MG;R$ 1.000,00;R$ 2,04;R$ 102,00;R$ 0,00;Fixo 1000.00 semestre
Paranaguá  - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranavaí­ - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 17,02;R$ 6,81;R$ 340,35;R$ 0,00;5.00% do Bruto
Pedreira - SP;R$ 500,00;R$ 3,63;R$ 181,65;R$ 0,00;Fixo 500.00 semestre
Pelotas - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Perdizes - São Paulo - SP;R$ 500,00;R$ 75,04;R$ 3.752,02;R$ 0,00;Fixo 500.00 semestre
Petrolina - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piauí - PI;R$ 500,00;R$ 12,60;R$ 630,00;R$ 0,00;Fixo 500.00 semestre
Pinhais - PR;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Piracicaba - SP;R$ 206,79;R$ 82,71;R$ 8.739,00;R$ 4.210,00;5.00% do Líquido
Pitangui - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Poços de Caldas - MG;R$ 200,00;R$ 9,48;R$ 474,00;R$ 0,00;Fixo 200.00 semestre
Pontes e Lacerda - MT;R$ 300,00;R$ 35,20;R$ 1.760,00;R$ 0,00;Fixo 300.00 semestre
Porto Alegre - RS;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Porto Ferreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 10,78;R$ 4,31;R$ 215,53;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 0,50;R$ 0,20;R$ 10,00;R$ 0,00;5.00% do Bruto
Resende - RJ;R$ 93,89;R$ 37,56;R$ 1.877,82;R$ 0,00;5.00% do Bruto
Ribeirão Pires - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 47,97;R$ 9,14;R$ 1.898,32;R$ 1.356,00;10.50% do Líquido
Rio Branco - AC;R$ 500,00;R$ 18,05;R$ 902,72;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 300,00;R$ 16,26;R$ 813,00;R$ 0,00;Fixo 300.00 semestre
Rio Grande - RS;R$ 1.000,00;R$ 7,58;R$ 379,05;R$ 0,00;Fixo 1000.00 semestre
Rio Grande da Serra – SP;R$ 21,19;R$ 4,04;R$ 316,00;R$ 100,00;10.50% do Líquido
Rondonópolis - MT;R$ 24,96;R$ 9,98;R$ 499,20;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 65,95;R$ 26,38;R$ 1.318,95;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 1.000,00;R$ 12,48;R$ 624,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Santana - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santana de Parnaíba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santarém - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo Amaro - SP;R$ 1.750,00;R$ 13,82;R$ 691,00;R$ 0,00;Fixo 1750.00 semestre
Santo André - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André LJ 02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santos - SP;R$ 300,00;R$ 16,92;R$ 846,00;R$ 0,00;Fixo 300.00 semestre
São Bernardo do Campo - LJ 02 - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 31,70;R$ 12,68;R$ 634,00;R$ 0,00;5.00% do Bruto
São Gonçalo - RJ;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
São José - SC;R$ 375,69;R$ 71,56;R$ 10.277,53;R$ 6.237,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 4.616,40;R$ 879,31;R$ 78.491,35;R$ 24.777,00;10.50% do Líquido
São José dos Campos - SP;R$ 723,60;R$ 289,44;R$ 14.472,00;R$ 0,00;5.00% do Bruto
São José dos Pinhais - PR;R$ 5,60;R$ 2,24;R$ 112,00;R$ 0,00;5.00% do Bruto
São Lourenço - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Luis - MA;R$ 446,57;R$ 178,63;R$ 8.931,39;R$ 0,00;5.00% do Bruto
São Pedro da Aldeia - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Roque - SP;R$ 500,00;R$ 16,10;R$ 805,00;R$ 0,00;Fixo 500.00 semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 1.000,00;R$ 133,42;R$ 6.671,00;R$ 0,00;Fixo 1000.00 semestre
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 1.438,87;R$ 575,55;R$ 28.777,34;R$ 0,00;5.00% do Bruto
Taboão da Serra - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Tatuapé - São Paulo - SP;R$ 600,00;R$ 60,00;R$ 1.238,96;R$ 0,00;Fixo 600.00 semestre
Tatuí - SP;R$ 500,00;R$ 9,72;R$ 485,98;R$ 0,00;Fixo 500.00 semestre
Taubaté - SP;R$ 206,45;R$ 82,58;R$ 4.129,00;R$ 0,00;5.00% do Bruto
Teixeira de Freitas - BA;R$ 500,00;R$ 24,08;R$ 1.204,00;R$ 0,00;Fixo 500.00 semestre
Teófilo Otoni - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Teresópolis - RJ;R$ 300,00;R$ 28,08;R$ 1.404,20;R$ 0,00;Fixo 300.00 semestre
Timóteo - MG;R$ 4,00;R$ 0,80;R$ 40,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 230,61;R$ 92,24;R$ 4.612,13;R$ 0,00;5.00% do Bruto
Três Corações - MG;R$ 500,00;R$ 2,40;R$ 120,00;R$ 0,00;Fixo 500.00 semestre
Uberaba - MG;R$ 500,00;R$ 116,52;R$ 5.825,93;R$ 0,00;Fixo 500.00 semestre
Uberlândia - MG;R$ 1.250,72;R$ 500,29;R$ 25.014,36;R$ 0,00;5.00% do Bruto
Umuarama - PR;R$ 500,00;R$ 12,30;R$ 615,08;R$ 0,00;Fixo 500.00 semestre
Valinhos - SP;R$ 300,00;R$ 24,31;R$ 1.215,73;R$ 0,00;Fixo 300.00 semestre
Viçosa - MG;R$ 200,00;R$ 4,84;R$ 241,90;R$ 0,00;Fixo 200.00 semestre
Vinhedo - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Vitória da Conquista - BA;R$ 38,88;R$ 12,96;R$ 648,00;R$ 0,00;6.00% do Bruto
Volta Redonda - RJ;R$ 500,00;R$ 26,34;R$ 1.316,81;R$ 0,00;Fixo 500.00 semestre
Total;R$ 56.901,52;R$ 6.493,54;R$ 374.642,54;R$ 40.667,00
