Referência;06/2012;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Diadema - SP;R$ 255,00;R$ 102,00;R$ 5.100,00;R$ 0,00;5.00% do Bruto
Duque de Caxias - RJ;R$ 12,60;R$ 5,04;R$ 252,00;R$ 0,00;5.00% do Bruto
Embu - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Extrema - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Formosa - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Funchal - São Paulo - SP;R$ 500,00;R$ 50,99;R$ 2.549,50;R$ 0,00;Fixo 500.00 semestre
Goiânia - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Líquido
Goiás - GO;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarapari - ES;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Guarulhos - SP;R$ 500,00;R$ 6,40;R$ 320,00;R$ 0,00;Fixo 500.00 semestre
Hortolândia - SP;R$ 3,91;R$ 1,56;R$ 78,23;R$ 0,00;5.00% do Bruto
Ilhéus - BA;R$ 77,54;R$ 31,02;R$ 1.550,80;R$ 0,00;5.00% do Bruto
Indaiatuba - SP;R$ 154,40;R$ 61,76;R$ 3.088,01;R$ 0,00;5.00% do Bruto
Itaboraí - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaguaí - RJ;R$ 112,03;R$ 44,81;R$ 2.240,54;R$ 0,00;5.00% do Bruto
Itaperuna - RJ;R$ 44,63;R$ 17,85;R$ 892,50;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 500,00;R$ 11,87;R$ 593,45;R$ 0,00;Fixo 500.00 semestre
Itu - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
João Pessoa - PB;R$ 66,00;R$ 26,40;R$ 1.320,00;R$ 0,00;5.00% do Bruto
Juína - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Juiz de Fora - MG;R$ 72,00;R$ 28,80;R$ 1.440,00;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 158,40;R$ 63,36;R$ 3.168,03;R$ 0,00;5.00% do Bruto
Lages - SC;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Limeira - SP;R$ 97,40;R$ 38,96;R$ 1.948,00;R$ 0,00;5.00% do Bruto
Londrina - PR;R$ 229,18;R$ 43,65;R$ 5.164,00;R$ 2.749,00;10.50% do Líquido
Lucas do Rio Verde - MT;R$ 500,00;R$ 13,58;R$ 679,10;R$ 0,00;Fixo 500.00 semestre
Marajoara - São Paulo - SP;R$ 500,00;R$ 116,84;R$ 5.842,00;R$ 0,00;Fixo 500.00 semestre
Maringá - PR;R$ 1,01;R$ 0,40;R$ 20,10;R$ 0,00;5.00% do Bruto
Mogi Guaçu - SP;R$ 3,20;R$ 1,28;R$ 64,00;R$ 0,00;5.00% do Bruto
Monte Sião - MG;R$ 500,00;R$ 2,20;R$ 110,00;R$ 0,00;Fixo 500.00 semestre
Montes Claros - MG;R$ 5,25;R$ 2,10;R$ 105,00;R$ 0,00;5.00% do Bruto
Niterói - RJ;R$ 26,47;R$ 10,59;R$ 529,32;R$ 0,00;5.00% do Bruto
Nova Lima - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Olímpia - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Osasco - SP;R$ 592,25;R$ 236,90;R$ 11.845,00;R$ 0,00;5.00% do Bruto
Ourinhos - SP;R$ 15,75;R$ 6,30;R$ 315,00;R$ 0,00;5.00% do Bruto
Pará - PA;R$ 61,95;R$ 24,78;R$ 1.238,90;R$ 0,00;5.00% do Bruto
Pará de Minas - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paracatu - MG;R$ 1.000,00;R$ 13,20;R$ 660,00;R$ 0,00;Fixo 1000.00 semestre
Paraíba - PB;R$ 500,00;R$ 4,80;R$ 240,00;R$ 0,00;Fixo 500.00 semestre
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 10,80;R$ 4,32;R$ 216,00;R$ 0,00;5.00% do Bruto
Patrocínio - MG;R$ 500,00;R$ 8,00;R$ 400,00;R$ 0,00;Fixo 500.00 semestre
Pedro Leopoldo - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Perdizes - São Paulo - SP;R$ 500,00;R$ 80,69;R$ 4.034,60;R$ 0,00;Fixo 500.00 semestre
Piauí - PI;R$ 500,00;R$ 29,91;R$ 1.495,50;R$ 0,00;Fixo 500.00 semestre
Pinheiros - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piracicaba - SP;R$ 157,73;R$ 63,09;R$ 5.976,45;R$ 2.553,00;5.00% do Líquido
Poços de Caldas - MG;R$ 1.000,00;R$ 1,40;R$ 70,00;R$ 0,00;Fixo 1000.00 semestre
Ponta Grossa - PR;R$ 500,00;R$ 73,11;R$ 3.655,46;R$ 0,00;Fixo 500.00 semestre
Pontes e Lacerda - MT;R$ 109,50;R$ 43,80;R$ 2.190,00;R$ 0,00;5.00% do Bruto
Porto Alegre - RS;R$ 7,35;R$ 1,40;R$ 400,00;R$ 312,00;10.50% do Líquido
Porto Ferreira - SP;R$ 34,00;R$ 13,60;R$ 680,00;R$ 0,00;5.00% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 5,90;R$ 295,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 17,51;R$ 7,00;R$ 350,23;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 17,68;R$ 7,07;R$ 353,53;R$ 0,00;5.00% do Bruto
Resende - RJ;R$ 131,91;R$ 52,76;R$ 2.638,23;R$ 0,00;5.00% do Bruto
Ribeirão Preto - SP;R$ 58,64;R$ 11,17;R$ 3.190,00;R$ 2.488,00;10.50% do Líquido
Rio Branco - AC;R$ 26,19;R$ 10,48;R$ 523,86;R$ 0,00;5.00% do Bruto
Rio de Janeiro - RJ;R$ 794,25;R$ 317,70;R$ 15.885,07;R$ 0,00;5.00% do Bruto
Rio Grande da Serra – SP;R$ 44,99;R$ 8,57;R$ 678,00;R$ 219,00;10.50% do Líquido
Rondonópolis - MT;R$ 13,03;R$ 5,21;R$ 260,62;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 14,49;R$ 5,80;R$ 289,81;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 1.000,00;R$ 9,00;R$ 450,00;R$ 0,00;Fixo 1000.00 semestre
Santa Bárbara d´Oeste - SP;R$ 164,50;R$ 65,80;R$ 3.290,08;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - SP;R$ 327,62;R$ 131,05;R$ 6.552,38;R$ 0,00;5.00% do Bruto
São Caetano do Sul - SP;R$ 143,48;R$ 57,39;R$ 2.869,69;R$ 0,00;5.00% do Bruto
São Carlos - SP;R$ 427,20;R$ 170,88;R$ 8.544,00;R$ 0,00;5.00% do Bruto
São José - SC;R$ 458,10;R$ 87,26;R$ 10.657,40;R$ 5.815,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 3.587,90;R$ 683,41;R$ 68.435,15;R$ 25.765,00;10.50% do Líquido
São José dos Campos - SP;R$ 784,40;R$ 313,76;R$ 15.688,09;R$ 0,00;5.00% do Bruto
São José dos Pinhais - PR;R$ 2,00;R$ 0,80;R$ 40,00;R$ 0,00;5.00% do Bruto
São Luis - MA;R$ 3.321,87;R$ 1.328,75;R$ 66.437,35;R$ 0,00;5.00% do Bruto
Saúde -  São Paulo - SP;R$ 500,00;R$ 83,38;R$ 4.169,01;R$ 0,00;Fixo 500.00 semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 349,72;R$ 66,61;R$ 10.818,54;R$ 7.001,00;10.50% do Líquido
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 377,71;R$ 151,08;R$ 7.554,16;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 80,50;R$ 32,20;R$ 1.610,00;R$ 0,00;5.00% do Bruto
Teresópolis - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;10.50% do Líquido
Timóteo - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;10.00% do Bruto
Tocantins - TO (Master);R$ 663,97;R$ 265,59;R$ 13.279,41;R$ 0,00;5.00% do Bruto
Uberaba - MG;R$ 500,00;R$ 86,52;R$ 4.326,06;R$ 0,00;Fixo 500.00 semestre
Uberlândia - MG;R$ 1.118,02;R$ 447,21;R$ 22.360,46;R$ 0,00;5.00% do Bruto
Valinhos - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Varginha - MG;R$ 500,00;R$ 31,42;R$ 1.571,08;R$ 0,00;Fixo 500.00 semestre
Viçosa - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vinhedo - SP;R$ 500,00;R$ 15,30;R$ 765,00;R$ 0,00;Fixo 500.00 semestre
Vitória - ES;R$ 11,00;R$ 4,40;R$ 220,00;R$ 0,00;5.00% do Bruto
Vitória da Conquista - BA;R$ 6,00;R$ 2,00;R$ 100,00;R$ 0,00;6.00% do Bruto
Volta Redonda - RJ;R$ 500,00;R$ 8,20;R$ 410,00;R$ 0,00;Fixo 500.00 semestre
Total;R$ 35.090,98;R$ 6.363,90;R$ 378.001,15;R$ 49.437,00
