Referência;07/2010;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Piracicaba - SP;R$ 119,63;R$ 47,85;R$ 4.555,70;R$ 1.958,00;5.00% do Líquido
Porto Alegre - RS;R$ 607,92;R$ 115,79;R$ 10.507,51;R$ 4.245,00;10.50% do Líquido
Presidente Prudente - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Recife - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ribeirão Preto - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio de Janeiro - RJ;R$ 1.275,12;R$ 510,05;R$ 43.968,95;R$ 16.488,00;5.00% do Líquido
Rio Grande da Serra – SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Salvador - BA;R$ 700,00;R$ 0,00;R$ 2.724,49;R$ 1.969,00;Fixo  semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Bernardo do Campo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São José - SC;R$ 155,54;R$ 29,63;R$ 3.696,68;R$ 2.049,00;10.50% do Líquido
São José do Rio Preto - SP;R$ 3.248,78;R$ 618,82;R$ 60.452,20;R$ 23.309,00;10.50% do Líquido
São José dos Campos - SP;R$ 368,84;R$ 147,54;R$ 7.376,80;R$ 0,00;5.00% do Bruto
São Luis - MA;R$ 693,08;R$ 277,23;R$ 13.861,63;R$ 0,00;5.00% do Bruto
Sertãozinho - SP;R$ 700,00;R$ 277,23;R$ 0,00;R$ 0,00;Fixo  semestre
Simões Filho - BA;R$ 1.000,00;R$ 277,23;R$ 231,00;R$ 0,00;Fixo  semestre
Sinop - MT;R$ 74,62;R$ 24,87;R$ 1.243,60;R$ 0,00;6.00% do Bruto
Sorocaba - SP;R$ 1.235,48;R$ 235,33;R$ 13.608,91;R$ 1.230,00;10.50% do Líquido
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Suzano - SP;R$ 231,50;R$ 92,60;R$ 4.630,00;R$ 0,00;5.00% do Bruto
Taubaté - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Teresópolis - RJ;R$ 161,81;R$ 30,82;R$ 4.063,93;R$ 2.340,00;10.50% do Líquido
Timóteo - MG;R$ 58,00;R$ 11,60;R$ 580,00;R$ 0,00;10.00% do Bruto
Uberlândia - MG;R$ 414,44;R$ 165,78;R$ 8.288,77;R$ 0,00;5.00% do Bruto
Valinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Vitória da Conquista - BA;R$ 1.500,00;R$ 0,00;R$ 2.145,20;R$ 0,00;Fixo  semestre
Total;R$ 16.985,23;R$ 3.510,68;R$ 218.228,49;R$ 55.091,00
