Referência;09/2012;
Franquia;Royalties;Fundo de Propaganda;Faturamento;Despesa;Tipo
Fazenda Rio Grande - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Feira de Santana - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Formosa - GO;R$ 500,00;R$ 6,05;R$ 302,70;R$ 0,00;Fixo 500.00 semestre
Foz do Iguaçu - PR;R$ 1.750,00;R$ 52,29;R$ 2.614,26;R$ 0,00;Fixo 1750.00 semestre
Franca - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Goiânia - GO;R$ 386,16;R$ 154,47;R$ 18.074,61;R$ 9.538,00;5.00% do Líquido
Governador Valadares - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarapari - ES;R$ 7,45;R$ 2,98;R$ 149,00;R$ 0,00;5.00% do Bruto
Guaratinguetá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Guarujá  - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Ilhéus - BA;R$ 55,00;R$ 22,00;R$ 1.100,00;R$ 0,00;5.00% do Bruto
Imperatriz - MA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Indaiatuba - SP;R$ 308,30;R$ 123,32;R$ 6.166,00;R$ 0,00;5.00% do Bruto
Itaboraí - RJ;R$ 500,00;R$ 20,14;R$ 1.006,78;R$ 0,00;Fixo 500.00 semestre
Itaguaí - RJ;R$ 140,63;R$ 56,25;R$ 2.812,56;R$ 0,00;5.00% do Bruto
Itajubá - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itaperuna - RJ;R$ 81,00;R$ 32,40;R$ 1.620,00;R$ 0,00;5.00% do Bruto
Itapetininga - SP;R$ 100,00;R$ 24,77;R$ 1.238,32;R$ 0,00;Fixo 100.00 semestre
Itapeva - SP;R$ 500,00;R$ 34,13;R$ 1.706,66;R$ 0,00;Fixo 500.00 semestre
Itapira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itatiba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Itu - SP;R$ 454,35;R$ 181,74;R$ 9.087,00;R$ 0,00;5.00% do Bruto
Jacareí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Jequié - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
João Pessoa - PB;R$ 36,65;R$ 14,66;R$ 733,00;R$ 0,00;5.00% do Bruto
Juazeiro - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Juína - MT;R$ 500,00;R$ 38,37;R$ 1.918,60;R$ 0,00;Fixo 500.00 semestre
Juiz de Fora - MG;R$ 116,08;R$ 46,43;R$ 2.321,53;R$ 0,00;5.00% do Bruto
Jundiaí - SP;R$ 297,30;R$ 118,92;R$ 5.946,03;R$ 0,00;5.00% do Bruto
Lauro de Freitas - BA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Lavras - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Limeira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Londrina - PR;R$ 294,97;R$ 56,19;R$ 6.105,00;R$ 3.021,00;10.50% do Líquido
Marília - SP;R$ 1.000,00;R$ 24,61;R$ 1.230,70;R$ 0,00;Fixo 1000.00 semestre
Maringá - PR;R$ 0,00;R$ 0,00;R$ 0,08;R$ 0,00;5.00% do Bruto
Mauá - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mesquita - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Mogi Guaçu - SP;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Mogi Mirim - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Monte Sião - MG;R$ 22,00;R$ 8,80;R$ 440,00;R$ 0,00;Fixo 0.00 semestre
Niterói - RJ;R$ 18,66;R$ 7,46;R$ 373,17;R$ 0,00;5.00% do Bruto
Nova Friburgo - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Osasco - SP;R$ 439,25;R$ 175,70;R$ 8.785,00;R$ 0,00;5.00% do Bruto
Ourinhos - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Pará - PA;R$ 500,00;R$ 6,10;R$ 305,00;R$ 0,00;Fixo 500.00 semestre
Pará de Minas - MG;R$ 500,00;R$ 11,16;R$ 558,08;R$ 0,00;Fixo 500.00 semestre
Paracatú - MG;R$ 1.000,00;R$ 11,88;R$ 594,00;R$ 0,00;Fixo 1000.00 semestre
Paranaguá  - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Paranavaí­ - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Parauapebas - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Patos de Minas - MG;R$ 21,93;R$ 8,77;R$ 438,60;R$ 0,00;5.00% do Bruto
Patrocínio - MG;R$ 500,00;R$ 10,10;R$ 505,00;R$ 0,00;Fixo 500.00 semestre
Pedreira - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Perdizes - São Paulo - SP;R$ 500,00;R$ 49,46;R$ 2.472,94;R$ 0,00;Fixo 500.00 semestre
Petrolina - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Piauí - PI;R$ 500,00;R$ 7,18;R$ 359,00;R$ 0,00;Fixo 500.00 semestre
Pinhais - PR;R$ 500,00;R$ 7,00;R$ 350,00;R$ 0,00;Fixo 500.00 semestre
Piracicaba - SP;R$ 406,75;R$ 162,70;R$ 14.550,80;R$ 5.761,00;5.00% do Líquido
Pitangui - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Poços de Caldas - MG;R$ 500,00;R$ 7,30;R$ 365,20;R$ 0,00;Fixo 500.00 semestre
Ponta Grossa - PR;R$ 500,00;R$ 17,38;R$ 869,04;R$ 0,00;Fixo 500.00 semestre
Pontes e Lacerda - MT;R$ 200,00;R$ 14,30;R$ 715,00;R$ 0,00;Fixo 200.00 semestre
Porto Alegre - RS;R$ 1.000,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 1000.00 semestre
Porto Ferreira - SP;R$ 18,30;R$ 7,32;R$ 366,00;R$ 0,00;5.00% do Bruto
Pouso Alegre - MG;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Presidente Prudente - SP;R$ 14,50;R$ 5,80;R$ 290,00;R$ 0,00;5.00% do Bruto
Recife - PE;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Resende - RJ;R$ 261,43;R$ 104,57;R$ 5.228,60;R$ 0,00;5.00% do Bruto
Ribeirão Preto - SP;R$ 78,45;R$ 14,94;R$ 2.848,33;R$ 1.973,00;10.50% do Líquido
Rio Branco - AC;R$ 500,00;R$ 58,45;R$ 2.922,49;R$ 0,00;Fixo 500.00 semestre
Rio Claro - SP;R$ 1.000,00;R$ 18,28;R$ 914,00;R$ 0,00;Fixo 1000.00 semestre
Rio Grande - RS;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Rio Grande da Serra – SP;R$ 36,12;R$ 6,88;R$ 512,00;R$ 145,00;10.50% do Líquido
Rondonópolis - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Salto - SP;R$ 26,83;R$ 10,73;R$ 536,50;R$ 0,00;5.00% do Bruto
Salvador - BA;R$ 500,00;R$ 23,18;R$ 1.159,00;R$ 0,00;Fixo 500.00 semestre
Santa Bárbara d´Oeste - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Santa Cruz - RJ;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;Fixo 500.00 semestre
Santana de Parnaíba - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santarém - PA;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo Amaro - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santo André LJ 02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Santos - SP;R$ 300,00;R$ 46,70;R$ 2.334,80;R$ 0,00;Fixo 300.00 semestre
São Bernardo do Campo - LJ 02 - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Carlos - SP;R$ 30,50;R$ 12,20;R$ 610,00;R$ 0,00;5.00% do Bruto
São Gonçalo - RJ;R$ 500,00;R$ 6,05;R$ 302,53;R$ 0,00;Fixo 500.00 semestre
São José - SC;R$ 364,16;R$ 69,36;R$ 9.343,88;R$ 5.455,24;10.50% do Líquido
São José do Rio Preto - SP;R$ 5.114,86;R$ 974,26;R$ 90.273,97;R$ 30.349,00;10.50% do Líquido
São José dos Campos - SP;R$ 694,23;R$ 277,69;R$ 13.884,60;R$ 0,00;5.00% do Bruto
São José dos Pinhais - PR;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
São Lourenço - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Luis - MA;R$ 1.198,69;R$ 479,48;R$ 23.973,82;R$ 0,00;5.00% do Bruto
São Pedro da Aldeia - RJ;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
São Roque - SP;R$ 500,00;R$ 16,16;R$ 807,90;R$ 0,00;Fixo 500.00 semestre
Sinop - MT;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Sorocaba - SP;R$ 1.000,00;R$ 16,82;R$ 4.474,54;R$ 3.432,00;Fixo 1000 semestre
Sumaré - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;5.00% do Bruto
Suzano / Itaquaquecetuba / Arujá / Mogi- SP;R$ 1.389,30;R$ 555,72;R$ 27.785,95;R$ 0,00;5.00% do Bruto
Taboão da Serra - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Tatuapé - São Paulo - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Tatuí - SP;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Taubaté - SP;R$ 195,45;R$ 78,18;R$ 3.909,00;R$ 0,00;5.00% do Bruto
Teixeira de Freitas - BA;R$ 0,00;R$ 21,90;R$ 1.095,00;R$ 0,00;0.00% do Bruto
Teófilo Otoni - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Teresópolis - RJ;R$ 266,98;R$ 50,85;R$ 4.701,20;R$ 1.947,00;10.50% do Líquido
Timóteo - MG;R$ 24,00;R$ 4,80;R$ 240,00;R$ 0,00;10.00% do Bruto
Tocantins - TO;R$ 127,70;R$ 51,08;R$ 2.553,98;R$ 0,00;5.00% do Bruto
Três Corações - MG;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;% do Bruto
Uberaba - MG;R$ 500,00;R$ 139,87;R$ 6.993,73;R$ 0,00;Fixo 500.00 semestre
Uberlândia - MG;R$ 1.133,01;R$ 453,21;R$ 22.660,27;R$ 0,00;5.00% do Bruto
Umuarama - PR;R$ 500,00;R$ 6,26;R$ 313,00;R$ 0,00;Fixo 500.00 semestre
Valinhos - SP;R$ 500,00;R$ 16,38;R$ 818,85;R$ 0,00;Fixo 500.00 semestre
Varginha - MG;R$ 500,00;R$ 37,39;R$ 1.869,36;R$ 0,00;Fixo 500.00 semestre
Viçosa - MG;R$ 500,00;R$ 1,50;R$ 75,00;R$ 0,00;Fixo 500.00 semestre
Vinhedo - SP;R$ 500,00;R$ 25,60;R$ 1.280,00;R$ 0,00;Fixo 500.00 semestre
Vitória da Conquista - BA;R$ 17,40;R$ 5,80;R$ 290,00;R$ 0,00;6.00% do Bruto
Volta Redonda - RJ;R$ 500,00;R$ 11,00;R$ 550,00;R$ 0,00;Fixo 500.00 semestre
Total;R$ 46.406,23;R$ 6.412,03;R$ 403.883,90;R$ 68.776,24
