0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    18072012                                                                                                                                                                                                                                                                                                                                                                                                000001
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      004697359000110COMERCIAL PADRE BRAZ CUBAS LTDA         RUA DOUTOR DEODATO WERTHEIMER,250       MOGI DAS CRUZES                         08740270SP365300000100003774000175884   28062012900BRADESCO S/A        2607201200000000000386000CC                                                                                                                                                                                                                                                                                                                                                                                           184105-19     000025
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      009353868000220SUPERMERCADO PEROLA DE GUAIANASES       AV DOUTOR JOSE FORNARI,1645             SAO BERNARDO DO                         09790400SP365310000100003758000175882   28062012900BRADESCO S/A        0208201200000000000127000CC                                                                                                                                                                                                                                                                                                                                                                                           184105-20     000026
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      009353868000220SUPERMERCADO PEROLA DE GUAIANASES       AV DOUTOR JOSE FORNARI,1645             SAO BERNARDO DO                         09790400SP365310000200007168000177172   04072012900BRADESCO S/A        0808201200000000000265740CC                                                                                                                                                                                                                                                                                                                                                                                           184105-21     000027
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      011163283000109SUPERMERCADO MAIS X LTDA.               AVENIDA VITAL BRASIL, 1031              POA                                     08557000SP365320000100003766000175883   28062012900BRADESCO S/A        0208201200000000000413000CC                                                                                                                                                                                                                                                                                                                                                                                           184105-22     000028
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      008047338000100TATHIANA COOL RAMOS MOTTA ME            AV ANTONIO PIRES PIMENTEL,494           BRAGANCA PAULIS                         12900011SP365330000100006102000177065   03072012900BRADESCO S/A        2407201200000000000017739CC                                                                                                                                                                                                                                                                                                                                                                                           184105-23     000029
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      008047338000100TATHIANA COOL RAMOS MOTTA ME            AV ANTONIO PIRES PIMENTEL,494           BRAGANCA PAULIS                         12900011SP365330000200006897000177145   04072012900BRADESCO S/A        2507201200000000000430400CC                                                                                                                                                                                                                                                                                                                                                                                           184105-24     000030
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      013931503000122COMERCIAL DE CARNES BOI RASTREADO       AVENIDA DAS PALMEIRAS,1103              SAO PAULO                               04895340SP365340000100004487000175956   28062012900BRADESCO S/A        1907201200000000000214200CC                                                                                                                                                                                                                                                                                                                                                                                           184105-25     000031
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      013931503000122COMERCIAL DE CARNES BOI RASTREADO       AVENIDA DAS PALMEIRAS,1103              SAO PAULO                               04895340SP365340000200008024000177260   04072012900BRADESCO S/A        2507201200000000000138300CC                                                                                                                                                                                                                                                                                                                                                                                           184105-26     000032
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      013931503000122COMERCIAL DE CARNES BOI RASTREADO       AVENIDA DAS PALMEIRAS,1103              SAO PAULO                               04895340SP365340000300008032000177261   04072012900BRADESCO S/A        2507201200000000000161040CC                                                                                                                                                                                                                                                                                                                                                                                           184105-27     000033
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      068374875000197PRIFE SUPERMERCADO LTDA                 EST DE ITAPECERICA,5552                 SAO PAULO                               05858000SP365350000100006374000177093   04072012900BRADESCO S/A        0808201200000000000052760CC                                                                                                                                                                                                                                                                                                                                                                                           184105-28     000034
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      068374875000197PRIFE SUPERMERCADO LTDA                 EST DE ITAPECERICA,5552                 SAO PAULO                               05858000SP365350000200006382000177094   04072012900BRADESCO S/A        0808201200000000000540000CC                                                                                                                                                                                                                                                                                                                                                                                           184105-29     000035
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      0102505850001515M COM. ATAC. E VAREJO DE ALIM. LT      R VITORIO BERNARDELLO, .77              SAO BERNARDO DO                         09851070SP365360000100003731000175880   28062012900BRADESCO S/A        1907201200000000000319000CC                                                                                                                                                                                                                                                                                                                                                                                           184105-30     000036
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      0102505850001515M COM. ATAC. E VAREJO DE ALIM. LT      R VITORIO BERNARDELLO, .77              SAO BERNARDO DO                         09851070SP365360000200008059000177263   04072012900BRADESCO S/A        2507201200000000000303840CC                                                                                                                                                                                                                                                                                                                                                                                           184105-31     000037
1021421015945COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      071779813000170SUPERMERCADO X LTDA                     ESTR. DO SACRAMENTO,1126                GUARULHOS                               07263000SP365370000100001283000175214   25062012900BRADESCO S/A        3007201200000000000972200CC                                                                                                                                                                                                                                                                                                                                                                                           184105-32     000038
1021421015945COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      057867129000119SUPERMERCADO DUBOM PRECO LTDA.          RUA USHIKICHI KAMIYA , 2425             SAO PAULO                               02323000SP365380000100003472000175854   27062012900BRADESCO S/A        0108201200000000001044400CC                                                                                                                                                                                                                                                                                                                                                                                           184105-33     000039
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      005789313000356ENXUTO SUPERMERCADOS LTDA               AV DOUTOR CASSIO PASCOAL PADOVANI, 401  PIRACICABA                              13420015SP365390000100004592000175967   28062012900BRADESCO S/A        2607201200000000000280000CC                                                                                                                                                                                                                                                                                                                                                                                           184105-34     000040
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      005789313000356ENXUTO SUPERMERCADOS LTDA               AV DOUTOR CASSIO PASCOAL PADOVANI, 401  PIRACICABA                              13420015SP365390000200004754000175983   28062012900BRADESCO S/A        2607201200000000000213400CC                                                                                                                                                                                                                                                                                                                                                                                           184105-35     000041
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      039553144000968NAOMI COMERCIO DE ALIMENTOS LTDA        RUA MANOEL DE AGUIAR, N.89              BANANAL                                 12850000SP365400000100005980000177053   03072012900BRADESCO S/A        3107201200000000000156000CC                                                                                                                                                                                                                                                                                                                                                                                           184105-36     000042
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      039553144000968NAOMI COMERCIO DE ALIMENTOS LTDA        RUA MANOEL DE AGUIAR, N.89              BANANAL                                 12850000SP365400000200006021000177057   03072012900BRADESCO S/A        3107201200000000000276000CC                                                                                                                                                                                                                                                                                                                                                                                           184105-37     000043
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      039553144000968NAOMI COMERCIO DE ALIMENTOS LTDA        RUA MANOEL DE AGUIAR, N.89              BANANAL                                 12850000SP365400000300006285000177084   04072012900BRADESCO S/A        0108201200000000000052200CC                                                                                                                                                                                                                                                                                                                                                                                           184105-38     000044
1021421015830COBR_CAUC_COR  ATIBAIA ALIMENTOS ABATED AVES LTDA      039553144000968NAOMI COMERCIO DE ALIMENTOS LTDA        RUA MANOEL DE AGUIAR, N.89              BANANAL                                 12850000SP365400000400006315000177087   04072012900BRADESCO S/A        0108201200000000000192600CC                                                                                                                                                                                                                                                                                                                                                                                           184105-39     000045
9000044                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000046
