0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    23092014                                                                                                                                                                                                                                                                                                                                                                                                000001
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005725762000179SIDNEI JOSE DA SILVA ALVES              AVENIDA BRASIL AQUINO PEDROSO 707       CACHOEIRINHA                            94930700RS492060000103187841107607-1    10092014900BRADESCO S/A        2409201400000000000015857CC                                                                                                                                                                                                                                                                                                                                                                                           323608-15     000016
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        059386144000170BAR E LANCHES SILVEIRAS LT-ME           R DR. EDMUR WITAKER 299                 SAO PAULO                               03963060SP492070000106420848160691-1    12092014900BRADESCO S/A        2809201400000000000015859CC                                                                                                                                                                                                                                                                                                                                                                                           323608-16     000017
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        005952492000139MICRO LANCHES LTDA                      RUA.LIMA E SILVA LJ 7 426               NOVO HAMBURGO                           93510030RS492080000103186411107447-1    09092014900BRADESCO S/A        2309201400000000000015900CC                                                                                                                                                                                                                                                                                                                                                                                           323608-17     000018
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        053358289000181EMPORIO ALBESTRELA LTDA-ME              R MONTE NEGRO 66                        OSASCO                                  06126030SP492090000106424975161114-1    17092014900BRADESCO S/A        2409201400000000000015930CC                                                                                                                                                                                                                                                                                                                                                                                           323608-18     000019
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        009093583000117SALIZANDRA OLIVEIRA BARBOSA             17 DE SETEMBRO 411                      SANTANA DA BOA                          96590000RS492100000100448198202566-1    01092014900BRADESCO S/A        2909201400000000000016167CC                                                                                                                                                                                                                                                                                                                                                                                           323608-19     000020
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        011235244000170LANCHES TCHAN DOIS LTDA ME              R OTAVIO TARQUINO DE SOUZA,225          SAO PAULO                               04613000SP492110000106422620160871-1    15092014900BRADESCO S/A        2909201400000000000016186CC                                                                                                                                                                                                                                                                                                                                                                                           323608-20     000021
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        043811546000135O CACHORRAO BAR E LANCHES LTDA          AV. JABAQUARA 2213                      SAO PAULO                               04045003SP492120000106416794160245-1    09092014900BRADESCO S/A        2309201400000000000016186CC                                                                                                                                                                                                                                                                                                                                                                                           323608-21     000022
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        047205927000121LANCHONETE PAMPLONA LTDA                RUA PAMPLONA 735                        SAO PAULO                               01405000SP492130000106420520160659-1    12092014900BRADESCO S/A        2809201400000000000016495CC                                                                                                                                                                                                                                                                                                                                                                                           323608-22     000023
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        053343687000124PANIF. E CONF. TOM E JERRY LTD          AV DR. JOSE ARTUR NOVA 205              SAO PAULO                               08090000SP492140000106421089160717-1    15092014900BRADESCO S/A        2909201400000000000016534CC                                                                                                                                                                                                                                                                                                                                                                                           323608-23     000024
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        045845690000118BAR E LANCHES ANDRADE OSASCO L          R MARIA QUINTINA DOS SANTOS 803         OSASCO                                  06122190SP492150000106424967161113-1    17092014900BRADESCO S/A        2409201400000000000016550CC                                                                                                                                                                                                                                                                                                                                                                                           323608-24     000025
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        053550992000197BAR E LANCHES MARY DOG LT ME            RUA GUARAU 77                           SAO PAULO                               04052000SP492160000106418177160402-1    10092014900BRADESCO S/A        2409201400000000000016740CC                                                                                                                                                                                                                                                                                                                                                                                           323608-25     000026
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        010533811000101RESTAURANTE ANDREIS LTDA                R. MISSIONARIOS 62                      SAO PAULO                               04729000SP492170000106423537160966-1    16092014900BRADESCO S/A        3009201400000000000016848CC                                                                                                                                                                                                                                                                                                                                                                                           323608-26     000027
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        009557149000140RESTAURANTE QUINTAL DAS ERVAS GAST      RUA DA MOOCA                            SAO PAULO                               03103003SP492180000106424118161024-1    16092014900BRADESCO S/A        3009201400000000000016848CC                                                                                                                                                                                                                                                                                                                                                                                           323608-27     000028
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        008849779000126LANCH.RAINHA DA PAULO EIRO LT           R PAULO EIRO 315                        SAO PAULO                               04752010SP492190000106426340161261-1    18092014900BRADESCO S/A        0210201400000000000016919CC                                                                                                                                                                                                                                                                                                                                                                                           323608-28     000029
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        011263715000153SELANIRA MORAIS DE O RASQUIM            RUA JOVIANO ALVES 1                     BUTIA                                   96750000RS492200000103186810107487-1    09092014900BRADESCO S/A        2309201400000000000007360CC                                                                                                                                                                                                                                                                                                                                                                                           323608-29     000030
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        007638275000102AMARAL E PELLENZ REPRESENTACOES CO      RUA ELAINE JUCHEN SELISTRE 330          PORTO ALEGRE                            91788110RS492210000103187921107620-1    11092014900BRADESCO S/A        2509201400000000000009493CC                                                                                                                                                                                                                                                                                                                                                                                           323608-30     000031
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        050257773000126PANIF.CONF. BELFORT LTDA                R. PROF.GUILHERME B.SABINO 1225         SAO PAULO                               04678002SP492220000106424819161098-1    17092014900BRADESCO S/A        2409201400000000000009700CC                                                                                                                                                                                                                                                                                                                                                                                           323608-31     000032
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        069017358000123BAR E MERC. LEINATO LTDA-ME             AV. ITABERABA, 4702                     SAO PAULO                               02739000SP492230000106420881160697-1    15092014900BRADESCO S/A        2909201400000000000010000CC                                                                                                                                                                                                                                                                                                                                                                                           323608-32     000033
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        012552885000110EULER FRANCIS BERNARDES ME              RUA BARAO DE TATUI 266                  SAO PAULO                               01226030SP492240000106422964160908-1    16092014900BRADESCO S/A        3009201400000000000010000CC                                                                                                                                                                                                                                                                                                                                                                                           323608-33     000034
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        087263513000173JOSE VILSON MACHADO                     EST BR 290 1                            ELDORADO DO SUL                         92990000RS492250000103187727107593-1    10092014900BRADESCO S/A        2409201400000000000010119CC                                                                                                                                                                                                                                                                                                                                                                                           323608-34     000035
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        064997190000146M.POMBAL PAES E DOCES LTDA              AV BARREIRA GRANDE 2661                 SAO PAULO                               03916000SP492260000106422361160845-1    15092014900BRADESCO S/A        2909201400000000000010368CC                                                                                                                                                                                                                                                                                                                                                                                           323608-35     000036
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        020227893000110COMERCIO DE CARNES ONZE DE JUNHO L      AVENIDA ONZE DE JUNHO 944               SAO PAULO                               04041003SP492270000106418215160406-1    10092014900BRADESCO S/A        2409201400000000000010485CC                                                                                                                                                                                                                                                                                                                                                                                           323608-36     000037
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        043784669000124PAD. E CONF. OKINAWA LTDA               AV.WALDEMAR CARLOS PEREIRA 524          SAO PAULO                               03521010SP492280000106421208160729-1    15092014900BRADESCO S/A        2909201400000000000010500CC                                                                                                                                                                                                                                                                                                                                                                                           323608-37     000038
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        017503726000140CLAIR TEREZINHA DIAS DA SILVA ABEC      ROD BR 386 KM 388 - COXILHA VELHA S/N   TRIUNFO                                 95840000RS492290000103187409107550-1    10092014900BRADESCO S/A        2409201400000000000010600CC                                                                                                                                                                                                                                                                                                                                                                                           323608-38     000039
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        006968961000170KYM PROD ALIMENT LTDA                   AVENIDABELO FERREIRA 541                TRIUNFO                                 95840000RS492300000103187352107545-1    10092014900BRADESCO S/A        2409201400000000000010600CC                                                                                                                                                                                                                                                                                                                                                                                           323608-39     000040
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        007669143000130SUPERMERCADO GILBERTO SIMONE            R BOM JESUS 880                         CAMPO BOM                               93700000RS492310000103186194107427-1    09092014900BRADESCO S/A        2309201400000000000010600CC                                                                                                                                                                                                                                                                                                                                                                                           323608-40     000041
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        003780570000130THEREZINHA BANCHI ME                    AV NOVA INDEPENDENCIA, 795              SAO PAULO                               04570001SP492320000106426064161233-1    18092014900BRADESCO S/A        2509201400000000000010650CC                                                                                                                                                                                                                                                                                                                                                                                           323608-41     000042
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        001778319000105ALENCAR B RESTAURANTE E LANCHONETE      RUA SAO SEVERO                          SAO PAULO                               03666000SP492330000106423162160929-1    16092014900BRADESCO S/A        2309201400000000000010954CC                                                                                                                                                                                                                                                                                                                                                                                           323608-42     000043
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        008908001000140RICARDO HAUPENTHAL APIARIOS             RUA ALBION 111                          PORTO ALEGRE                            91530010RS492340000103182172106928-1    29082014900BRADESCO S/A        2609201400000000000011200CC                                                                                                                                                                                                                                                                                                                                                                                           323608-43     000044
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        014575210000112BAR E LANCHES JABC LTDA ME              RUA DR. COSTA VALENTE 162               SAO PAULO                               03052000SP492350000106419394160534-1    11092014900BRADESCO S/A        2509201400000000000011500CC                                                                                                                                                                                                                                                                                                                                                                                           323608-44     000045
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        017331494000190LANCHONETE NOVA FAGUNDES LTDA ME        AVENIDA FAGUNDES FILHO 725              SAO PAULO                               04304011SP492360000106422417160850-1    15092014900BRADESCO S/A        2909201400000000000011500CC                                                                                                                                                                                                                                                                                                                                                                                           323608-45     000046
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        003228332000116ZONA CENTRO BAR E REST. LTDA            AV VIEIRA DE CARVALHO 10                SAO PAULO                               01210010SP492370000106422981160910-1    16092014900BRADESCO S/A        2309201400000000000011500CC                                                                                                                                                                                                                                                                                                                                                                                           323608-46     000047
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        003446057000107SUPER 10 COM. CARNES E MERC. LT.        RUA ANGELO ALBERTO NESTI 83             OSASCO                                  06053060SP492380000106424983161115-1    17092014900BRADESCO S/A        0110201400000000000011600CC                                                                                                                                                                                                                                                                                                                                                                                           323608-47     000048
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        000333816000137KIN S REFEICOES CASEIRAS LTDA - ME      RUA SENADOR FEL MULLER                  TABOAO DA SERRA                         06754000SP492390000106421798160788-1    15092014900BRADESCO S/A        2909201400000000000011700CC                                                                                                                                                                                                                                                                                                                                                                                           323608-48     000049
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        007523594000164J M MUELLER                             RUA ALBINO MOMBERGER 18                 NOVO HAMBURGO                           93546670RS492400000103186208107428-1    09092014900BRADESCO S/A        2309201400000000000011800CC                                                                                                                                                                                                                                                                                                                                                                                           323608-49     000050
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        088938329000149KARIMEX COMPONENES ELETRONICOS LTD      RUA AMERICO BRASILIENSE                 SAO PAULO                               04715004SP492410000106422263160835-1    15092014900BRADESCO S/A        2909201400000000000011900CC                                                                                                                                                                                                                                                                                                                                                                                           323608-50     000051
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        097196687000114ECONOMIZE AGORA MERCADO LTDA            R.PRESIDENTE KENNEDY 1039               SAPIRANGA                               93800000RS492420000103183284107076-1    02092014900BRADESCO S/A        2309201400000000000011960CC                                                                                                                                                                                                                                                                                                                                                                                           323608-51     000052
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013057984000199JF BAR DA VILA LTDA - ME                RUA JOAQUIM FLORIANO                    SAO PAULO                               04534012SP492430000106426099161236-1    18092014900BRADESCO S/A        2509201400000000000011990CC                                                                                                                                                                                                                                                                                                                                                                                           323608-52     000053
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        044899284000175PANIF.FLOR DAS VILAS BARUERI L          AV CAPITAO FRANCISCO CEZAR 01           BARUERI                                 06415000SP492440000106421411160750-1    15092014900BRADESCO S/A        2909201400000000000011990CC                                                                                                                                                                                                                                                                                                                                                                                           323608-53     000054
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        096376140000138ALAI`S LANCHES LTDA                     R SAO SEBASTIAO 35                      SAO PAULO                               04144060SP492450000106423227160935-1    16092014900BRADESCO S/A        2309201400000000000012003CC                                                                                                                                                                                                                                                                                                                                                                                           323608-54     000055
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        072794316000103PANIFICADORA E CONF.GOLIVER LT          R ANTONIO DIAS MOURA 666                SAO PAULO                               08180380SP492460000106421127160721-1    15092014900BRADESCO S/A        2909201400000000000012163CC                                                                                                                                                                                                                                                                                                                                                                                           323608-55     000056
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        000482447000144LEANDRO ANGELO CAMPIOL ME               RUA BENTO GONCALVES 1915                ESTEIO                                  93265350RS492470000103186305107436-1    09092014900BRADESCO S/A        2309201400000000000012250CC                                                                                                                                                                                                                                                                                                                                                                                           323608-56     000057
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        052820198000153LANCHONETE MOON SHINE LTDA              RUA CUBATAO 57                          SAO PAULO                               04013040SP492480000106426251161252-1    18092014900BRADESCO S/A        0210201400000000000012483CC                                                                                                                                                                                                                                                                                                                                                                                           323608-57     000058
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        010625193000120E D N BARBOSA REST E PAST LTDA          R. JOSE BONIFACIO 1560                  DIADEMA                                 09980150SP492490000106425319161148-1    17092014900BRADESCO S/A        2409201400000000000012500CC                                                                                                                                                                                                                                                                                                                                                                                           323608-58     000059
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013461018000132MERCADO E MERCEARIA PORTO SEGURO L      AVENIDA PROFESSOR ALIPIO DE BARROS      SAO PAULO                               08180000SP492500000106420317160640-1    12092014900BRADESCO S/A        2809201400000000000012500CC                                                                                                                                                                                                                                                                                                                                                                                           323608-59     000060
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        095443479000147IRINEU ROESCH                           RUA GASPAR SILVEIRA MARTINS 1021        SANTA CRUZ DO S                         96825000RS492510000103187069107516-1    10092014900BRADESCO S/A        2409201400000000000012700CC                                                                                                                                                                                                                                                                                                                                                                                           323608-60     000061
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        004502045000115SILVIA JAQUELINE ORLAND BORGES          RUA JORGE CRISOSTOMO DA COSTA 80        GRAVATAI                                94150140RS492520000103186747107479-1    09092014900BRADESCO S/A        2309201400000000000012800CC                                                                                                                                                                                                                                                                                                                                                                                           323608-61     000062
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013218013000183MARIA DA PAIXAO RAMOS MIRANDA ACOU      RUA PINOGUACU                           SAO PAULO                               03925050SP492530000106417235160299-1    09092014900BRADESCO S/A        2309201400000000000013069CC                                                                                                                                                                                                                                                                                                                                                                                           323608-62     000063
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        054083084000101CASA LAN. NOVA PRINCESINHA LTD          R DR.GENTIL LEITE MARTINS 92            SAO PAULO                               04648001SP492540000106423626160975-1    16092014900BRADESCO S/A        2309201400000000000013115CC                                                                                                                                                                                                                                                                                                                                                                                           323608-63     000064
1015421021867COBR_CAUC_COR  COTRIJUI COOP AGROP & INDUSTRIAL        013078327000128M. H. O. RESTAURANTE LTDA - ME          RUA AURORA                              SAO PAULO                               01209003SP492550000106422000160809-1    15092014900BRADESCO S/A        2909201400000000000013115CC                                                                                                                                                                                                                                                                                                                                                                                           323608-64     000065
