0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    19042012                                                                                                                                                                                                                                                                                                                                                                                                000001
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600002061645990104426 01  06032012800UNIBANCO S/A        2404201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-14     000025
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600003061646020104429 01  06032012800UNIBANCO S/A        2404201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-15     000026
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600004061646110104469 01  07032012800UNIBANCO S/A        2404201200000000000598800CC                                                                                                                                                                                                                                                                                                                                                                                           171320-16     000027
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600005061646290104478 01  07032012800UNIBANCO S/A        2404201200000000000898838CC                                                                                                                                                                                                                                                                                                                                                                                           171320-17     000028
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600006061646370104539 01  07032012800UNIBANCO S/A        2404201200000000000949450CC                                                                                                                                                                                                                                                                                                                                                                                           171320-18     000029
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600007061646450104594 01  07032012800UNIBANCO S/A        2404201200000000002167821CC                                                                                                                                                                                                                                                                                                                                                                                           171320-19     000030
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600008061646530104610 01  08032012800UNIBANCO S/A        2404201200000000000707744CC                                                                                                                                                                                                                                                                                                                                                                                           171320-20     000031
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600009061646610104612 01  08032012800UNIBANCO S/A        2404201200000000000698900CC                                                                                                                                                                                                                                                                                                                                                                                           171320-21     000032
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600010061646700104613 01  08032012800UNIBANCO S/A        2404201200000000000716326CC                                                                                                                                                                                                                                                                                                                                                                                           171320-22     000033
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600011061646880104614 01  08032012800UNIBANCO S/A        2404201200000000000603590CC                                                                                                                                                                                                                                                                                                                                                                                           171320-23     000034
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600012061646960104617 01  08032012800UNIBANCO S/A        2404201200000000000868160CC                                                                                                                                                                                                                                                                                                                                                                                           171320-24     000035
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600013061647000104628 01  08032012800UNIBANCO S/A        2404201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-25     000036
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600014061647180104733 01  09032012800UNIBANCO S/A        2404201200000000000410373CC                                                                                                                                                                                                                                                                                                                                                                                           171320-26     000037
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600015061647260104734 01  09032012800UNIBANCO S/A        2404201200000000000318654CC                                                                                                                                                                                                                                                                                                                                                                                           171320-27     000038
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600016061647340104740 01  09032012800UNIBANCO S/A        2404201200000000000888658CC                                                                                                                                                                                                                                                                                                                                                                                           171320-28     000039
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600017061647420104747 01  09032012800UNIBANCO S/A        2404201200000000000468609CC                                                                                                                                                                                                                                                                                                                                                                                           171320-29     000040
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600018061647510104755 01  09032012800UNIBANCO S/A        2404201200000000000698900CC                                                                                                                                                                                                                                                                                                                                                                                           171320-30     000041
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600019061647690104934 01  10032012800UNIBANCO S/A        2404201200000000000614369CC                                                                                                                                                                                                                                                                                                                                                                                           171320-31     000042
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600020061647770104935 01  10032012800UNIBANCO S/A        2404201200000000000895290CC                                                                                                                                                                                                                                                                                                                                                                                           171320-32     000043
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600021061647850104957 01  10032012800UNIBANCO S/A        2404201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-33     000044
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600022061648910105284 01  14032012800UNIBANCO S/A        0105201200000000002175340CC                                                                                                                                                                                                                                                                                                                                                                                           171320-34     000045
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600023061649040105289 01  14032012800UNIBANCO S/A        0105201200000000000894285CC                                                                                                                                                                                                                                                                                                                                                                                           171320-35     000046
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600024061649120105290 01  14032012800UNIBANCO S/A        0105201200000000000698900CC                                                                                                                                                                                                                                                                                                                                                                                           171320-36     000047
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600025061649210105300 01  14032012800UNIBANCO S/A        0105201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-37     000048
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600026061649550105375 01  14032012800UNIBANCO S/A        0105201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-38     000049
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600027061649630105383 01  14032012800UNIBANCO S/A        0105201200000000000791208CC                                                                                                                                                                                                                                                                                                                                                                                           171320-39     000050
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600028061647930105519 01  15032012800UNIBANCO S/A        0105201200000000000549890CC                                                                                                                                                                                                                                                                                                                                                                                           171320-40     000051
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600029061648070105543 01  15032012800UNIBANCO S/A        0105201200000000000302975CC                                                                                                                                                                                                                                                                                                                                                                                           171320-41     000052
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600030061648150105545 01  15032012800UNIBANCO S/A        0105201200000000000285326CC                                                                                                                                                                                                                                                                                                                                                                                           171320-42     000053
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600031061660520105784 01  19032012800UNIBANCO S/A        0805201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-43     000054
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600032061660610105785 01  19032012800UNIBANCO S/A        0805201200000000000543955CC                                                                                                                                                                                                                                                                                                                                                                                           171320-44     000055
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600033061660870105793 01  19032012800UNIBANCO S/A        0805201200000000000878007CC                                                                                                                                                                                                                                                                                                                                                                                           171320-45     000056
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600034061660950105794 01  19032012800UNIBANCO S/A        0805201200000000000619536CC                                                                                                                                                                                                                                                                                                                                                                                           171320-46     000057
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600035061658110105822 01  19032012800UNIBANCO S/A        0805201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-47     000058
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600036061670830106059 01  21032012800UNIBANCO S/A        0805201200000000000610776CC                                                                                                                                                                                                                                                                                                                                                                                           171320-48     000059
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600037061670910106060 01  21032012800UNIBANCO S/A        0805201200000000000891271CC                                                                                                                                                                                                                                                                                                                                                                                           171320-49     000060
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600038061671050106066 01  21032012800UNIBANCO S/A        0805201200000000000302975CC                                                                                                                                                                                                                                                                                                                                                                                           171320-50     000061
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600039061671130106068 01  21032012800UNIBANCO S/A        0805201200000000000285326CC                                                                                                                                                                                                                                                                                                                                                                                           171320-51     000062
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600040061671210106092 01  21032012800UNIBANCO S/A        0805201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-52     000063
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600041061671300106095 01  21032012800UNIBANCO S/A        0805201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-53     000064
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600042061671480106165 01  21032012800UNIBANCO S/A        0805201200000000000510329CC                                                                                                                                                                                                                                                                                                                                                                                           171320-54     000065
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600043061671560106166 01  21032012800UNIBANCO S/A        0805201200000000000142145CC                                                                                                                                                                                                                                                                                                                                                                                           171320-55     000066
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600044061672020106369 01  23032012800UNIBANCO S/A        0805201200000000000888658CC                                                                                                                                                                                                                                                                                                                                                                                           171320-56     000067
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600045061672110106370 01  23032012800UNIBANCO S/A        0805201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-57     000068
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600046061685510106841 01  27032012800UNIBANCO S/A        1505201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-58     000069
1020421001229COBR_CAUC_COR  JARI CELULOSE,PAPEL E EMBALAGENS SA     084046101037194BUNGE ALIMENTOS S/A                     RUA PEDRO SIMON,33                      GASPAR                                  89110000SC3482600047061685600106846 01  27032012800UNIBANCO S/A        1505201200000000002247096CC                                                                                                                                                                                                                                                                                                                                                                                           171320-59     000070
9000069                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000071
