0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    08032012                                                                                                                                                                                                                                                                                                                                                                                                000001
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         004716788000198RS PRODUTOS ALIMENTICIOS LTDA - ME      R VINHOSA PAVMT ,112 VINHO ITAPERU      ITAPERUNA                               28300000RJ3422400002009525200010252290  06022012900BRADESCO S/A        1704201200000000000024683CC                                                                                                                                                                                                                                                                                                                                                                                           166011-11     000012
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         004716788000198RS PRODUTOS ALIMENTICIOS LTDA - ME      R VINHOSA PAVMT ,112 VINHO ITAPERU      ITAPERUNA                               28300000RJ3422400003009525460010252292  06022012900BRADESCO S/A        1704201200000000000132059CC                                                                                                                                                                                                                                                                                                                                                                                           166011-12     000013
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         004716788000198RS PRODUTOS ALIMENTICIOS LTDA - ME      R VINHOSA PAVMT ,112 VINHO ITAPERU      ITAPERUNA                               28300000RJ3422400004009623630010319729  22022012900BRADESCO S/A        0205201200000000000076560CC                                                                                                                                                                                                                                                                                                                                                                                           166011-13     000014
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         001849715000186J.N. BARBOSA-ME                         R MANOEL DE PAU ,295 SAO J SABOEIR      SABOEIRO                                63590000CE3422500001009254170010112811  31122011900BRADESCO S/A        2103201200000000000105143CC                                                                                                                                                                                                                                                                                                                                                                                           166011-14     000015
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         001849715000186J.N. BARBOSA-ME                         R MANOEL DE PAU ,295 SAO J SABOEIR      SABOEIRO                                63590000CE3422500002009254250010112812  31122011900BRADESCO S/A        2004201200000000000105175CC                                                                                                                                                                                                                                                                                                                                                                                           166011-15     000016
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         001849715000186J.N. BARBOSA-ME                         R MANOEL DE PAU ,295 SAO J SABOEIR      SABOEIRO                                63590000CE3422500003009559100010278472  13022012900BRADESCO S/A        1203201200000000000084166CC                                                                                                                                                                                                                                                                                                                                                                                           166011-16     000017
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         001849715000186J.N. BARBOSA-ME                         R MANOEL DE PAU ,295 SAO J SABOEIR      SABOEIRO                                63590000CE3422500004009559280010278473  13022012900BRADESCO S/A        1903201200000000000084192CC                                                                                                                                                                                                                                                                                                                                                                                           166011-17     000018
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         003284505000113HOSPITAL MATERNIDADE SAO VICENTE D      AV CORONEL JOAO ,299 CENTR BARBALH      BARBALHA                                63180000CE3422600001009405480010199156  22012012900BRADESCO S/A        1303201200000000000104627CC                                                                                                                                                                                                                                                                                                                                                                                           166011-18     000019
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         003284505000113HOSPITAL MATERNIDADE SAO VICENTE D      AV CORONEL JOAO ,299 CENTR BARBALH      BARBALHA                                63180000CE3422600002009405560010199157  22012012900BRADESCO S/A        2803201200000000000104661CC                                                                                                                                                                                                                                                                                                                                                                                           166011-19     000020
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         003284505000113HOSPITAL MATERNIDADE SAO VICENTE D      AV CORONEL JOAO ,299 CENTR BARBALH      BARBALHA                                63180000CE3422600003009562660010278934  13022012900BRADESCO S/A        1903201200000000000058594CC                                                                                                                                                                                                                                                                                                                                                                                           166011-20     000021
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         003284505000113HOSPITAL MATERNIDADE SAO VICENTE D      AV CORONEL JOAO ,299 CENTR BARBALH      BARBALHA                                63180000CE3422600004009562740010278935  13022012900BRADESCO S/A        0304201200000000000058594CC                                                                                                                                                                                                                                                                                                                                                                                           166011-21     000022
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         003284505000113HOSPITAL MATERNIDADE SAO VICENTE D      AV CORONEL JOAO ,299 CENTR BARBALH      BARBALHA                                63180000CE3422600005009562820010278936  13022012900BRADESCO S/A        1804201200000000000058612CC                                                                                                                                                                                                                                                                                                                                                                                           166011-22     000023
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         021904016000107COMERCIAL SOARES E MORAES LTDA          AV MANOEL MACHA ,741 SEDE IPABA         IPABA                                   35198000MG3422700001009075160010027100  05122011900BRADESCO S/A        2703201200000000000077317CC                                                                                                                                                                                                                                                                                                                                                                                           166011-23     000024
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         021904016000107COMERCIAL SOARES E MORAES LTDA          AV MANOEL MACHA ,741 SEDE IPABA         IPABA                                   35198000MG3422700002009076300010027112  05122011900BRADESCO S/A        2703201200000000000056908CC                                                                                                                                                                                                                                                                                                                                                                                           166011-24     000025
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         021904016000107COMERCIAL SOARES E MORAES LTDA          AV MANOEL MACHA ,741 SEDE IPABA         IPABA                                   35198000MG3422700003009076480010027113  05122011900BRADESCO S/A        2703201200000000000056908CC                                                                                                                                                                                                                                                                                                                                                                                           166011-25     000026
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         021904016000107COMERCIAL SOARES E MORAES LTDA          AV MANOEL MACHA ,741 SEDE IPABA         IPABA                                   35198000MG3422700004009517010010252208  06022012900BRADESCO S/A        1004201200000000000054696CC                                                                                                                                                                                                                                                                                                                                                                                           166011-26     000027
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         021904016000107COMERCIAL SOARES E MORAES LTDA          AV MANOEL MACHA ,741 SEDE IPABA         IPABA                                   35198000MG3422700005009518170010252219  06022012900BRADESCO S/A        1004201200000000000073427CC                                                                                                                                                                                                                                                                                                                                                                                           166011-27     000028
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         021904016000107COMERCIAL SOARES E MORAES LTDA          AV MANOEL MACHA ,741 SEDE IPABA         IPABA                                   35198000MG3422700006009518250010252220  06022012900BRADESCO S/A        1004201200000000000073427CC                                                                                                                                                                                                                                                                                                                                                                                           166011-28     000029
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         009240683000129J. R. RODRIGUES COSTA                   AV TANCREDO NEV ,580 CENTR LARANJA      LARANJAL DO JAR                         68920000AP3422800001009149200010053798  12122011900BRADESCO S/A        0304201200000000000098676CC                                                                                                                                                                                                                                                                                                                                                                                           166011-29     000030
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         009240683000129J. R. RODRIGUES COSTA                   AV TANCREDO NEV ,580 CENTR LARANJA      LARANJAL DO JAR                         68920000AP3422800002009149380010053799  12122011900BRADESCO S/A        0304201200000000000098646CC                                                                                                                                                                                                                                                                                                                                                                                           166011-30     000031
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         009240683000129J. R. RODRIGUES COSTA                   AV TANCREDO NEV ,580 CENTR LARANJA      LARANJAL DO JAR                         68920000AP3422800003009149460010053800  12122011900BRADESCO S/A        0304201200000000000098648CC                                                                                                                                                                                                                                                                                                                                                                                           166011-31     000032
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         009240683000129J. R. RODRIGUES COSTA                   AV TANCREDO NEV ,580 CENTR LARANJA      LARANJAL DO JAR                         68920000AP3422800004009149620010053802  12122011900BRADESCO S/A        0304201200000000000048814CC                                                                                                                                                                                                                                                                                                                                                                                           166011-32     000033
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         009240683000129J. R. RODRIGUES COSTA                   AV TANCREDO NEV ,580 CENTR LARANJA      LARANJAL DO JAR                         68920000AP3422800005009149710010053803  12122011900BRADESCO S/A        0304201200000000000048799CC                                                                                                                                                                                                                                                                                                                                                                                           166011-33     000034
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900001009312470010146979  09012012900BRADESCO S/A        1303201200000000000039127CC                                                                                                                                                                                                                                                                                                                                                                                           166011-34     000035
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900002009312550010146980  09012012900BRADESCO S/A        2803201200000000000039141CC                                                                                                                                                                                                                                                                                                                                                                                           166011-35     000036
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900003009386830010198587  22012012900BRADESCO S/A        1303201200000000000033180CC                                                                                                                                                                                                                                                                                                                                                                                           166011-36     000037
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900004009386910010198588  22012012900BRADESCO S/A        2803201200000000000033190CC                                                                                                                                                                                                                                                                                                                                                                                           166011-37     000038
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900005009488590010248781  06022012900BRADESCO S/A        2603201200000000000041783CC                                                                                                                                                                                                                                                                                                                                                                                           166011-38     000039
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900006009488670010248782  06022012900BRADESCO S/A        1004201200000000000041783CC                                                                                                                                                                                                                                                                                                                                                                                           166011-39     000040
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900007009488750010248783  06022012900BRADESCO S/A        2504201200000000000041796CC                                                                                                                                                                                                                                                                                                                                                                                           166011-40     000041
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900008009488830010248784  06022012900BRADESCO S/A        2603201200000000000029000CC                                                                                                                                                                                                                                                                                                                                                                                           166011-41     000042
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900009009584470010307774  19022012900BRADESCO S/A        0904201200000000000038375CC                                                                                                                                                                                                                                                                                                                                                                                           166011-42     000043
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900010009584550010307775  19022012900BRADESCO S/A        2404201200000000000038375CC                                                                                                                                                                                                                                                                                                                                                                                           166011-43     000044
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007024259000111ANTONIO ALVES PEREIRA MERCADINHO-M      R ANTONIO BATIS ,256 CAMAR AIUABA       AIUABA                                  63575000CE3422900011009584630010307776  19022012900BRADESCO S/A        0905201200000000000038388CC                                                                                                                                                                                                                                                                                                                                                                                           166011-44     000045
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011700059000109JOILSON DIAS DE OLIVEIRA - M.E.         R EVARISTO DE M ,739 BAIRR CAMPO G      CAMPO GRANDE                            79100360MS3423000001009628270010319775  22022012900BRADESCO S/A        0805201200000000000147683CC                                                                                                                                                                                                                                                                                                                                                                                           166011-45     000046
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011700059000109JOILSON DIAS DE OLIVEIRA - M.E.         R EVARISTO DE M ,739 BAIRR CAMPO G      CAMPO GRANDE                            79100360MS3423000002009628350010319776  22022012900BRADESCO S/A        0805201200000000000147639CC                                                                                                                                                                                                                                                                                                                                                                                           166011-46     000047
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011700059000109JOILSON DIAS DE OLIVEIRA - M.E.         R EVARISTO DE M ,739 BAIRR CAMPO G      CAMPO GRANDE                            79100360MS3423000003009628430010319777  22022012900BRADESCO S/A        0805201200000000000147640CC                                                                                                                                                                                                                                                                                                                                                                                           166011-47     000048
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011700059000109JOILSON DIAS DE OLIVEIRA - M.E.         R EVARISTO DE M ,739 BAIRR CAMPO G      CAMPO GRANDE                            79100360MS3423000004009628510010319778  22022012900BRADESCO S/A        0805201200000000000047429CC                                                                                                                                                                                                                                                                                                                                                                                           166011-48     000049
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011700059000109JOILSON DIAS DE OLIVEIRA - M.E.         R EVARISTO DE M ,739 BAIRR CAMPO G      CAMPO GRANDE                            79100360MS3423000005009628600010319779  22022012900BRADESCO S/A        0805201200000000000047415CC                                                                                                                                                                                                                                                                                                                                                                                           166011-49     000050
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011700059000109JOILSON DIAS DE OLIVEIRA - M.E.         R EVARISTO DE M ,739 BAIRR CAMPO G      CAMPO GRANDE                            79100360MS3423000006009628780010319780  22022012900BRADESCO S/A        0805201200000000000047416CC                                                                                                                                                                                                                                                                                                                                                                                           166011-50     000051
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         008439079000163HELIALDO & VANDERLETE SUPERMERCADO      R CAPITAO RAIMU ,100 CENTR QUIXERA      QUIXERAMOBIM                            63800000CE3423100001009378810010198443  22012012900BRADESCO S/A        1203201200000000000044550CC                                                                                                                                                                                                                                                                                                                                                                                           166011-51     000052
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         008439079000163HELIALDO & VANDERLETE SUPERMERCADO      R CAPITAO RAIMU ,100 CENTR QUIXERA      QUIXERAMOBIM                            63800000CE3423100002009420280010222585  30012012900BRADESCO S/A        1903201200000000000093500CC                                                                                                                                                                                                                                                                                                                                                                                           166011-52     000053
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         008439079000163HELIALDO & VANDERLETE SUPERMERCADO      R CAPITAO RAIMU ,100 CENTR QUIXERA      QUIXERAMOBIM                            63800000CE3423100003009477710010248331  06022012900BRADESCO S/A        2603201200000000000175810CC                                                                                                                                                                                                                                                                                                                                                                                           166011-53     000054
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         008439079000163HELIALDO & VANDERLETE SUPERMERCADO      R CAPITAO RAIMU ,100 CENTR QUIXERA      QUIXERAMOBIM                            63800000CE3423100004009549210010278087  13022012900BRADESCO S/A        1903201200000000000047800CC                                                                                                                                                                                                                                                                                                                                                                                           166011-54     000055
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         008439079000163HELIALDO & VANDERLETE SUPERMERCADO      R CAPITAO RAIMU ,100 CENTR QUIXERA      QUIXERAMOBIM                            63800000CE3423100005009549300010278088  13022012900BRADESCO S/A        1804201200000000000047800CC                                                                                                                                                                                                                                                                                                                                                                                           166011-55     000056
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         008439079000163HELIALDO & VANDERLETE SUPERMERCADO      R CAPITAO RAIMU ,100 CENTR QUIXERA      QUIXERAMOBIM                            63800000CE3423100006009549480010278089  13022012900BRADESCO S/A        1805201200000000000047800CC                                                                                                                                                                                                                                                                                                                                                                                           166011-56     000057
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         008439079000163HELIALDO & VANDERLETE SUPERMERCADO      R CAPITAO RAIMU ,100 CENTR QUIXERA      QUIXERAMOBIM                            63800000CE3423100007009592140010307980  19022012900BRADESCO S/A        0904201200000000000172700CC                                                                                                                                                                                                                                                                                                                                                                                           166011-57     000058
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011303878000112MERCADO SAIREPE LTDA ME                 R GENERAL JOAO,92 JARDI SAO PAUL        SAO PAULO                               02169000SP3423200001009633600010319829  22022012900BRADESCO S/A        0805201200000000000127754CC                                                                                                                                                                                                                                                                                                                                                                                           166011-58     000059
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011303878000112MERCADO SAIREPE LTDA ME                 R GENERAL JOAO,92 JARDI SAO PAUL        SAO PAULO                               02169000SP3423200002009633780010319830  22022012900BRADESCO S/A        0805201200000000000127754CC                                                                                                                                                                                                                                                                                                                                                                                           166011-59     000060
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011303878000112MERCADO SAIREPE LTDA ME                 R GENERAL JOAO,92 JARDI SAO PAUL        SAO PAULO                               02169000SP3423200003009633860010319831  22022012900BRADESCO S/A        0805201200000000000127794CC                                                                                                                                                                                                                                                                                                                                                                                           166011-60     000061
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011303878000112MERCADO SAIREPE LTDA ME                 R GENERAL JOAO,92 JARDI SAO PAUL        SAO PAULO                               02169000SP3423200004009633940010319832  22022012900BRADESCO S/A        0805201200000000000127605CC                                                                                                                                                                                                                                                                                                                                                                                           166011-61     000062
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011303878000112MERCADO SAIREPE LTDA ME                 R GENERAL JOAO,92 JARDI SAO PAUL        SAO PAULO                               02169000SP3423200005009634080010319833  22022012900BRADESCO S/A        0805201200000000000127605CC                                                                                                                                                                                                                                                                                                                                                                                           166011-62     000063
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011303878000112MERCADO SAIREPE LTDA ME                 R GENERAL JOAO,92 JARDI SAO PAUL        SAO PAULO                               02169000SP3423200006009634160010319834  22022012900BRADESCO S/A        0805201200000000000127644CC                                                                                                                                                                                                                                                                                                                                                                                           166011-63     000064
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         007054717000165CLEUDES ORNELAS BARROS                  R WILSON CUNHA,50 PARQU UBERLAND        UBERLANDIA                              38410196MG3423300001009567620010295220  16022012900BRADESCO S/A        1903201200000000000362071CC                                                                                                                                                                                                                                                                                                                                                                                           166011-64     000065
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         006571467000330HIPER SAO FRANCISCO COMERCIAL DE A      R CONEGO PINTO ,108 CENTR QUIXERAM      QUIXERAMOBIM                            63800000CE3423400001009375630010198411  22012012900BRADESCO S/A        1203201200000000000321530CC                                                                                                                                                                                                                                                                                                                                                                                           166011-65     000066
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         006571467000330HIPER SAO FRANCISCO COMERCIAL DE A      R CONEGO PINTO ,108 CENTR QUIXERAM      QUIXERAMOBIM                            63800000CE3423400002009418200010222545  30012012900BRADESCO S/A        1903201200000000000046000CC                                                                                                                                                                                                                                                                                                                                                                                           166011-66     000067
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         006571467000330HIPER SAO FRANCISCO COMERCIAL DE A      R CONEGO PINTO ,108 CENTR QUIXERAM      QUIXERAMOBIM                            63800000CE3423400003009475420010248305  06022012900BRADESCO S/A        2603201200000000000037530CC                                                                                                                                                                                                                                                                                                                                                                                           166011-67     000068
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         006571467000330HIPER SAO FRANCISCO COMERCIAL DE A      R CONEGO PINTO ,108 CENTR QUIXERAM      QUIXERAMOBIM                            63800000CE3423400004009546110010278056  13022012900BRADESCO S/A        2603201200000000000117540CC                                                                                                                                                                                                                                                                                                                                                                                           166011-68     000069
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         006571467000330HIPER SAO FRANCISCO COMERCIAL DE A      R CONEGO PINTO ,108 CENTR QUIXERAM      QUIXERAMOBIM                            63800000CE3423400005009546200010278057  13022012900BRADESCO S/A        0204201200000000000315973CC                                                                                                                                                                                                                                                                                                                                                                                           166011-69     000070
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         006571467000330HIPER SAO FRANCISCO COMERCIAL DE A      R CONEGO PINTO ,108 CENTR QUIXERAM      QUIXERAMOBIM                            63800000CE3423400006009589190010307950  19022012900BRADESCO S/A        0904201200000000000201827CC                                                                                                                                                                                                                                                                                                                                                                                           166011-70     000071
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         008469786000100T. L. SANTOS BORGES                     R JUAZEIRO ,1282 JARDI FEIRA DE SA      FEIRA DE SANTAN                         44024102BA3423500001008956910009975239  21112011900BRADESCO S/A        2003201200000000001109233CC                                                                                                                                                                                                                                                                                                                                                                                           166011-71     000072
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011671036000113COMERCIAL DE ALIMENTOS RODRIGUES E      AV GETULIO VARG , CENTR CONCEICAO       CONCEICAO DO JA                         44245000BA3423600001009369230010178379  18012012900BRADESCO S/A        2404201200000000000539520CC                                                                                                                                                                                                                                                                                                                                                                                           166011-72     000073
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011671036000113COMERCIAL DE ALIMENTOS RODRIGUES E      AV GETULIO VARG , CENTR CONCEICAO       CONCEICAO DO JA                         44245000BA3423600002009370670010178393  18012012900BRADESCO S/A        2404201200000000000364802CC                                                                                                                                                                                                                                                                                                                                                                                           166011-73     000074
1028421003324COBR_CAUC_COR  UNIAO COMERCIO IMP. E EXP. LTDA         011671036000113COMERCIAL DE ALIMENTOS RODRIGUES E      AV GETULIO VARG , CENTR CONCEICAO       CONCEICAO DO JA                         44245000BA3423600003009370750010178394  18012012900BRADESCO S/A        2404201200000000000765000CC                                                                                                                                                                                                                                                                                                                                                                                           166011-74     000075
9000074                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000076
