0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    01082013                                                                                                                                                                                                                                                                                                                                                                                                000001
1016421023809COBR_CAUC_BIC  IBEMA COMPANHIA BRASILEIRA DE PAPEL     043336056000124IND.COM.GRAF.CONSELHEIRO LTDA           RUA CANTIGA INGENUA,99                  SAO PAULO                               04184065SP429750000104071148179396.1    09072013007PAULISTA            2507201300000000011101105CC                                                                                                                                                                                                                                                                                                                                                                                           249170-3      000018
1029421018320COBR_CAUC_BIC  MOVEIS K1 LTDA                          089848543000177LOJAS COLOMBO SA COM. DE UTILID. D      R. JOSE ACHILLES COLOMBO, 50            FARROUPILHA                             95180000RS429730000109986918331652-128  08072013029CAXIAS DO SUL       1609201300000000010008329CC                                                                                                                                                                                                                                                                                                                                                                                           249170-4      000019
1018421018863COBR_CAUC_COR  PIVOT EQUIPAMENTOS AGRI E IRRI LTDA     089096457001127SLC AGRICOLAS S/A                       ROD GO 436 KM 60, S/N - FAZENDA PAMPLONACRISTALINA                              73850000GO429760000100004841332 2       09072013900BRADESCO S/A        1609201300000000013632499CC                                                                                                                                                                                                                                                                                                                                                                                           249170-5      000020
1010421024410COBR_CAUC_COR  ARARIPE TEXTIL S/A ARTESA               000490926000102JO LEVER CONFECCOES LTDA                RUA FRANCISCO STINGHER,149              JARAGUA DO SUL                          89260010SC4303000001042196453563-C      31052013900BRADESCO S/A        1908201300000000002200624CC                                                                                                                                                                                                                                                                                                                                                                                           249172-1      000021
1010421024410COBR_CAUC_COR  ARARIPE TEXTIL S/A ARTESA               004685278000109CRISTIANE S DAL FORNO & CIA LTDA        R 25 DE JULHO,2088                      PANAMBI                                 98280000RS4303200001042147913435-B      27032013900BRADESCO S/A        2407201300000000004110699CC                                                                                                                                                                                                                                                                                                                                                                                           249172-2      000022
1010421024410COBR_CAUC_COR  ARARIPE TEXTIL S/A ARTESA               007410591000114MARCO TEXTIL IND COM ART DO VEST L      R FRANCISCO SCHMITZ,S/N                 LUIZ ALVES                              89115000SC4303100001042196533566-C      31052013900BRADESCO S/A        0909201300000000002404578CC                                                                                                                                                                                                                                                                                                                                                                                           249172-3      000023
1009421012831COBR_CAUC_COR  ASA ALIMENTOS S/A                       007387853000177GRANJA SALOME LTDA                      ROD. BR-262KM 0                         BOM DESPACHO                            35600000MG4299200001001466110040636     10072013900BRADESCO S/A        0708201300000000012600000CC                                                                                                                                                                                                                                                                                                                                                                                           249172-4      000024
1010421024275COBR_CAUC_COR  COMPANHIA TEXTIL PE DE SERRA            072285547000191KARLACHE IND E COM TEXTIL LTDA          R JOAO CARLOS STEIN N 382,382           JARAGUA DO SUL                          89253350SC4302500001042193194586-A      28052013900BRADESCO S/A        1608201300000000000706360CC                                                                                                                                                                                                                                                                                                                                                                                           249172-5      000025
1010421024275COBR_CAUC_BIC  COMPANHIA TEXTIL PE DE SERRA            078644424000186LULI IND E COM DE CONFECCOES LTDA       R ENGENHEIRO UDO DEEKE,600-SL 01        BLUMENAU                                89065100SC4302900001042173834468-C      06052013032BLUMENAU            2308201300000000002553046CC                                                                                                                                                                                                                                                                                                                                                                                           249172-6      000026
1010421024275COBR_CAUC_BIC  COMPANHIA TEXTIL PE DE SERRA            078644424000186LULI IND E COM DE CONFECCOES LTDA       R ENGENHEIRO UDO DEEKE,600-SL 01        BLUMENAU                                89065100SC4302900002042173914468-D      06052013032BLUMENAU            2808201300000000002553046CC                                                                                                                                                                                                                                                                                                                                                                                           249172-7      000027
1010421024275COBR_CAUC_COR  COMPANHIA TEXTIL PE DE SERRA            004107329000107RIO MALHAS IND TEXTIL LTDA              TV PE FRAGA ,40-SALA 1                  PETROLINA                               56304281PE4302800001042174484474-A      07052013900BRADESCO S/A        2607201300000000002190191CC                                                                                                                                                                                                                                                                                                                                                                                           249172-8      000028
1010421024275COBR_CAUC_COR  COMPANHIA TEXTIL PE DE SERRA            004107329000107RIO MALHAS IND TEXTIL LTDA              TV PE FRAGA ,40-SALA 1                  PETROLINA                               56304281PE4302800002042174564474-B      07052013900BRADESCO S/A        0508201300000000002190191CC                                                                                                                                                                                                                                                                                                                                                                                           249172-9      000029
1010421024275COBR_CAUC_COR  COMPANHIA TEXTIL PE DE SERRA            085371136000160UCATEX UNIAO CATARINENSE TEXTIL LT      RUA 1 DE MAIO,330-UNIDADE A             LAURENTINO                              89170000SC4302700001042150204330-C      03042013900BRADESCO S/A        2207201300000000002144306CC                                                                                                                                                                                                                                                                                                                                                                                           249172-10     000030
1010421024275COBR_CAUC_COR  COMPANHIA TEXTIL PE DE SERRA            085371136000160UCATEX UNIAO CATARINENSE TEXTIL LT      RUA 1 DE MAIO,330-UNIDADE A             LAURENTINO                              89170000SC4302700002042150384330-D      03042013900BRADESCO S/A        0108201300000000002144306CC                                                                                                                                                                                                                                                                                                                                                                                           249172-11     000031
1010421024275COBR_CAUC_COR  COMPANHIA TEXTIL PE DE SERRA            004340373000162EDROMANIA IND E COM LTDA ME             R EDGAR VON BUETTNER ,865-GALPAO        BRUSQUE                                 88355350SC4302600001042174054469-C      06052013900BRADESCO S/A        0908201300000000001728488CC                                                                                                                                                                                                                                                                                                                                                                                           249172-12     000032
1028421004126DIR_CREDIT     ENSEL ENGENHARIA SERVICOS ESP LTDA      002983428000127CEMIG TELECOMUNICACOES SA - CEMIGTELECOMR DOS INCONFIDENTES, 1051               BELO HORIZONTE                          30140120MG4303300001                                                                                                                                          012121931           020620100000014514CT-026/10   31012013000403Serviços de engenharia de manutençao para os diversos segmentos compõema rede de telecomunicações da CEMIG, envolvendo a execução de serviços deengenharia de manutenção preventiva e corretiva leve e pesada.                                  024052888000174249172-13     000033
1016421023809COBR_CAUC_BIC  IBEMA COMPANHIA BRASILEIRA DE PAPEL     043336056000124IND.COM.GRAF.CONSELHEIRO LTDA           RUA CANTIGA INGENUA,99                  SAO PAULO                               04184065SP429930000104072608179421.1    09072013007PAULISTA            2507201300000000011432481CC                                                                                                                                                                                                                                                                                                                                                                                           249172-14     000034
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       011486192000104LIVIA CARLAS GONCALVES DOS SANTOS-      AV VASCO DA GAMA,101                    SALVADOR                                40230731BA4300800001042187117155-A      16052013013SALVADOR            1207201300000000000074853CC                                                                                                                                                                                                                                                                                                                                                                                           249172-15     000035
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       014200948000103MIDIA FORTE ARTIGO DO VESTUARIO LT      ROD PE 35,8500                          ITAPISSUMA                              53700000PE4302400001042196967225-B      04062013900BRADESCO S/A        3007201300000000000563156CC                                                                                                                                                                                                                                                                                                                                                                                           249172-16     000036
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       014200948000103MIDIA FORTE ARTIGO DO VESTUARIO LT      ROD PE 35,8500                          ITAPISSUMA                              53700000PE4302400002042197007225-C      04062013900BRADESCO S/A        2908201300000000000563156CC                                                                                                                                                                                                                                                                                                                                                                                           249172-17     000037
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       014200948000103MIDIA FORTE ARTIGO DO VESTUARIO LT      ROD PE 35,8500                          ITAPISSUMA                              53700000PE4302400003042197187225-D      04062013900BRADESCO S/A        3009201300000000000563154CC                                                                                                                                                                                                                                                                                                                                                                                           249172-18     000038
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       004917296000837AVIL TEXTIL LTDA                        RUA DO LIVRAMENTO,1                     RECIFE                                  50020570PE4302300001042195727194-B      31052013010RECIFE              2307201300000000000526486CC                                                                                                                                                                                                                                                                                                                                                                                           249172-19     000039
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       004917296000837AVIL TEXTIL LTDA                        RUA DO LIVRAMENTO,1                     RECIFE                                  50020570PE4302300002042195647194-C      31052013010RECIFE              2208201300000000000526486CC                                                                                                                                                                                                                                                                                                                                                                                           249172-20     000040
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       004917296000837AVIL TEXTIL LTDA                        RUA DO LIVRAMENTO,1                     RECIFE                                  50020570PE4302300003042195567194-D      31052013010RECIFE              2309201300000000000526487CC                                                                                                                                                                                                                                                                                                                                                                                           249172-21     000041
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       014178622000119GT TECIDOS E AVIAMENTOS LTDA            PC. CEL PORTO ,145                      CARUARU                                 55006030PE4302200001042197347233-B      04062013900BRADESCO S/A        3007201300000000000301048CC                                                                                                                                                                                                                                                                                                                                                                                           249172-22     000042
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       014178622000119GT TECIDOS E AVIAMENTOS LTDA            PC. CEL PORTO ,145                      CARUARU                                 55006030PE4302200002042197427233-C      04062013900BRADESCO S/A        2908201300000000000301048CC                                                                                                                                                                                                                                                                                                                                                                                           249172-23     000043
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       014178622000119GT TECIDOS E AVIAMENTOS LTDA            PC. CEL PORTO ,145                      CARUARU                                 55006030PE4302200003042197517233-D      04062013900BRADESCO S/A        3009201300000000000301048CC                                                                                                                                                                                                                                                                                                                                                                                           249172-24     000044
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       013587119000154VERUSSIA CARLA R DE FARIAS ME           AV DR LUIZ ANTONIO,7339                 PARNAMIRIM                              59155001RN4302100001042175117128-B      07052013044NATAL               0508201300000000000334473CC                                                                                                                                                                                                                                                                                                                                                                                           249172-25     000045
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       013587119000154VERUSSIA CARLA R DE FARIAS ME           AV DR LUIZ ANTONIO,7339                 PARNAMIRIM                              59155001RN4302100002042175297128-C      07052013044NATAL               0309201300000000000334474CC                                                                                                                                                                                                                                                                                                                                                                                           249172-26     000046
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       017465465000110LANUSA E SOUZA COM.DE TECIDOS LTDA      AVENIDA VERA CRUZ,536                   CARUARU                                 55008000PE4302000001042186907109-B      16052013900BRADESCO S/A        2507201300000000000658240CC                                                                                                                                                                                                                                                                                                                                                                                           249172-27     000047
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       013593627000145G FAUSTINA DE ALCANTARA ME              R CAP PEDROSA,551                       SANTA CRUZ DO C                         55190000PE4301900001042167197073-C      25042013900BRADESCO S/A        2407201300000000000428882CC                                                                                                                                                                                                                                                                                                                                                                                           249172-28     000048
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       002904202000193J R RODRIGUES DA SILVA ME               R JOSE EPIFANIO DE ARAUJO PEREIR,1      LIMOEIRO                                55700000PE4301800001042195307203-B      31052013900BRADESCO S/A        1207201300000000000099327CC                                                                                                                                                                                                                                                                                                                                                                                           249172-29     000049
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       002904202000193J R RODRIGUES DA SILVA ME               R JOSE EPIFANIO DE ARAUJO PEREIR,1      LIMOEIRO                                55700000PE4301800002042195217203-C      31052013900BRADESCO S/A        2907201300000000000099327CC                                                                                                                                                                                                                                                                                                                                                                                           249172-30     000050
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       002904202000193J R RODRIGUES DA SILVA ME               R JOSE EPIFANIO DE ARAUJO PEREIR,1      LIMOEIRO                                55700000PE4301800003042195137203-D      31052013900BRADESCO S/A        1208201300000000000099327CC                                                                                                                                                                                                                                                                                                                                                                                           249172-31     000051
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       002904202000193J R RODRIGUES DA SILVA ME               R JOSE EPIFANIO DE ARAUJO PEREIR,1      LIMOEIRO                                55700000PE4301800004042195057203-E      31052013900BRADESCO S/A        2608201300000000000099326CC                                                                                                                                                                                                                                                                                                                                                                                           249172-32     000052
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       035711241000123DAM CONFECCOES INDUSTRIA E COMERCI      AV. SAO PAULO,974                       RECIFE                                  50910250PE4301700001042194837207-B      31052013010RECIFE              2907201300000000000186265CC                                                                                                                                                                                                                                                                                                                                                                                           249172-33     000053
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       035711241000123DAM CONFECCOES INDUSTRIA E COMERCI      AV. SAO PAULO,974                       RECIFE                                  50910250PE4301700002042194757207-C      31052013010RECIFE              2708201300000000000186264CC                                                                                                                                                                                                                                                                                                                                                                                           249172-34     000054
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       005757693000185CREUSA BARBOSA DA SILVA ME              RUA SENADOR QUINTINO,4565               FEIRA D.SANTANA                         44094220BA4301600001042190097178-B      21052013900BRADESCO S/A        1907201300000000000172222CC                                                                                                                                                                                                                                                                                                                                                                                           249172-35     000055
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       005757693000185CREUSA BARBOSA DA SILVA ME              RUA SENADOR QUINTINO,4565               FEIRA D.SANTANA                         44094220BA4301600002042190177178-C      21052013900BRADESCO S/A        1908201300000000000172223CC                                                                                                                                                                                                                                                                                                                                                                                           249172-36     000056
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       004896900000110CRUZEIRO DO SUL COMERCIO LTDA           RUA DAS CALCADAS,232                    RECIFE                                  50020290PE4301500001042167517070-C      25042013010RECIFE              2407201300000000000104930CC                                                                                                                                                                                                                                                                                                                                                                                           249172-37     000057
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       004896900000110CRUZEIRO DO SUL COMERCIO LTDA           RUA DAS CALCADAS,232                    RECIFE                                  50020290PE4301500002042167437070-D      25042013010RECIFE              2308201300000000000104930CC                                                                                                                                                                                                                                                                                                                                                                                           249172-38     000058
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       004896900000110CRUZEIRO DO SUL COMERCIO LTDA           RUA DAS CALCADAS,232                    RECIFE                                  50020290PE4301500003042189757177-B      21052013010RECIFE              1907201300000000000061326CC                                                                                                                                                                                                                                                                                                                                                                                           249172-39     000059
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       004896900000110CRUZEIRO DO SUL COMERCIO LTDA           RUA DAS CALCADAS,232                    RECIFE                                  50020290PE4301500004042189837177-C      21052013010RECIFE              1908201300000000000061326CC                                                                                                                                                                                                                                                                                                                                                                                           249172-40     000060
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       008157292000182JACKSON MURIER PACIFICO VIEIRA ME       RUA JOAO FREIRAS REZENDE,750            PIRIPIRI                                64260000PI4301400001042145206914-D      22032013900BRADESCO S/A        1907201300000000000174522CC                                                                                                                                                                                                                                                                                                                                                                                           249172-41     000061
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       007468274000159CARMEN LUCIA DOS SANTOS ME              PASSAGEM ALBERTO ENGELHARD,343          BELEM                                   66040520PA4301300001042187037156-C      16052013050BELEM               1208201300000000000169178CC                                                                                                                                                                                                                                                                                                                                                                                           249172-42     000062
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       007421872000172LUCIANA DA SILVA ELIOTERIO VILARIN      RUA JOAO CABRAL,1031                    TERESINA                                64000030PI4301200001042166897067-C      25042013041TERESINA            2407201300000000000159797CC                                                                                                                                                                                                                                                                                                                                                                                           249172-43     000063
1010421024879COBR_CAUC_BIC  INDUSTRIA DE MALHAS JABOATAO LTDA       002254036000127JOSE AUGUSTO CARLOS DE ALMEIDA ME       RUA MOSSORO,422                         NATAL                                   59020090RN4301100001042175457132-C      08052013044NATAL               0508201300000000000129711CC                                                                                                                                                                                                                                                                                                                                                                                           249172-44     000064
1010421024879COBR_CAUC_COR  INDUSTRIA DE MALHAS JABOATAO LTDA       001923897000198ARARIPE MALHAS                          R JOAQUIM TAVORA ,329                   CARUARU                                 55006120PE4301000001042195817219-B      31052013900BRADESCO S/A        1507201300000000000100826CC                                                                                                                                                                                                                                                                                                                                                                                           249172-45     000065
