0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    19122014                                                                                                                                                                                                                                                                                                                                                                                                000001
1007421034080COBR_CAUC_BIC  SIDMEX INTERNACIONAL LTDA               012812360000258CAPRION COMERCIO DE PRODUTOS TEXTE      R. RIBEIRO DE ,282-6O ANDAR- SALA       SAO PAULO                               01122000SP503120000103512711110713      12122014007PAULISTA            2302201500000000012965474CC                                                                                                                                                                                                                                                                                                                                                                                           337577-1      000002
1007421055095COBR_CAUC_COR  PLASTER COM DE RESINAS PLAST EIRELI     044207389000116TEXTIL NORBERTO SIMIONATO S/A           R MARIA SIMIONE SIMIONATO,210           ARARAS                                  13606053SP503130000100024359045665/A    05122014900BRADESCO S/A        0501201500000000017902500CC                                                                                                                                                                                                                                                                                                                                                                                           337577-2      000003
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100001032121642735J       14082014700BANCO REAL- ABN AMRO1007201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-3      000004
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100002032122022735D       14082014700BANCO REAL- ABN AMRO1001201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-4      000005
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100003032122112735E       14082014700BANCO REAL- ABN AMRO1002201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-5      000006
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100004032122292735F       14082014700BANCO REAL- ABN AMRO1003201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-6      000007
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100005032122372735G       14082014700BANCO REAL- ABN AMRO1004201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-7      000008
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100006032122452735H       14082014700BANCO REAL- ABN AMRO1005201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-8      000009
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100007032122532735I       14082014700BANCO REAL- ABN AMRO1006201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-9      000010
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100008032125632736D       14082014700BANCO REAL- ABN AMRO1001201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-10     000011
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100009032125712736E       14082014700BANCO REAL- ABN AMRO1002201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-11     000012
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100010032125802736F       14082014700BANCO REAL- ABN AMRO1003201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-12     000013
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100011032125982736G       14082014700BANCO REAL- ABN AMRO1004201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-13     000014
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100012032126012736H       14082014700BANCO REAL- ABN AMRO1005201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-14     000015
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100013032126102736I       14082014700BANCO REAL- ABN AMRO1006201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-15     000016
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         086879947000130VALDIR LIMA SOUZA                       ROD BR101 S/N,0                         NOVA VICOSA                             45920000BA5032100014032126282736J       14082014700BANCO REAL- ABN AMRO1007201500000000001750000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-16     000017
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         012802557000125DESTAQUE TERRAPLENAGEM LTDA             RUA GUAIRA,1774                         CACOAL                                  76967482RO50322000010337567503043435E   24072014700BANCO REAL- ABN AMRO1502201500000000011200000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-17     000018
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         012802557000125DESTAQUE TERRAPLENAGEM LTDA             RUA GUAIRA,1774                         CACOAL                                  76967482RO50322000020337569103043435H   24072014700BANCO REAL- ABN AMRO1505201500000000011200000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-18     000019
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         012802557000125DESTAQUE TERRAPLENAGEM LTDA             RUA GUAIRA,1774                         CACOAL                                  76967482RO50322000030337571303043435G   24072014700BANCO REAL- ABN AMRO1504201500000000011200000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-19     000020
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         012802557000125DESTAQUE TERRAPLENAGEM LTDA             RUA GUAIRA,1774                         CACOAL                                  76967482RO50322000040337572103043435F   24072014700BANCO REAL- ABN AMRO1503201500000000011200000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-20     000021
1007421076122COBR_CAUC_COR  BMC HYUNDAI S.A                         012802557000125DESTAQUE TERRAPLENAGEM LTDA             RUA GUAIRA,1774                         CACOAL                                  76967482RO50322000050337575603043435D   24072014700BANCO REAL- ABN AMRO1501201500000000011200000CC                                                                                                                                                                                                                                                                                                                                                                                           337577-21     000022
1031421009896COBR_CAUC_COR  LATICINIOS LATCO LTDA                   005391760000190COLINA ALIMENTOS LTDA                   RUA DAS FIGUEIRAS, 70 GALPAO 2          CARIACICA                               29156846ES503230000101031447217504/1    13122014900BRADESCO S/A        2012201400000000020975634CC                                                                                                                                                                                                                                                                                                                                                                                           337756-1      000023
1013421028180COBR_CAUC_BIC  CATA TECIDOS E EMB INDUSTRIA LTDA       020736198000183JR COMM COMERCIO DE TERMOPLASTICOS      RUA PELOTAS,233 CJ 42                   SAO PAULO                               04012000SP503240000104275349000032215   12122014007PAULISTA            0201201500000000016087562CC                                                                                                                                                                                                                                                                                                                                                                                           337756-2      000024
1007421034080COBR_CAUC_BIC  SIDMEX INTERNACIONAL LTDA               013586587000104HF DO BRASIL IMP. E COM. DE POLIME      NELLY PELLEGRINO,463                    SAO CAETANO DO                          09580140SP503250000103518654082014      15122014007PAULISTA            1004201500000000020423773CC                                                                                                                                                                                                                                                                                                                                                                                           337756-3      000025
1043421010006COBR_CAUC_COR  ELFA MEDICAMENTOS LTDA                  008680639000339UNIMED JOAO PESSOA COOPERATIVA DE       AV. MINISTRO JOSE AMERICO DE ALMEIDA1450JOAO PESSOA                             58040300PB503260000100137362000059895   10122014900BRADESCO S/A        0902201500000000013306088CC                                                                                                                                                                                                                                                                                                                                                                                           337756-4      000026
1018421034770COBR_CAUC_COR  PETROPOLIS IND PROD DE LIMPEZA LTDA     013463913000358OLEOPLAN NORDESTE IND.DE BIODIESEL      ROD.BR-122 KM-32                        IRAQUARA                                46980000BA503320000100047001001208211   26112014900BRADESCO S/A        1712201400000000006479620CC                                                                                                                                                                                                                                                                                                                                                                                           337756-5      000027
1018421034770COBR_CAUC_COR  PETROPOLIS IND PROD DE LIMPEZA LTDA     013463913000358OLEOPLAN NORDESTE IND.DE BIODIESEL      ROD.BR-122 KM-32                        IRAQUARA                                46980000BA503320000200047019001214761   12122014900BRADESCO S/A        0101201500000000006722660CC                                                                                                                                                                                                                                                                                                                                                                                           337756-6      000028
1050421000089COBR_CAUC_COR  ATIVO ALIMENTOS EXP E IMP EIRELI        027497684000135FRISA FRIGORIFICO RIO DOCE SA           R FIORAVANTE ROSSI 4000                 COLATINA                                29704700ES503420000100627614287662/1    16122014600HSBC BANK BRASIL    1301201500000000016695000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-1      000029
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     005695036001041AUTOMOTO AUTOMOVEIS E MOTOS DO AMA      AV. DANIEL DE LA TOUCHE,51--            SAO LUIS                                65000000MA503480000103978870024893/14   07112014042SAO LUIS            3012201400000000000220000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-2      000030
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     005695036001041AUTOMOTO AUTOMOVEIS E MOTOS DO AMA      AV. DANIEL DE LA TOUCHE,51--            SAO LUIS                                65000000MA503480000203980459025014/14   20112014042SAO LUIS            3012201400000000000280000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-3      000031
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     005695036001041AUTOMOTO AUTOMOVEIS E MOTOS DO AMA      AV. DANIEL DE LA TOUCHE,51--            SAO LUIS                                65000000MA503480000303984420025239/14   11122014042SAO LUIS            3001201500000000000280000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-4      000032
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     029744778093420IGREJA UNIVERSAL DO REINO DE DEUS.      RUA OSWALDO CRUZ,1600--                 SAO LUIS                                65099110MA50360000010397553629729/14    13102014042SAO LUIS            1001201500000000002300000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-35     000063
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     011590296000750MAGAZINE LILIANE S/A                    RUA OSWALDO CRUZ,,239                   SAO LUIS                                65020250MA503610000103983407025138/14   04122014042SAO LUIS            1501201500000000003000000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-36     000064
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     008907500000385CONSIGNUM PROGRAMA DE CONTROLE E G      AV. ANA JANSES, ,12-SL/01-04            SAO LUIS                                65076730MA503620000103971727024431/14   16092014042SAO LUIS            2512201400000000003500000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-37     000065
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA50363000010397613324751/14    16102014042SAO LUIS            3012201400000000002800000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-38     000066
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA50363000020397614124750/14    16102014042SAO LUIS            2012201400000000000200000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-39     000067
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA50363000030397627324752/14    16102014042SAO LUIS            2012201400000000000600000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-40     000068
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA503630000403980157024981/14   18112014042SAO LUIS            2012201400000000000200000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-41     000069
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA503630000503980904025027/14   24112014042SAO LUIS            2012201400000000000400000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-42     000070
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA503630000603981412025062/14   26112014042SAO LUIS            2001201500000000000600000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-43     000071
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA503630000703981633025051/14   26112014042SAO LUIS            2001201500000000000200000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-44     000072
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA503630000803983121025067/14   01122014042SAO LUIS            3001201500000000002800000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-45     000073
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA503630000903983351025131/14   03122014042SAO LUIS            2012201400000000000400000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-46     000074
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA503630001003985001025289/14   16122014042SAO LUIS            2001201500000000000100000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-47     000075
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA503630001103985019025288/14   16122014042SAO LUIS            2001201500000000000140000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-48     000076
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     003995515003778MATEUS SUPERMERCADOS S/A                AV. DANIEL DE LA TOUCHE, ,73-A          SAO LUIS                                65074115MA503630001203984985025292/14   16122014042SAO LUIS            2001201500000000000200000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-49     000077
1042421002382COBR_CAUC_BIC  RADIO E TV DIFUSORA DO MARANHAO LTD     001172655000100SUPERMERCADOS MACIEL LTDA               RUA EUCLIDES FARIA, ,68-B               SAO LUIS                                65099110MA503640000103979183024861/14   07112014042SAO LUIS            3012201400000000000208000CC                                                                                                                                                                                                                                                                                                                                                                                           338095-50     000078
9000077                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000079
