0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    11062012                                                                                                                                                                                                                                                                                                                                                                                                000001
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     008371303000122WZ OLIVEIRA MANUTENCAO E MONTAGENS      RUA FRANCISCO GALARDA,411               ARAUCARIA                               83706540PR35780000030342947299891/3     31052012016CURITIBA            1907201200000000000281606CC                                                                                                                                                                                                                                                                                                                                                                                           178182-15     000016
1016421022241COBR_CAUC_COR  STOCKFER COM DIST DE FERRO ACO LTDA     013200521000134CONSORCIO FERROSUL                      RUA PAULO LOPES,400-LT 3 E 4            SANTA HELENA DE                         75920000GO35781000010340622799396       11052012800UNIBANCO S/A        1006201200000000000852886CC                                                                                                                                                                                                                                                                                                                                                                                           178182-16     000017
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     043999424000114VOLVO DO BRASIL VEICULOS LTDA           AV. JUCELINO K DE OLIVEIRA,2600         CURITIBA                                81260000PR35782000010341949399660       23052012016CURITIBA            2706201200000000000294000CC                                                                                                                                                                                                                                                                                                                                                                                           178182-17     000018
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     043999424000114VOLVO DO BRASIL VEICULOS LTDA           AV. JUCELINO K DE OLIVEIRA,2600         CURITIBA                                81260000PR35782000020341908699700       24052012016CURITIBA            2106201200000000000420000CC                                                                                                                                                                                                                                                                                                                                                                                           178182-18     000019
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     043999424000114VOLVO DO BRASIL VEICULOS LTDA           AV. JUCELINO K DE OLIVEIRA,2600         CURITIBA                                81260000PR35782000030341909499709       24052012016CURITIBA            2106201200000000000087892CC                                                                                                                                                                                                                                                                                                                                                                                           178182-19     000020
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     043999424000114VOLVO DO BRASIL VEICULOS LTDA           AV. JUCELINO K DE OLIVEIRA,2600         CURITIBA                                81260000PR35782000040341934599712       24052012016CURITIBA            2106201200000000000082783CC                                                                                                                                                                                                                                                                                                                                                                                           178182-20     000021
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     004731861000109INTERALLI ADMINISTRACAO E PARTICIP      AVENIDA PORTUARIA,0                     PARANAGUA                               83221570PR35783000010341913299706/1     24052012016CURITIBA            2106201200000000000325401CC                                                                                                                                                                                                                                                                                                                                                                                           178182-21     000022
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     004731861000109INTERALLI ADMINISTRACAO E PARTICIP      AVENIDA PORTUARIA,0                     PARANAGUA                               83221570PR35783000020341912499706/2     24052012016CURITIBA            2806201200000000000325401CC                                                                                                                                                                                                                                                                                                                                                                                           178182-22     000023
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     004731861000109INTERALLI ADMINISTRACAO E PARTICIP      AVENIDA PORTUARIA,0                     PARANAGUA                               83221570PR35783000030341911699706/3     24052012016CURITIBA            0507201200000000000325498CC                                                                                                                                                                                                                                                                                                                                                                                           178182-23     000024
1016421022241COBR_CAUC_COR  STOCKFER COM DIST DE FERRO ACO LTDA     013583579000104QUALY ENGENHARIA LTDA                   RUA DOM CESARIO,360                     IMPERATRIZ                              65903230MA35784000010333157097385/3     22022012800UNIBANCO S/A        1506201200000000001212806CC                                                                                                                                                                                                                                                                                                                                                                                           178182-24     000025
1016421022241COBR_CAUC_COR  STOCKFER COM DIST DE FERRO ACO LTDA     077911261000198INDUSTRIA DE COMPENSADOS GUARARAPE      RUA ALCINDA SANTOS ARAUJO,411           PALMAS                                  85555000PR35785000010340623599409       14052012800UNIBANCO S/A        1106201200000000000373963CC                                                                                                                                                                                                                                                                                                                                                                                           178182-25     000026
1016421022241COBR_CAUC_COR  STOCKFER COM DIST DE FERRO ACO LTDA     077911261000198INDUSTRIA DE COMPENSADOS GUARARAPE      RUA ALCINDA SANTOS ARAUJO,411           PALMAS                                  85555000PR35785000020340624399409/2     14052012800UNIBANCO S/A        1806201200000000000373963CC                                                                                                                                                                                                                                                                                                                                                                                           178182-26     000027
1016421022241COBR_CAUC_COR  STOCKFER COM DIST DE FERRO ACO LTDA     077911261000198INDUSTRIA DE COMPENSADOS GUARARAPE      RUA ALCINDA SANTOS ARAUJO,411           PALMAS                                  85555000PR35785000030340625199409/3     14052012800UNIBANCO S/A        2506201200000000000374075CC                                                                                                                                                                                                                                                                                                                                                                                           178182-27     000028
1016421022241COBR_CAUC_COR  STOCKFER COM DIST DE FERRO ACO LTDA     077911261000198INDUSTRIA DE COMPENSADOS GUARARAPE      RUA ALCINDA SANTOS ARAUJO,411           PALMAS                                  85555000PR35785000040341946999667       23052012800UNIBANCO S/A        2206201200000000000216000CC                                                                                                                                                                                                                                                                                                                                                                                           178182-28     000029
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     043443043000154METSO PAPER SOUTH AMERICA LTDA          RUA PEDRO DE ALCANTARA MEIRA,1301       ARAUCARIA                               83704530PR35786000010340621999423       14052012016CURITIBA            1306201200000000001222200CC                                                                                                                                                                                                                                                                                                                                                                                           178182-29     000030
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     043443043000154METSO PAPER SOUTH AMERICA LTDA          RUA PEDRO DE ALCANTARA MEIRA,1301       ARAUCARIA                               83704530PR35786000020341941899688       23052012016CURITIBA            2206201200000000000245699CC                                                                                                                                                                                                                                                                                                                                                                                           178182-30     000031
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     004703272000109GRANFINALE SISTEMA AGRICOLAS LTDA       RUA MARECHAL DEODORO,150                CASTRO                                  84172540PR35787000010341936199696       24052012016CURITIBA            2306201200000000001499396CC                                                                                                                                                                                                                                                                                                                                                                                           178182-31     000032
1016421022241COBR_CAUC_COR  STOCKFER COM DIST DE FERRO ACO LTDA     045989050001404RIGESA CELULOSE PAPEL E EMBALAGENS      AVENIDA RIGESA,2400                     TRES BARRAS                             89490000SC35788000010341920599675       23052012800UNIBANCO S/A        2706201200000000002193570CC                                                                                                                                                                                                                                                                                                                                                                                           178182-32     000033
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     076630573000241CIA DE CIMENTOS ITAMBE                  ROD BR 277,125-KM 134                   BALSA NOVA                              83600970PR35789000010341506499609       21052012016CURITIBA            1806201200000000001023000CC                                                                                                                                                                                                                                                                                                                                                                                           178182-33     000034
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     076630573000241CIA DE CIMENTOS ITAMBE                  ROD BR 277,125-KM 134                   BALSA NOVA                              83600970PR35789000020341915999703       24052012016CURITIBA            2306201200000000001170470CC                                                                                                                                                                                                                                                                                                                                                                                           178182-34     000035
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     076630573000241CIA DE CIMENTOS ITAMBE                  ROD BR 277,125-KM 134                   BALSA NOVA                              83600970PR35789000030341914199704       24052012016CURITIBA            2106201200000000000275900CC                                                                                                                                                                                                                                                                                                                                                                                           178182-35     000036
1016421022241COBR_CAUC_COR  STOCKFER COM DIST DE FERRO ACO LTDA     010277281000188CONSORCIO RIO PARAGUACU                 RUA VILA DE SAO ROQUE DO PARAGUA,0      MARAGOGIPE                              44420000BA35790000010341922199640       22052012900BRADESCO S/A        2106201200000000002480801CC                                                                                                                                                                                                                                                                                                                                                                                           178182-36     000037
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     076024876000130EMPO CURITIBANO DE SANEAMENTO CONS      RUA MATEUS LEME, ,2511                  CURITIBA                                80530010PR35791000010339810199257       07052012016CURITIBA            1106201200000000000983178CC                                                                                                                                                                                                                                                                                                                                                                                           178182-37     000038
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     076024876000130EMPO CURITIBANO DE SANEAMENTO CONS      RUA MATEUS LEME, ,2511                  CURITIBA                                80530010PR35791000020339811999257/2     07052012016CURITIBA            2606201200000000000983178CC                                                                                                                                                                                                                                                                                                                                                                                           178182-38     000039
1016421022241COBR_CAUC_BIC  STOCKFER COM DIST DE FERRO ACO LTDA     076024876000130EMPO CURITIBANO DE SANEAMENTO CONS      RUA MATEUS LEME, ,2511                  CURITIBA                                80530010PR35791000030339812799257/3     07052012016CURITIBA            1107201200000000000983473CC                                                                                                                                                                                                                                                                                                                                                                                           178182-39     000040
9000039                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000041
