0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    30112012                                                                                                                                                                                                                                                                                                                                                                                                000001
1032421019997COBR_CAUC_BIC  METALURGICA DUQUE S/A                   060736279001846MABE BRASIL ELETRODOMESTICOSLTDA        PQ. INDL BSH CONTINENTALS/N             Hortolândia                             13184970SP38923000240096871504838701DP  15092012021CAMPINAS            1601201300000000002249555CC                                                                                                                                                                                                                                                                                                                                                                                           207753-26     000037
1032421019997COBR_CAUC_BIC  METALURGICA DUQUE S/A                   060736279001846MABE BRASIL ELETRODOMESTICOSLTDA        PQ. INDL BSH CONTINENTALS/N             Hortolândia                             13184970SP38923000250096872304839901DP  17092012021CAMPINAS            1601201300000000000116718CC                                                                                                                                                                                                                                                                                                                                                                                           207753-27     000038
1032421019997COBR_CAUC_BIC  METALURGICA DUQUE S/A                   060736279001846MABE BRASIL ELETRODOMESTICOSLTDA        PQ. INDL BSH CONTINENTALS/N             Hortolândia                             13184970SP38923000260109832304996301DP  22102012021CAMPINAS            2002201300000000000261073CC                                                                                                                                                                                                                                                                                                                                                                                           207753-28     000039
1032421019997COBR_CAUC_BIC  METALURGICA DUQUE S/A                   060736279001846MABE BRASIL ELETRODOMESTICOSLTDA        PQ. INDL BSH CONTINENTALS/N             Hortolândia                             13184970SP38923000270109833105008001DP  24102012021CAMPINAS            2002201300000000000261073CC                                                                                                                                                                                                                                                                                                                                                                                           207753-29     000040
1032421019997COBR_CAUC_BIC  METALURGICA DUQUE S/A                   060736279001846MABE BRASIL ELETRODOMESTICOSLTDA        PQ. INDL BSH CONTINENTALS/N             Hortolândia                             13184970SP38923000280109829305015801DP  26102012021CAMPINAS            2702201300000000000248554CC                                                                                                                                                                                                                                                                                                                                                                                           207753-30     000041
1032421019997COBR_CAUC_BIC  METALURGICA DUQUE S/A                   060736279001846MABE BRASIL ELETRODOMESTICOSLTDA        PQ. INDL BSH CONTINENTALS/N             Hortolândia                             13184970SP38923000290109830705020601DP  26102012021CAMPINAS            2702201300000000001871283CC                                                                                                                                                                                                                                                                                                                                                                                           207753-31     000042
1032421019997COBR_CAUC_BIC  METALURGICA DUQUE S/A                   060736279001846MABE BRASIL ELETRODOMESTICOSLTDA        PQ. INDL BSH CONTINENTALS/N             Hortolândia                             13184970SP38923000300109831505020701DP  26102012021CAMPINAS            2702201300000000000261073CC                                                                                                                                                                                                                                                                                                                                                                                           207753-32     000043
1007421056385COBR_CAUC_COR  TERRA NOVA TRADING S/A                  001397852000550DISAC COMERCIAL LTDA                    AVE 800, ,0-QD.19 MOD 03                SERRA                                   29161389ES388990000100000859TI08381-PB  21112012900BRADESCO S/A        0412201200000000013846150CC                                                                                                                                                                                                                                                                                                                                                                                           207753-33     000044
1016421001333COBR_CAUC_BIC  CONDUSPAR CONDUTORES ELETRICOS LTDA     017155342000345LOJA ELETRICA LTDA                      AV. SANTOS DUMONT, 402                  BELO HORIZONTE                          30111040MG389260000103792020260454      25102012019BELO HORIZONTE      2412201200000000010993550CC                                                                                                                                                                                                                                                                                                                                                                                           207805-1      000045
1021420930887COBR_CAUC_COR  DEDINI S/A INDUSTRIAS DE BASE           007912062000119USINA LAGUNA - ALCOOL E ACUCAR LTD      ROD MS-476, KM 04, S N ZONA RURAL FESTA BATAIPORA                               79760000MS389250000106358833196013-3-3  22112012900BRADESCO S/A        2012201200000000011000000CC                                                                                                                                                                                                                                                                                                                                                                                           207805-2      000046
1020421001490COBR_CAUC_BIC  ELDORADO INDUSTRIAS PLASTICAS LTDA      076189406000126CONDOR SUPER CENTER LTDA                AVENIDA WINSTON CHURCHILL, 2222         CURITIBA                                81150050PR389240000106264828M021806301  22112012016CURITIBA            2412201200000000010794532CC                                                                                                                                                                                                                                                                                                                                                                                           207805-3      000047
1048421000338COBR_CAUC_COR  FRIGOESTRELA S.A. EM RECUP JUDICIAL     008386287000141BERMAS MARACANAU IND E COM DE COUR      AV CONTORNOS/NDISTRITO INDUSTRIAL       MARACANAU                               61939160CE3892700001031742540001389401  21112012900BRADESCO S/A        2112201200000000015733921CC                                                                                                                                                                                                                                                                                                                                                                                           207805-4      000048
1048421000338COBR_CAUC_COR  FRIGOESTRELA S.A. EM RECUP JUDICIAL     008386287000141BERMAS MARACANAU IND E COM DE COUR      AV CONTORNOS/NDISTRITO INDUSTRIAL       MARACANAU                               61939160CE3892700002031742620001389501  21112012900BRADESCO S/A        2112201200000000015235587CC                                                                                                                                                                                                                                                                                                                                                                                           207805-5      000049
1024420934410COBR_CAUC_BIC  INTERCOOP INT SUIN MED NORTE MT LTD     003835761000151COMCARNE COMERCIAL DE CARNE LTDA        AV. GAL. ARTUR,320                      SAO LUIS                                65066320MA38928000010199866290253       15112012042SAO LUIS            1312201200000000017043198CC                                                                                                                                                                                                                                                                                                                                                                                           207805-6      000050
1019421010259COBR_CAUC_COR  L & S INTERBANK FOMENTO LTDA            002874861000124RECUPERADORA SALES GAMA LTDA            AVENIDA HEMATITA, Nº 1019               ITABIRA                                 35903051MG3892900001066181424151        21112012900BRADESCO S/A        1001201300000000011200000CC                                                                                                                                                                                                                                                                                                                                                                                           207805-7      000051
1050421001786COBR_CAUC_COR  SINETEL ENGENHARIA E COMERCIO LTDA      011344100000151LONDRES INCORPORADORA LTDA              JOAO BALBI, SALA 106,167                BELEM                                   66055280PA3894300001000057882197        23112012900BRADESCO S/A        2012201200000000014034350CC                                                                                                                                                                                                                                                                                                                                                                                           207893-1      000052
1045421003766DIR_CREDIT     BIOGRAF S/C LTDA                        013131370000100SAO LUCAS MEDICO HOSPITALAR             AV CEL STANLEY DA SILVEIRA 33           ARACAJU                                 49015400SE3893900001                                                                                                                                          012061612           060520020000006114001         22112012000407Prestação de serviços médicos realizando exames de scan duplex, dopplervascular ultra-som vascular                                                                                                                                              001666646000175207901-1      000053
1020421001857COBR_CAUC_COR  BRASALPLA BRASIL IND DE EMBALAG LTD     008415791000556CERVEJARIA PETROPOLIS DO CENTRO OE      ROD CELSO GARCIA CID,1480 KM 85         CAMBE                                   86185520PR3895900001000035263051710     21112012900BRADESCO S/A        1912201200000000010147689CC                                                                                                                                                                                                                                                                                                                                                                                           207901-2      000054
1044421017947DIR_CREDIT     CENTRAL SEGURANCA DE VALORES LTDA       008234148000100MUNICIPIO DE MACAIBA RN                 AV MONICA DANTAS,34-CENTRO              MACAIBA                                 59280000RN3884600001                                                                                                                                          011936007           011220100000021841S/N         13112012000403serviços de vigilancia humana armada, desarmada e vigilancia eletronica monitorada ininterruptamente para atender as necessidades da administração direta e indireta.                                                                           005312066000130207901-3      000055
1046421001443COBR_CAUC_COR  COSTAO DO SANTINHO TUR E LAZER LTDA     030033823000184COMITE NACIONAL BRAS ENERG ELET         RUA PRAIA DO FLAMENGO,66-SALA 408       RIO DE JANEIRO                          22210903RJ389610000100008579151952      23112012900BRADESCO S/A        0812201200000000014271300CC                                                                                                                                                                                                                                                                                                                                                                                           207901-4      000056
1046421001443COBR_CAUC_COR  COSTAO DO SANTINHO TUR E LAZER LTDA     089848543000177LOJAS COLOMBO S/A COM UTILIDADES        RUA JOSE ACHILES COLOMBO,50             FARROUPILHA                             95180000RS389620000100008587151948      23112012900BRADESCO S/A        0312201200000000025633459CC                                                                                                                                                                                                                                                                                                                                                                                           207901-5      000057
1044421000289DIR_CREDIT     CRISAL CONSTRUCAO ENG E COML. LTDA      008234148000100PM DE MACAIBA                           AV MONICA DANTAS,34                     MACAIBA                                 59000000RN3888100001                                                                                                                                          481017790           160520120000021534TP001/2012  24052012000404EXECUÇÃO DE SERVIÇOS DE NEGENHARIA PARA CONSTRUÇÃO DE 06 PRAÇAS NO MUNICIPIO DE MACAIBA/RN.                                                                                                                                                     000792407000107207901-6      000058
1021420930887COBR_CAUC_COR  DEDINI S/A INDUSTRIAS DE BASE           004165520000296AGROPECUARIA NOVO MILENIO LTDA          ROD TRANSEFONICA KM 6 ANEXO 01 S N VILA MIRASSOL D´OEST                         78280000MT389540000106358906187951-5-5  22112012900BRADESCO S/A        2012201200000000097000000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-7      000059
1021420930887COBR_CAUC_COR  DEDINI S/A INDUSTRIAS DE BASE           044330975002288USINA COLOMBO S A - ACUCAR E ALCOO      EST MUN PALESTINA A PONTES GESTAL PONTALPALESTINA                               15470000SP389550000106358914188993-5-5  06112012900BRADESCO S/A        2012201200000000087500000CC                                                                                                                                                                                                                                                                                                                                                                                           207901-8      000060
1024420934410COBR_CAUC_BIC  INTERCOOP INT SUIN MED NORTE MT LTD     004613751000487CRISTALFRIGO IND COM IMPORTACAO EX      AV DOS ANDRADAS ,2229-STA EFIGENIA      BELO HORIZONTE                          30120010MG38958000010199957090644       23112012019BELO HORIZONTE      2412201200000000013499200CC                                                                                                                                                                                                                                                                                                                                                                                           207901-9      000061
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850000101543365E0345261    25102012041TERESINA            1612201200000000000695168CC                                                                                                                                                                                                                                                                                                                                                                                           207901-10     000062
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850000201543373E0345262    25102012041TERESINA            1501201300000000000695166CC                                                                                                                                                                                                                                                                                                                                                                                           207901-11     000063
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850000301543381E0345263    25102012041TERESINA            1402201300000000000695166CC                                                                                                                                                                                                                                                                                                                                                                                           207901-12     000064
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850000401543390E0345271    25102012041TERESINA            1612201200000000000336134CC                                                                                                                                                                                                                                                                                                                                                                                           207901-13     000065
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850000501543403E0345272    25102012041TERESINA            1501201300000000000336133CC                                                                                                                                                                                                                                                                                                                                                                                           207901-14     000066
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850000601543411E0345273    25102012041TERESINA            1402201300000000000336133CC                                                                                                                                                                                                                                                                                                                                                                                           207901-15     000067
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850000701543420E0345281    25102012041TERESINA            1612201200000000000409500CC                                                                                                                                                                                                                                                                                                                                                                                           207901-16     000068
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850000801543438E0345282    25102012041TERESINA            1501201300000000000409500CC                                                                                                                                                                                                                                                                                                                                                                                           207901-17     000069
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850000901543446E0345283    25102012041TERESINA            1402201300000000000409500CC                                                                                                                                                                                                                                                                                                                                                                                           207901-18     000070
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850001001543454E0346211    25102012900TERESINA            1612201200000000000695168CC                                                                                                                                                                                                                                                                                                                                                                                           207901-19     000071
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850001101543462E0346212    25102012900TERESINA            1501201300000000000695166CC                                                                                                                                                                                                                                                                                                                                                                                           207901-20     000072
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850001201543471E0346213    25102012900TERESINA            1402201300000000000695166CC                                                                                                                                                                                                                                                                                                                                                                                           207901-21     000073
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850001301543489E0346221    25102012900TERESINA            1612201200000000000409500CC                                                                                                                                                                                                                                                                                                                                                                                           207901-22     000074
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850001401543497E0346222    25102012900TERESINA            1501201300000000000409500CC                                                                                                                                                                                                                                                                                                                                                                                           207901-23     000075
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          011596442003427CARVALHO E FERNANDES LTDA               AV. DEP. PAULO FERRAZ,4888              TERESINA                                64078820PI389850001501543501E0346223    25102012900TERESINA            1402201300000000000409500CC                                                                                                                                                                                                                                                                                                                                                                                           207901-24     000076
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900000101541516E0347123    29102012050BELEM               2303201300000000000073645CC                                                                                                                                                                                                                                                                                                                                                                                           207901-25     000077
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900000201542237E0347071    29102012050BELEM               2201201300000000000333951CC                                                                                                                                                                                                                                                                                                                                                                                           207901-26     000078
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900000301542245E0347072    29102012050BELEM               2102201300000000000328198CC                                                                                                                                                                                                                                                                                                                                                                                           207901-27     000079
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900000401542253E0347073    29102012050BELEM               2303201300000000000328198CC                                                                                                                                                                                                                                                                                                                                                                                           207901-28     000080
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900000501542261E0347074    29102012050BELEM               2204201300000000000328198CC                                                                                                                                                                                                                                                                                                                                                                                           207901-29     000081
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900000601542270E0347075    29102012050BELEM               2205201300000000000328198CC                                                                                                                                                                                                                                                                                                                                                                                           207901-30     000082
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900000701542288E0347076    29102012050BELEM               2106201300000000000328198CC                                                                                                                                                                                                                                                                                                                                                                                           207901-31     000083
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000687NORTE REFRIGERACAO LTDA                 TRAV SAO PEDRO,165                      BELEM                                   66023570PA389900000801542296E0347091    29102012050BELEM               2201201300000000000402120CC                                                                                                                                                                                                                                                                                                                                                                                           207901-32     000084
