0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    10082012                                                                                                                                                                                                                                                                                                                                                                                                000001
1014420939021COBR_CAUC_BIC  EDITORA O DIA S/A                       010757237000175NOVA CASA BAHIA S/A.                    CONDE FRANCISCO MATARAZZO 100           SAO CAETANO DO                          09520900SP3692800001024617760652379     31072012038ABC                 2008201200000000020993554CC                                                                                                                                                                                                                                                                                                                                                                                           187684-10     000014
1014420939021COBR_CAUC_BIC  EDITORA O DIA S/A                       033747288000111FEDER.EMPR.TRANSP.RODOV.LESTE M.BR      RUA DA ASSEMBLEIA 10 39 A/C. SR.ED      RIO DE JANEIRO                          20119900RJ3692900001024606050652217     31072012014RIO DE JANEIRO      1508201200000000011582540CC                                                                                                                                                                                                                                                                                                                                                                                           187684-11     000015
1048421000338COBR_CAUC_COR  FRIGOESTRELA S.A. EM RECUP JUDICIAL     010312105000130KAIRO S GLOBAL ALIMENTOS LTDA           RUA DOM PEDRO HENRIQUE DE ORLEANS       SAO PAULO                               05117001SP3693000001024957070076038701  30072012900BRADESCO S/A        2908201200000000011452729CC                                                                                                                                                                                                                                                                                                                                                                                           187684-12     000016
1022421007720COBR_CAUC_BIC  JUMIL-JUSTINO DE MORAIS IRMAOS S/A      002077618004172COOP AGROIND PROD RURAIS SUD GOIAN      AV PRES VARGAS, 1878                    RIO VERDE                               75901901GO369310000104362411111956E.01  23072012018GOIANIA             2208201200000000017800000CC                                                                                                                                                                                                                                                                                                                                                                                           187684-13     000017
1036421018985COBR_CAUC_COR  PEEQFLEX INDUSTRIA E COMERCIO LTDA      003861512000130IND. ALIMENTICIA MARATA LTDA.           Br 101, Km 118, S/NCaixa Postal 03      ITAPORANGA DAJU                         49120000SE3693200001058823646017193-01  27072012800UNIBANCO S/A        2408201200000000015932428CC                                                                                                                                                                                                                                                                                                                                                                                           187684-14     000018
1008421022487COBR_CAUC_COR  EBP - EMPRESA BRASILEIRA DE PESCADO     033304981000110SUPERMERCADOS MUNDIAL LTDA              RUADONA EMILIA, 2                       RIO DE JANEIRO                          20765110RJ36933000010155386212914/      30072012900BRADESCO S/A        1908201200000000025482200CC                                                                                                                                                                                                                                                                                                                                                                                           187684-15     000019
1009421003875DIR_CREDIT     POLIEDRO INF CONSER E SERVICOS LTDA     004204444000108AGENCIA NACIONAL DE AGUAS - ANA         SETOR POLICIAL SUL, AREA 05, QDA 03 M 1ºBRASILIA-DF                             70610200DF3694900001                                                                                                                                          010704188           111120080000020682018/2008    27042012000403prestação de serviços técnicos especializados em Tecnologia da Informação - TI, no âmbito da ANA.                                                                                                                                               002660447000112187684-16     000020
1021420930887COBR_CAUC_COR  DEDINI S/A INDUSTRIAS DE BASE           048295562001450USINA ALTO ALEGRE S A - ACUCAR E A      RUA JOSE LEITE, 40 JD BONGIOVANI BR     PRESIDENTE PRUD                         19050910SP36950000010634901026150-2-2   31072012900BRADESCO S/A        1608201200000000018920200CC                                                                                                                                                                                                                                                                                                                                                                                           187688-1      000021
1007421031242COBR_CAUC_BIC  GP GUARDA PATRIMONIAL DE S.P. LTDA      001588770000836DIVEO DO BRASIL TELECOMUNICACOES        AVENIDA CECI1850                        BARUERI                                 06460120SP36951000010005800882387       01082012007PAULISTA            0309201200000000013779344CC                                                                                                                                                                                                                                                                                                                                                                                           187688-2      000022
1015141021638COBR_CAUC_COR  SERRA MORENA CORRETORA LTDA             077118131000798COTRIGUACU COOPERATIVA CENTRAL          AV PRESIDENTE KENNEDY, 3500             OSASCO                                  85950000SP369520000100956151982         20062012900BRADESCO S/A        2008201200000000088998000TD                                                                                                                                                                                                                                                                                                                                                                                           187688-3      000023
1038421018922COBR_CAUC_COR  AMEPLAN ASSIST MEDICA PLANEJADA         011031202000117MOBIBRASIL TRANSPORTE URBANO LTDA       R. GENARO DE CARVALHO,145               SAO PAULO                               04377220SP36953000010982005944633       01082012900BRADESCO S/A        2508201200000000012905846CC                                                                                                                                                                                                                                                                                                                                                                                           187688-4      000024
1017421013146COBR_CAUC_BIC  USINA TAQUARA LTDA                      011699378000737COMPANHIA ALCOOLQUIMICA NACIONAL        ENGENHO CACHOEIRINHA                    VITORIA DE STO                          55600000PE36954000010257684912429/1     09062012017MACEIO              0510201200000000025000000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-5      000025
1017421013146COBR_CAUC_BIC  USINA TAQUARA LTDA                      011699378000737COMPANHIA ALCOOLQUIMICA NACIONAL        ENGENHO CACHOEIRINHA                    VITORIA DE STO                          55600000PE36954000020257685712429/2     09062012017MACEIO              0511201200000000025000000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-6      000026
1014421008439COBR_CAUC_BIC  TV OMEGA LTDA                           008455356000202Nutop Alimento Funcionais Ltda          RUA CLÉLIA - 10º ANDAR - CJ. 101 1251   SãoPaulo                                05042000SP36955000010453631500005001    01082012007PAULISTA            1509201200000000010120000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-7      000027
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000037457080082SILVIO ARANTES DE OLIVEIRA              AV MINAS GERAIS,1380                    GOIATUBA                                75600000GO36956000010278403925246/1     31072012800UNIBANCO S/A        2401201300000000015782000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-8      000028
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000037457080082SILVIO ARANTES DE OLIVEIRA              AV MINAS GERAIS,1380                    GOIATUBA                                75600000GO36956000020278404725246/2     31072012800UNIBANCO S/A        2701201300000000015565000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-9      000029
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000048494836153JOSE ADONIZETE DA COSTA                 AV SANTA CATARINA ,180                  GOIATUBA                                75600000GO36957000010278401225249/2     31072012800UNIBANCO S/A        2101201300000000018866999CC                                                                                                                                                                                                                                                                                                                                                                                           187688-10     000030
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000048494836153JOSE ADONIZETE DA COSTA                 AV SANTA CATARINA ,180                  GOIATUBA                                75600000GO36957000020278402125249/1     31072012800UNIBANCO S/A        1801201300000000018594000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-11     000031
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000064140130130VINICIUS VIEIRA LOPES                   RUA TAPAJOS ,712                        GOIATUBA                                75600000GO36958000010278399725248/1     31072012800UNIBANCO S/A        1001201300000000014846000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-12     000032
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000064140130130VINICIUS VIEIRA LOPES                   RUA TAPAJOS ,712                        GOIATUBA                                75600000GO36958000020278400425248/2     31072012800UNIBANCO S/A        1501201300000000014763001CC                                                                                                                                                                                                                                                                                                                                                                                           187688-13     000033
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000087074516104ANA PAULA REZENDE VILARINHO PRUDEN      RUA RIO NEGRO,1397                      GOIATUBA                                75600000GO36959000010278397125242/1     31072012800UNIBANCO S/A        0301201300000000015128000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-14     000034
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000087074516104ANA PAULA REZENDE VILARINHO PRUDEN      RUA RIO NEGRO,1397                      GOIATUBA                                75600000GO36959000020278398925242/2     31072012800UNIBANCO S/A        0701201300000000015060003CC                                                                                                                                                                                                                                                                                                                                                                                           187688-15     000035
1007421053076COBR_CAUC_BIC  WORLD TRACTOR COML IMP LTDA             033042730001348CIA SIDERURGICA NACIONAL                RUA ENG FRANCISCO PITTA BRITTO,138      SAO PAULO                               04753900SP3696000001013683112772        31072012007PAULISTA            1009201200000000032895878CC                                                                                                                                                                                                                                                                                                                                                                                           187688-16     000036
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000010977410314813/3     31072012007PAULISTA            2510201200000000000854877CC                                                                                                                                                                                                                                                                                                                                                                                           187688-17     000037
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000020977411114813/1     31072012007PAULISTA            0410201200000000000854500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-18     000038
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000030977448114782/5     30072012007PAULISTA            2310201200000000001158000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-19     000039
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000040977459614782/4     30072012007PAULISTA            0210201200000000001158000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-20     000040
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000050977460014782/3     30072012007PAULISTA            1109201200000000001158000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-21     000041
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000060977461814782/2     30072012007PAULISTA            2208201200000000001158000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-22     000042
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000070977468514781/2     30072012007PAULISTA            2308201200000000001214800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-23     000043
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000080977469314781/3     30072012007PAULISTA            1209201200000000001214800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-24     000044
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000090977470714781/4     30072012007PAULISTA            0410201200000000001214800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-25     000045
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000100977471514781/5     30072012007PAULISTA            2410201200000000001214800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-26     000046
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000110977472314781/6     30072012007PAULISTA            1311201200000000001217956CC                                                                                                                                                                                                                                                                                                                                                                                           187688-27     000047
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000120977473114782/1     30072012007PAULISTA            1508201200000000001158000CC                                                                                                                                                                                                                                                                                                                                                                                           187688-28     000048
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015209549000168C & F - CALDERARIA E MONT. INDUSTR      LRG. SETE DE SETEMBRO,52-CONJ. 901      SAO PAULO                               01501050SP36976000130977525814781/1     30072012007PAULISTA            1608201200000000001214800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-29     000049
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000010977415414772/3     30072012021CAMPINAS            2809201200000000001322800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-30     000050
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000020977474014772/4     30072012021CAMPINAS            1810201200000000001322800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-31     000051
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000030977492814722/1     30072012021CAMPINAS            2908201200000000001322800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-32     000052
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000040977493614772/2     30072012021CAMPINAS            0709201200000000001322800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-33     000053
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000050977494414772/5     30072012021CAMPINAS            0811201200000000001322800CC                                                                                                                                                                                                                                                                                                                                                                                           187688-34     000054
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000060977495214722/6     30072012021CAMPINAS            2711201200000000001326326CC                                                                                                                                                                                                                                                                                                                                                                                           187688-35     000055
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000070977496114783/1     30072012021CAMPINAS            2808201200000000001296400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-36     000056
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000080977497914783/2     30072012021CAMPINAS            0609201200000000001296400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-37     000057
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000090977498714783/3     30072012021CAMPINAS            2709201200000000001296400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-38     000058
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000100977499514783/4     30072012021CAMPINAS            1710201200000000001296400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-39     000059
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000110977500214783/5     30072012021CAMPINAS            0611201200000000001296400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-40     000060
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000120977501114783/6     30072012021CAMPINAS            2611201200000000001299991CC                                                                                                                                                                                                                                                                                                                                                                                           187688-41     000061
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000010977412014812/3     31072012021CAMPINAS            2910201200000000000663811CC                                                                                                                                                                                                                                                                                                                                                                                           187688-42     000062
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000020977413814812/2     31072012021CAMPINAS            1810201200000000000663400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-43     000063
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000030977414614812/1     31072012021CAMPINAS            0510201200000000000663400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-44     000064
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000040977485514774/1     30072012021CAMPINAS            2408201200000000001321100CC                                                                                                                                                                                                                                                                                                                                                                                           187688-45     000065
