0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    04062014                                                                                                                                                                                                                                                                                                                                                                                                000001
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005781732000180RECIFE JN ALIMENTOS LTDA                AV ZEQUINHA BARRETO ,136-258            JABOATAO GUARAR                         54400090PE47782000030001752528304       12052014900BRADESCO S/A        2808201400000000000664367CC                                                                                                                                                                                                                                                                                                                                                                                           303951-15     000016
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005783300000108PAULISTA JN ALIMENTOS LTDA              AV DR JOSE RUFINO ,1190                 RECIFE                                  50781350PE47783000010001676627553       03042014900BRADESCO S/A        0309201400000000000832979CC                                                                                                                                                                                                                                                                                                                                                                                           303951-16     000017
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005783300000108PAULISTA JN ALIMENTOS LTDA              AV DR JOSE RUFINO ,1190                 RECIFE                                  50781350PE47783000020001708827647       08042014900BRADESCO S/A        1009201400000000001143966CC                                                                                                                                                                                                                                                                                                                                                                                           303951-17     000018
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005783300000108PAULISTA JN ALIMENTOS LTDA              AV DR JOSE RUFINO ,1190                 RECIFE                                  50781350PE47783000030001718527751       11042014900BRADESCO S/A        2206201400000000000303112CC                                                                                                                                                                                                                                                                                                                                                                                           303951-18     000019
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005783300000108PAULISTA JN ALIMENTOS LTDA              AV DR JOSE RUFINO ,1190                 RECIFE                                  50781350PE47783000040001720727759       11042014900BRADESCO S/A        0606201400000000000307431CC                                                                                                                                                                                                                                                                                                                                                                                           303951-19     000020
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005783300000108PAULISTA JN ALIMENTOS LTDA              AV DR JOSE RUFINO ,1190                 RECIFE                                  50781350PE47783000050001735528164       02052014900BRADESCO S/A        0309201400000000000399462CC                                                                                                                                                                                                                                                                                                                                                                                           303951-20     000021
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005783300000108PAULISTA JN ALIMENTOS LTDA              AV DR JOSE RUFINO ,1190                 RECIFE                                  50781350PE47783000060001734728165       02052014900BRADESCO S/A        0609201400000000000618617CC                                                                                                                                                                                                                                                                                                                                                                                           303951-21     000022
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005783300000108PAULISTA JN ALIMENTOS LTDA              AV DR JOSE RUFINO ,1190                 RECIFE                                  50781350PE47783000070001733928196       05052014900BRADESCO S/A        1009201400000000000643783CC                                                                                                                                                                                                                                                                                                                                                                                           303951-22     000023
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005783300000108PAULISTA JN ALIMENTOS LTDA              AV DR JOSE RUFINO ,1190                 RECIFE                                  50781350PE47783000080001741028209       06052014900BRADESCO S/A        1009201400000000000537253CC                                                                                                                                                                                                                                                                                                                                                                                           303951-23     000024
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        005783300000108PAULISTA JN ALIMENTOS LTDA              AV DR JOSE RUFINO ,1190                 RECIFE                                  50781350PE47783000090001749528283       09052014900BRADESCO S/A        1208201400000000000519398CC                                                                                                                                                                                                                                                                                                                                                                                           303951-24     000025
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000010001755026416       11022014900BRADESCO S/A        0210201400000000000860013CC                                                                                                                                                                                                                                                                                                                                                                                           303951-25     000026
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000020001762226809       28022014900BRADESCO S/A        1210201400000000002298818CC                                                                                                                                                                                                                                                                                                                                                                                           303951-26     000027
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000030001765726810       28022014900BRADESCO S/A        1610201400000000000562212CC                                                                                                                                                                                                                                                                                                                                                                                           303951-27     000028
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000040001764926811       28022014900BRADESCO S/A        1310201400000000001014337CC                                                                                                                                                                                                                                                                                                                                                                                           303951-28     000029
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000050001766526812       28022014900BRADESCO S/A        1310201400000000000594944CC                                                                                                                                                                                                                                                                                                                                                                                           303951-29     000030
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000060001769026817       28022014900BRADESCO S/A        0510201400000000000216636CC                                                                                                                                                                                                                                                                                                                                                                                           303951-30     000031
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000070001675827493       01042014900BRADESCO S/A        0209201400000000001563080CC                                                                                                                                                                                                                                                                                                                                                                                           303951-31     000032
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000080001698727614       05042014900BRADESCO S/A        1007201400000000000808260CC                                                                                                                                                                                                                                                                                                                                                                                           303951-32     000033
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000090001709627654       08042014900BRADESCO S/A        1109201400000000001270923CC                                                                                                                                                                                                                                                                                                                                                                                           303951-33     000034
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000100001712627705       10042014900BRADESCO S/A        1209201400000000001020978CC                                                                                                                                                                                                                                                                                                                                                                                           303951-34     000035
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000110001714227747       11042014900BRADESCO S/A        1709201400000000001135038CC                                                                                                                                                                                                                                                                                                                                                                                           303951-35     000036
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000120001738028204       06052014900BRADESCO S/A        1009201400000000001228778CC                                                                                                                                                                                                                                                                                                                                                                                           303951-36     000037
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000130001742828205       06052014900BRADESCO S/A        1609201400000000000486070CC                                                                                                                                                                                                                                                                                                                                                                                           303951-37     000038
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000140001744428264       09052014900BRADESCO S/A        2507201400000000000582284CC                                                                                                                                                                                                                                                                                                                                                                                           303951-38     000039
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000150001745228267       09052014900BRADESCO S/A        2807201400000000000424798CC                                                                                                                                                                                                                                                                                                                                                                                           303951-39     000040
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008884693000134CAETES COMERCIO DE ALIMENTOS LTDA       AV PRESIDENTE KENNEDY ,2094             OLINDA                                  53300090PE47784000160001753328269       09052014900BRADESCO S/A        2309201400000000000369253CC                                                                                                                                                                                                                                                                                                                                                                                           303951-40     000041
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000010001732128193       05052014900BRADESCO S/A        0509201400000000001248506CC                                                                                                                                                                                                                                                                                                                                                                                           303951-41     000042
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000020001756826386       10022014900BRADESCO S/A        0310201400000000000549684CC                                                                                                                                                                                                                                                                                                                                                                                           303951-42     000043
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000030001757626497       14022014900BRADESCO S/A        0310201400000000000782011CC                                                                                                                                                                                                                                                                                                                                                                                           303951-43     000044
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000040001758426511       14022014900BRADESCO S/A        0410201400000000000623700CC                                                                                                                                                                                                                                                                                                                                                                                           303951-44     000045
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000050001771126523       17022014900BRADESCO S/A        1810201400000000000492854CC                                                                                                                                                                                                                                                                                                                                                                                           303951-45     000046
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000060001770326543       17022014900BRADESCO S/A        2310201400000000000572661CC                                                                                                                                                                                                                                                                                                                                                                                           303951-46     000047
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000070001727426579       19022014900BRADESCO S/A        2106201400000000001344179CC                                                                                                                                                                                                                                                                                                                                                                                           303951-47     000048
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000080001772026582       19022014900BRADESCO S/A        2310201400000000000557317CC                                                                                                                                                                                                                                                                                                                                                                                           303951-48     000049
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000090001759226621       21022014900BRADESCO S/A        1010201400000000000800959CC                                                                                                                                                                                                                                                                                                                                                                                           303951-49     000050
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000100001760626670       24022014900BRADESCO S/A        0510201400000000000925407CC                                                                                                                                                                                                                                                                                                                                                                                           303951-50     000051
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000110001761426686       25022014900BRADESCO S/A        0510201400000000001076802CC                                                                                                                                                                                                                                                                                                                                                                                           303951-51     000052
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000120001768126782       28022014900BRADESCO S/A        1610201400000000000649573CC                                                                                                                                                                                                                                                                                                                                                                                           303951-52     000053
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000130001763126794       28022014900BRADESCO S/A        1310201400000000002477415CC                                                                                                                                                                                                                                                                                                                                                                                           303951-53     000054
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000140001767326799       28022014900BRADESCO S/A        2010201400000000001413435CC                                                                                                                                                                                                                                                                                                                                                                                           303951-54     000055
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000150001706127523       02042014900BRADESCO S/A        1006201400000000000589005CC                                                                                                                                                                                                                                                                                                                                                                                           303951-55     000056
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000160001677427575       04042014900BRADESCO S/A        0409201400000000001015817CC                                                                                                                                                                                                                                                                                                                                                                                           303951-56     000057
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000170001693627594       04042014900BRADESCO S/A        0509201400000000001117305CC                                                                                                                                                                                                                                                                                                                                                                                           303951-57     000058
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000180001694427601       04042014900BRADESCO S/A        0909201400000000001212390CC                                                                                                                                                                                                                                                                                                                                                                                           303951-58     000059
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000190001696127603       04042014900BRADESCO S/A        0609201400000000000708288CC                                                                                                                                                                                                                                                                                                                                                                                           303951-59     000060
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000200001722327621       07042014900BRADESCO S/A        1806201400000000000353387CC                                                                                                                                                                                                                                                                                                                                                                                           303951-60     000061
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000210001710027636       07042014900BRADESCO S/A        1109201400000000000710997CC                                                                                                                                                                                                                                                                                                                                                                                           303951-61     000062
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000220001723127637       07042014900BRADESCO S/A        0207201400000000000651374CC                                                                                                                                                                                                                                                                                                                                                                                           303951-62     000063
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000230001711827689       09042014900BRADESCO S/A        1509201400000000001364100CC                                                                                                                                                                                                                                                                                                                                                                                           303951-63     000064
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000240001713427746       11042014900BRADESCO S/A        1609201400000000001118529CC                                                                                                                                                                                                                                                                                                                                                                                           303951-64     000065
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000250001736328176       02052014900BRADESCO S/A        1009201400000000000480218CC                                                                                                                                                                                                                                                                                                                                                                                           303951-65     000066
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000260001737128177       02052014900BRADESCO S/A        0609201400000000000344177CC                                                                                                                                                                                                                                                                                                                                                                                           303951-66     000067
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000270001731228187       03052014900BRADESCO S/A        0209201400000000001404993CC                                                                                                                                                                                                                                                                                                                                                                                           303951-67     000068
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000280001743628229       07052014900BRADESCO S/A        1109201400000000000515436CC                                                                                                                                                                                                                                                                                                                                                                                           303951-68     000069
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000290001739828230       07052014900BRADESCO S/A        1209201400000000001232816CC                                                                                                                                                                                                                                                                                                                                                                                           303951-69     000070
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000300001740128231       07052014900BRADESCO S/A        1509201400000000001023240CC                                                                                                                                                                                                                                                                                                                                                                                           303951-70     000071
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000310001746128273       09052014900BRADESCO S/A        2307201400000000001363352CC                                                                                                                                                                                                                                                                                                                                                                                           303951-71     000072
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000320001747928274       09052014900BRADESCO S/A        2407201400000000000601692CC                                                                                                                                                                                                                                                                                                                                                                                           303951-72     000073
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000330001748728280       09052014900BRADESCO S/A        0508201400000000000452162CC                                                                                                                                                                                                                                                                                                                                                                                           303951-73     000074
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000340001754128309       12052014900BRADESCO S/A        1709201400000000000670930CC                                                                                                                                                                                                                                                                                                                                                                                           303951-74     000075
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000350001750928310       12052014900BRADESCO S/A        1009201400000000000922089CC                                                                                                                                                                                                                                                                                                                                                                                           303951-75     000076
1010421024062COBR_CAUC_COR  VALE ATACADO E DIST DE ALIM LTDA        008859203000140TRIBUNA COMERCIO DE ALIMENTOS LTDA      RUA SIQUEIRA CAMPOS ,589                PAULISTA                                53401320PE47785000360001751728311       12052014900BRADESCO S/A        2309201400000000000367294CC                                                                                                                                                                                                                                                                                                                                                                                           303951-76     000077
9000076                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000078
