0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    13112013                                                                                                                                                                                                                                                                                                                                                                                                000001
1048421003043COBR_CAUC_COR  FRIGOL S.A. EM RECUPERACAO JUDICIAL     067620377000114MINERVA.S.A                             AV.ANTONIO MANSO BERNARDES,S/N          BARRETOS                                14781545SP4519500001000555050000029235  11112013900BRADESCO S/A        1811201300000000022344465CC                                                                                                                                                                                                                                                                                                                                                                                           268647-5      000012
1020421002020COBR_CAUC_COR  GRABER SISTEMAS DE SEGURANCA LTDA       010588595000363MEDLEY COMERCIAL E LOGISTICA L          R ESTACIO DE SA, 1490 - JD SANTA GENEBRACAMPINAS                                13080010SP4519300001000131730000006750  08112013900BRADESCO S/A        0112201300000000013218646CC                                                                                                                                                                                                                                                                                                                                                                                           268647-6      000013
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500001041694310009008/03  18102013016CURITIBA            1601201400000000000166000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-7      000014
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500002041693930009008/04  18102013016CURITIBA            1702201400000000000166000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-8      000015
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500003041531360044014/04  25092013016CURITIBA            2301201400000000000417500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-9      000016
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500004041691560045078/02  18102013016CURITIBA            1712201300000000000417500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-10     000017
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500005041694230045078/03  18102013016CURITIBA            1601201400000000000417500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-11     000018
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500006041694070045078/04  18102013016CURITIBA            1702201400000000000417500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-12     000019
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500007041691640045087/01  18102013016CURITIBA            1811201300000000000417500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-13     000020
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500008041694580045087/02  18102013016CURITIBA            1712201300000000000417500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-14     000021
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500009041694400045087/03  18102013016CURITIBA            1601201400000000000417500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-15     000022
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        015808430000101BAVARIA MULTIMARCAS AGR LTDA - ME       AV NOSSA SENHORA DE FATIMA,665          CORN PROCOPIO                           86300000PR4520500010041694150045087/04  18102013016CURITIBA            1702201400000000000417500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-16     000023
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        003193202000195UDO VENZKE                              AV FERNANDO OSORIO,8432                 PELOTAS                                 96065000RS4523800001041002450042437/03  15082013800UNIBANCO S/A        1311201300000000001000000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-17     000024
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        003193202000195UDO VENZKE                              AV FERNANDO OSORIO,8432                 PELOTAS                                 96065000RS4523800002041529710042437/04  15082013800UNIBANCO S/A        1312201300000000001000000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-18     000025
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        003193202000195UDO VENZKE                              AV FERNANDO OSORIO,8432                 PELOTAS                                 96065000RS4523800003041693770042917/01  28082013800UNIBANCO S/A        2701201400000000001550000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-19     000026
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        008667712000170MAQUISOLO TRATORES LTDA                 RUA SENADOR FLAVIO CARVALHO ,980-.      PONTA GROSSA                            84070460PR4523700001040897640040014/05  17062013016CURITIBA            0212201300000000001147566CC                                                                                                                                                                                                                                                                                                                                                                                           268647-20     000027
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        008667712000170MAQUISOLO TRATORES LTDA                 RUA SENADOR FLAVIO CARVALHO ,980-.      PONTA GROSSA                            84070460PR4523700002040830310040591/05  28062013016CURITIBA            2511201300000000001412310CC                                                                                                                                                                                                                                                                                                                                                                                           268647-21     000028
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        008667712000170MAQUISOLO TRATORES LTDA                 RUA SENADOR FLAVIO CARVALHO ,980-.      PONTA GROSSA                            84070460PR4523700003041512730042661/02  22082013016CURITIBA            2511201300000000000233333CC                                                                                                                                                                                                                                                                                                                                                                                           268647-22     000029
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        008667712000170MAQUISOLO TRATORES LTDA                 RUA SENADOR FLAVIO CARVALHO ,980-.      PONTA GROSSA                            84070460PR4523700004041135410043040/03  20082013016CURITIBA            2811201300000000000290000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-23     000030
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        008667712000170MAQUISOLO TRATORES LTDA                 RUA SENADOR FLAVIO CARVALHO ,980-.      PONTA GROSSA                            84070460PR4523700005041512900043877/02  23092013016CURITIBA            2211201300000000000151329CC                                                                                                                                                                                                                                                                                                                                                                                           268647-24     000031
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        008667712000170MAQUISOLO TRATORES LTDA                 RUA SENADOR FLAVIO CARVALHO ,980-.      PONTA GROSSA                            84070460PR4523700006041512810044140/02  26092013016CURITIBA            2511201300000000000099711CC                                                                                                                                                                                                                                                                                                                                                                                           268647-25     000032
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        087313128000193JOSE ALFREDO BOLZAN                     RUA PREF ERVANDIL REGHELIN,400          JAGUARI                                 97760000RS4523600001041531100044552/02  02102013900BRADESCO S/A        2111201300000000001075000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-26     000033
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        087313128000193JOSE ALFREDO BOLZAN                     RUA PREF ERVANDIL REGHELIN,400          JAGUARI                                 97760000RS4523600002041531790044552/03  02102013900BRADESCO S/A        1612201300000000001075000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-27     000034
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        087313128000193JOSE ALFREDO BOLZAN                     RUA PREF ERVANDIL REGHELIN,400          JAGUARI                                 97760000RS4523600003041531610044552/04  02102013900BRADESCO S/A        1001201400000000001075000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-28     000035
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        000014607093904NELSO BEDIN                             BR 163 KM 739,S/N                       SORRISO                                 78890000MT4523500001041511090044439/01  01102013900BRADESCO S/A        2812201300000000003200000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-29     000036
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        003946067000292KWS MELHORAMENTO E SEMENTES LTDA        RUA MIGUEL DRANKA,S/N                   CAMPO LARGO                             83601970PR4523400001041870810009142/01  30102013016CURITIBA            1612201300000000002871795CC                                                                                                                                                                                                                                                                                                                                                                                           268647-30     000037
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300001041001720042441/03  16082013900BRADESCO S/A        1411201300000000000390078CC                                                                                                                                                                                                                                                                                                                                                                                           268647-31     000038
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300002041693260043841/05  20092013900BRADESCO S/A        1702201400000000000670000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-32     000039
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300003041509190043940/02  24092013900BRADESCO S/A        2511201300000000000101129CC                                                                                                                                                                                                                                                                                                                                                                                           268647-33     000040
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300004041509010044313/02  30092013900BRADESCO S/A        2911201300000000000180878CC                                                                                                                                                                                                                                                                                                                                                                                           268647-34     000041
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300005041508970044536/02  02102013900BRADESCO S/A        0212201300000000000171705CC                                                                                                                                                                                                                                                                                                                                                                                           268647-35     000042
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300006041508890044536/03  02102013900BRADESCO S/A        3112201300000000000171757CC                                                                                                                                                                                                                                                                                                                                                                                           268647-36     000043
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300007041768110045298/02  24102013900BRADESCO S/A        2312201300000000000074666CC                                                                                                                                                                                                                                                                                                                                                                                           268647-37     000044
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300008041767990045298/03  24102013900BRADESCO S/A        2201201400000000000074687CC                                                                                                                                                                                                                                                                                                                                                                                           268647-38     000045
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300009041768370045299/01  24102013900BRADESCO S/A        2511201300000000000209906CC                                                                                                                                                                                                                                                                                                                                                                                           268647-39     000046
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300010041768290045299/02  24102013900BRADESCO S/A        2312201300000000000144055CC                                                                                                                                                                                                                                                                                                                                                                                           268647-40     000047
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300011041767810045299/03  24102013900BRADESCO S/A        2201201400000000000144098CC                                                                                                                                                                                                                                                                                                                                                                                           268647-41     000048
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300012041768020045354/02  24102013900BRADESCO S/A        2312201300000000000107617CC                                                                                                                                                                                                                                                                                                                                                                                           268647-42     000049
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300013041858950045641/02  30102013900BRADESCO S/A        3012201300000000000208495CC                                                                                                                                                                                                                                                                                                                                                                                           268647-43     000050
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005292833000197AGRICOLA BALSAS LTDA                    BR 230 QUADRA 40 LOTE 04,99             BALSAS                                  65800000MA4523300014041859090045641/03  30102013900BRADESCO S/A        2801201400000000000208558CC                                                                                                                                                                                                                                                                                                                                                                                           268647-44     000051
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        014644584000142BUGIO TRATORES LTDA                     AV SAO PEDRO,130                        CHAPECO                                 89801300SC4523200001041870900045727/01  31102013046FLORIANOPOLIS       0212201300000000002700000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-45     000052
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        003629048000151BONI IMACREL IMPLEMENTOS AGR LTDA       RUA NOVA ERECHIN,99                     CHAPECO                                 89801000SC4523100001041857710045679/01  31102013046FLORIANOPOLIS       0212201300000000002433090CC                                                                                                                                                                                                                                                                                                                                                                                           268647-46     000053
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        007421228000102AGROTIERRAS COM DE INSUMOS AGROPES      VILA HIPICA,45                          DOM PEDRITO                             96450000RS4523000001041527920044463/03  01102013900BRADESCO S/A        3012201300000000002354270CC                                                                                                                                                                                                                                                                                                                                                                                           268647-47     000054
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        014491557000187EDUARDO TOMAZ DE JESUS                  RUA NAGIB RODRIGUES DE ALMEIDA,515      ITAPEVA                                 18400970SP4522900001041692530044882/01  14102013800UNIBANCO S/A        1311201300000000002323101CC                                                                                                                                                                                                                                                                                                                                                                                           268647-48     000055
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010427149000105JPH COMERCIO E MANUTENCOES AGRICOL      ROD. FRANCISCO ALVES NEGRAO,1057        TAQUARIVAI                              18425000SP4522800001041693180044608/03  07102013800UNIBANCO S/A        0402201400000000001967060CC                                                                                                                                                                                                                                                                                                                                                                                           268647-49     000056
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        008594771000166IMPLEMAQ IMPLEMENTOS E MAQUINAS AG      AV PERIMENTRAL SUDESTE,10207            SORRISO                                 78890000MT4522700001041530800040329/05  23082013900BRADESCO S/A        2101201400000000001702542CC                                                                                                                                                                                                                                                                                                                                                                                           268647-50     000057
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        004041036000174BERTOCHIO & CIA LTDA                    AV PRESIDENTE VARGAS,1220               ROLANDIA                                86600000PR4522600001041528810040785/07  04072013031LONDRINA            3001201400000000000818750CC                                                                                                                                                                                                                                                                                                                                                                                           268647-51     000058
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        004041036000174BERTOCHIO & CIA LTDA                    AV PRESIDENTE VARGAS,1220               ROLANDIA                                86600000PR4522600002041766670045291/01  24102013031LONDRINA            2511201300000000000790000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-52     000059
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        001563351000173TRIAMA NORTE TRATORES IMP AGR LTDA      AV. DEP. PLINIO RIBEIRO,937             MONTES CLARO                            39401474MG4522500001041857630009140/02  30102013800UNIBANCO S/A        2801201400000000001600000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-53     000060
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        011041914000117JURASKI E NAROK LTDA - ME               RUA ULISSES FARIA,1407                  S MATEUS DO SUL                         83900000PR4522400001041871380009170/01  31102013900BRADESCO S/A        1612201300000000000968603CC                                                                                                                                                                                                                                                                                                                                                                                           268647-54     000061
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        011041914000117JURASKI E NAROK LTDA - ME               RUA ULISSES FARIA,1407                  S MATEUS DO SUL                         83900000PR4522400002041693000043342/04  10092013900BRADESCO S/A        1702201400000000000517500CC                                                                                                                                                                                                                                                                                                                                                                                           268647-55     000062
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        004779255000155IMPLEAGRO LTDA                          ROD. RS 130 KM73 LOJA 01, 130,0         LAJEADO                                 95900000RS4522300001041691720008577/03  10092013015PORTO ALEGRE        1702201400000000000730000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-56     000063
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        004779255000155IMPLEAGRO LTDA                          ROD. RS 130 KM73 LOJA 01, 130,0         LAJEADO                                 95900000RS4522300002041512490008778/02  27092013015PORTO ALEGRE        1811201300000000000729927CC                                                                                                                                                                                                                                                                                                                                                                                           268647-57     000064
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        073393704000145BERGMANN & CIA LTDA                     AV CEL NONO CENTENO,375                 S LOURENCO SUL                          96170000RS4522200001041530980042708/03  23082013900BRADESCO S/A        2111201300000000001239514CC                                                                                                                                                                                                                                                                                                                                                                                           268647-58     000065
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005908277000130AGROMAQ LTDA                            RUA 03 LOTE07, QUADRA 24,0              CRISTALINA                              73850000GO4522100001041858280045606/01  30102013900BRADESCO S/A        2711201300000000000066990CC                                                                                                                                                                                                                                                                                                                                                                                           268647-59     000066
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005908277000130AGROMAQ LTDA                            RUA 03 LOTE07, QUADRA 24,0              CRISTALINA                              73850000GO4522100002041858360045640/01  30102013900BRADESCO S/A        2911201300000000000496859CC                                                                                                                                                                                                                                                                                                                                                                                           268647-60     000067
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005908277000130AGROMAQ LTDA                            RUA 03 LOTE07, QUADRA 24,0              CRISTALINA                              73850000GO4522100003041858440045640/02  30102013900BRADESCO S/A        3012201300000000000335925CC                                                                                                                                                                                                                                                                                                                                                                                           268647-61     000068
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        005908277000130AGROMAQ LTDA                            RUA 03 LOTE07, QUADRA 24,0              CRISTALINA                              73850000GO4522100004041859760045640/03  30102013900BRADESCO S/A        2801201400000000000336026CC                                                                                                                                                                                                                                                                                                                                                                                           268647-62     000069
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010823317000181JP REPRESSENTACOES E COM DE MAQUIN      RUA DORVALINO DOS SANTOS,1625           SIDROLANDIA                             79170000MS4522000001040898020039162/06  28052013900BRADESCO S/A        2511201300000000000616420CC                                                                                                                                                                                                                                                                                                                                                                                           268647-63     000070
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        010823317000181JP REPRESSENTACOES E COM DE MAQUIN      RUA DORVALINO DOS SANTOS,1625           SIDROLANDIA                             79170000MS4522000002041508200039162/07  28052013900BRADESCO S/A        2412201300000000000616420CC                                                                                                                                                                                                                                                                                                                                                                                           268647-64     000071
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        085025427000105PRODUTECNICA COM E REPR DE PROD         AV GETULIO VARGAS 559,559               PITANGA                                 85200000PR4521900001040830570035460/09  27022013900BRADESCO S/A        2511201300000000000230000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-65     000072
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        085025427000105PRODUTECNICA COM E REPR DE PROD         AV GETULIO VARGAS 559,559               PITANGA                                 85200000PR4521900002041531870038717/06  15052013900BRADESCO S/A        3012201300000000001000000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-66     000073
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        013806854000101SIMOAGRO - MAQUINAS AGRICOLAS LTDA      ROD PARIGOT DE SOUZA PR 092 KM,220      ARAPOTI                                 84990000PR4521800001041134280043020/01  29082013900BRADESCO S/A        1712201300000000005600000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-67     000074
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        013806854000101SIMOAGRO - MAQUINAS AGRICOLAS LTDA      ROD PARIGOT DE SOUZA PR 092 KM,220      ARAPOTI                                 84990000PR4521800002041134360043034/01  30082013900BRADESCO S/A        1712201300000000005600000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-68     000075
1016421001058COBR_CAUC_COR  MONTANA INDUSTRIA DE MAQUINAS SA        013806854000101SIMOAGRO - MAQUINAS AGRICOLAS LTDA      ROD PARIGOT DE SOUZA PR 092 KM,220      ARAPOTI                                 84990000PR4521800003041871200045572/01  29102013900BRADESCO S/A        2602201400000000006250000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-69     000076
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        092028224000391SOTRIMA AGRICOLA LTDA                   RS 122 KM 1,5,0                         CAXIAS DO SUL                           95043730RS4521700001041693850008980/02  17102013015PORTO ALEGRE        1212201300000000000864000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-70     000077
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        092028224000391SOTRIMA AGRICOLA LTDA                   RS 122 KM 1,5,0                         CAXIAS DO SUL                           95043730RS4521700002041871110009190/01  31102013015PORTO ALEGRE        3012201300000000001613350CC                                                                                                                                                                                                                                                                                                                                                                                           268647-71     000078
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        092028224000391SOTRIMA AGRICOLA LTDA                   RS 122 KM 1,5,0                         CAXIAS DO SUL                           95043730RS4521700003041531520042707/02  23082013015PORTO ALEGRE        2312201300000000001800000CC                                                                                                                                                                                                                                                                                                                                                                                           268647-72     000079
1016421001058COBR_CAUC_BIC  MONTANA INDUSTRIA DE MAQUINAS SA        092028224000391SOTRIMA AGRICOLA LTDA                   RS 122 KM 1,5,0                         CAXIAS DO SUL                           95043730RS4521700004041509940043303/02  09092013015PORTO ALEGRE        0912201300000000004039150CC                                                                                                                                                                                                                                                                                                                                                                                           268647-73     000080
